frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631282988.165316000,,0x00004fe7,10.1.0.3,169.254.169.254,78,,
1631282988.165415000,,0x00004fe8,10.1.0.3,169.254.169.254,78,,
1631282988.168672000,,0x00000000,169.254.169.254,10.1.0.3,142,,
1631282988.168935000,,0x00000000,169.254.169.254,10.1.0.3,134,,
1631282988.169279000,,0x000083b3,10.1.0.3,91.189.88.184,60,57542,443
1631282988.278700000,,0x00000000,91.189.88.184,10.1.0.3,60,443,57542
1631282988.278743000,0.109464000,0x000083b4,10.1.0.3,91.189.88.184,52,57542,443
1631282988.279184000,0.109464000,0x000083b5,10.1.0.3,91.189.88.184,569,57542,443
1631282988.388244000,0.109464000,0x00004183,91.189.88.184,10.1.0.3,2868,443,57542
1631282988.388303000,0.109464000,0x000083b6,10.1.0.3,91.189.88.184,52,57542,443
1631282988.395481000,0.109464000,0x00004185,91.189.88.184,10.1.0.3,1845,443,57542
1631282988.395499000,0.109464000,0x000083b7,10.1.0.3,91.189.88.184,52,57542,443
1631282988.396368000,0.109464000,0x000083b8,10.1.0.3,91.189.88.184,132,57542,443
1631282988.396469000,0.109464000,0x000083b9,10.1.0.3,91.189.88.184,257,57542,443
1631282988.505200000,0.109464000,0x00004187,91.189.88.184,10.1.0.3,323,443,57542
1631282988.505236000,0.109464000,0x000083ba,10.1.0.3,91.189.88.184,52,57542,443
1631282988.506206000,0.109464000,0x00004188,91.189.88.184,10.1.0.3,2868,443,57542
1631282988.506218000,0.109464000,0x000083bb,10.1.0.3,91.189.88.184,52,57542,443
1631282988.513395000,0.109464000,0x0000418a,91.189.88.184,10.1.0.3,2786,443,57542
1631282988.513445000,0.109464000,0x000083bc,10.1.0.3,91.189.88.184,52,57542,443
1631282988.514265000,,0x000083bd,10.1.0.3,91.189.88.184,52,57542,443
1631283000.136674000,,0x00006ab8,10.1.0.3,169.254.169.254,40,35462,80
1631283000.137115000,,0x00000000,169.254.169.254,10.1.0.3,40,80,35462
1631283001.416632000,,0x00004470,10.1.0.3,74.125.70.95,52,56716,443
1631283001.416644000,,0x0000a254,10.1.0.3,74.125.70.95,52,56714,443
1631283001.417370000,,0x00000000,74.125.70.95,10.1.0.3,52,443,56716
1631283001.417410000,,0x00000000,74.125.70.95,10.1.0.3,52,443,56714
1631283005.329622000,,,,,,,
1631283005.329636000,,,,,,,
1631283014.203983000,,0x00000000,169.254.169.254,10.1.0.3,3569,80,35454
1631283014.204067000,,0x00009177,10.1.0.3,169.254.169.254,40,35454,80
1631283014.204335000,,0x00009178,10.1.0.3,169.254.169.254,267,35454,80
1631283014.204519000,,0x00000000,169.254.169.254,10.1.0.3,40,80,35454
1631283014.204530000,,0x00000000,169.254.169.254,10.1.0.3,40,80,35454
1631283016.520666000,,0x0000a255,10.1.0.3,74.125.70.95,52,56714,443
1631283016.520676000,,0x00004471,10.1.0.3,74.125.70.95,52,56716,443
1631283016.521631000,,0x00000000,74.125.70.95,10.1.0.3,52,443,56714
1631283016.521753000,,0x00000000,74.125.70.95,10.1.0.3,52,443,56716
1631283020.685983000,,0x0000169d,117.173.209.69,10.1.0.3,60,26144,22
1631283020.952157000,0.266174000,0x0000169e,117.173.209.69,10.1.0.3,52,26144,22
1631283020.952157000,0.266174000,0x0000169f,117.173.209.69,10.1.0.3,74,26144,22
1631283021.215913000,0.266174000,0x000016a0,117.173.209.69,10.1.0.3,52,26144,22
1631283021.216039000,0.266174000,0x000016a1,117.173.209.69,10.1.0.3,1028,26144,22
1631283021.473566000,0.266174000,0x000016a2,117.173.209.69,10.1.0.3,100,26144,22
1631283021.748569000,0.266174000,0x000016a3,117.173.209.69,10.1.0.3,68,26144,22
1631283022.028331000,0.266174000,0x000016a4,117.173.209.69,10.1.0.3,104,26144,22
1631283022.292935000,0.266174000,0x000016a5,117.173.209.69,10.1.0.3,136,26144,22
1631283022.558646000,0.266174000,0x000016a6,117.173.209.69,10.1.0.3,104,26144,22
1631283022.558647000,,0x000016a7,117.173.209.69,10.1.0.3,52,26144,22
1631283022.814669000,0.266174000,0x000016a8,117.173.209.69,10.1.0.3,52,26144,22
1631283025.892844000,,0x00006fbf,10.1.0.3,169.254.169.254,76,,
1631283025.893330000,,0x00000000,169.254.169.254,10.1.0.3,76,,
1631283028.616738000,,0x0000e10f,115.159.191.199,10.1.0.3,60,38682,22
1631283028.832512000,0.215774000,0x0000e111,115.159.191.199,10.1.0.3,74,38682,22
1631283028.832512000,,0x0000e110,115.159.191.199,10.1.0.3,52,38682,22
1631283029.057557000,0.215774000,0x0000e112,115.159.191.199,10.1.0.3,52,38682,22
1631283029.057687000,0.215774000,0x0000e113,115.159.191.199,10.1.0.3,1028,38682,22
1631283029.290963000,0.215774000,0x0000e114,115.159.191.199,10.1.0.3,100,38682,22
