frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631282979.516777000,,0x000041c0,10.1.0.11,169.254.169.254,78,,
1631282979.516903000,,0x000041c1,10.1.0.11,169.254.169.254,78,,
1631282979.628647000,,0x00000000,169.254.169.254,10.1.0.11,142,,
1631282979.629313000,,0x00000000,169.254.169.254,10.1.0.11,134,,
1631282979.629794000,,0x000089c0,10.1.0.11,91.189.88.185,60,53632,443
1631282979.739825000,,0x00000000,91.189.88.185,10.1.0.11,60,443,53632
1631282979.739885000,0.110091000,0x000089c1,10.1.0.11,91.189.88.185,52,53632,443
1631282979.740343000,0.110091000,0x000089c2,10.1.0.11,91.189.88.185,569,53632,443
1631282979.849637000,0.110091000,0x000035cc,91.189.88.185,10.1.0.11,2868,443,53632
1631282979.849682000,0.110091000,0x000089c3,10.1.0.11,91.189.88.185,52,53632,443
1631282979.857447000,0.110091000,0x000035ce,91.189.88.185,10.1.0.11,1845,443,53632
1631282979.857475000,0.110091000,0x000089c4,10.1.0.11,91.189.88.185,52,53632,443
1631282979.858289000,0.110091000,0x000089c5,10.1.0.11,91.189.88.185,132,53632,443
1631282979.858383000,0.110091000,0x000089c6,10.1.0.11,91.189.88.185,257,53632,443
1631282979.967745000,0.110091000,0x000035d0,91.189.88.185,10.1.0.11,323,443,53632
1631282979.967797000,0.110091000,0x000089c7,10.1.0.11,91.189.88.185,52,53632,443
1631282979.968161000,0.110091000,0x000035d1,91.189.88.185,10.1.0.11,2868,443,53632
1631282979.968173000,0.110091000,0x000089c8,10.1.0.11,91.189.88.185,52,53632,443
1631282979.975572000,0.110091000,0x000035d3,91.189.88.185,10.1.0.11,2786,443,53632
1631282979.975610000,0.110091000,0x000089c9,10.1.0.11,91.189.88.185,52,53632,443
1631282979.976658000,,0x000089ca,10.1.0.11,91.189.88.185,52,53632,443
1631282982.688805000,,0x0000db79,10.1.0.11,8.8.8.8,60,,
1631282982.688919000,,0x0000db7a,10.1.0.11,8.8.8.8,60,,
1631282982.689641000,,0x0000c98f,8.8.8.8,10.1.0.11,135,,
1631282982.690325000,,0x0000fcdb,8.8.8.8,10.1.0.11,135,,
1631282982.691338000,,0x0000db7b,10.1.0.11,8.8.8.8,60,,
1631282982.691385000,,0x0000db7c,10.1.0.11,8.8.8.8,60,,
1631282982.692068000,,0x000008b9,8.8.8.8,10.1.0.11,135,,
1631282982.692379000,,0x00003fc7,8.8.8.8,10.1.0.11,135,,
1631282982.918146000,,0x0000c47f,10.1.0.11,142.250.125.95,52,48460,443
1631282982.919252000,,0x00000000,142.250.125.95,10.1.0.11,52,443,48460
1631282983.430141000,,0x00003d71,10.1.0.11,142.250.125.95,52,48462,443
1631282983.430947000,,0x00000000,142.250.125.95,10.1.0.11,52,443,48462
1631282987.688796000,,0x0000dd41,10.1.0.11,8.8.8.8,60,,
1631282987.688851000,,0x0000dd42,10.1.0.11,8.8.8.8,60,,
1631282987.689490000,,0x00004a27,8.8.8.8,10.1.0.11,135,,
1631282987.689948000,,0x00005a07,8.8.8.8,10.1.0.11,135,,
1631282987.692724000,,0x0000dd43,10.1.0.11,8.8.8.8,60,,
1631282987.692775000,,0x0000dd44,10.1.0.11,8.8.8.8,60,,
1631282987.693630000,,0x000037bb,8.8.8.8,10.1.0.11,135,,
1631282987.693725000,,0x000049a5,8.8.8.8,10.1.0.11,135,,
1631282992.688792000,,0x0000e03c,10.1.0.11,8.8.8.8,60,,
1631282992.688854000,,0x0000e03d,10.1.0.11,8.8.8.8,60,,
1631282992.689695000,,0x0000b7da,8.8.8.8,10.1.0.11,135,,
1631282992.690548000,,0x0000e859,8.8.8.8,10.1.0.11,135,,
1631282992.691502000,,0x0000e03e,10.1.0.11,8.8.8.8,60,,
1631282992.691558000,,0x0000e03f,10.1.0.11,8.8.8.8,60,,
1631282992.692190000,,0x0000d665,8.8.8.8,10.1.0.11,135,,
1631282992.692264000,,0x00004fa7,8.8.8.8,10.1.0.11,135,,
1631282995.776442000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,57778
1631282995.776442000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,57778
