frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631696607.452786000,,0x00000000,169.254.169.254,10.2.0.12,134,,
1631696607.502013000,,0x00000000,169.254.169.254,10.2.0.12,142,,
1631696607.502594000,,0x00001608,10.2.0.12,91.189.88.184,60,45818,443
1631696607.730252000,,0x00000000,91.189.88.184,10.2.0.12,60,443,45818
1631696607.730293000,0.227699000,0x00001609,10.2.0.12,91.189.88.184,52,45818,443
1631696607.730788000,0.227699000,0x0000160a,10.2.0.12,91.189.88.184,569,45818,443
1631696607.958180000,0.227699000,0x00007b05,91.189.88.184,10.2.0.12,2868,443,45818
1631696607.958215000,0.227699000,0x0000160b,10.2.0.12,91.189.88.184,52,45818,443
1631696607.973353000,0.227699000,0x00007b07,91.189.88.184,10.2.0.12,1845,443,45818
1631696607.973376000,0.227699000,0x0000160c,10.2.0.12,91.189.88.184,52,45818,443
1631696607.974150000,0.227699000,0x0000160d,10.2.0.12,91.189.88.184,132,45818,443
1631696607.974244000,0.227699000,0x0000160e,10.2.0.12,91.189.88.184,257,45818,443
1631696608.201182000,0.227699000,0x00007b09,91.189.88.184,10.2.0.12,323,443,45818
1631696608.201220000,0.227699000,0x0000160f,10.2.0.12,91.189.88.184,52,45818,443
1631696608.202939000,0.227699000,0x00007b0a,91.189.88.184,10.2.0.12,2868,443,45818
1631696608.202949000,0.227699000,0x00001610,10.2.0.12,91.189.88.184,52,45818,443
1631696608.218216000,0.227699000,0x00007b0c,91.189.88.184,10.2.0.12,2786,443,45818
1631696608.218242000,0.227699000,0x00001611,10.2.0.12,91.189.88.184,52,45818,443
1631696608.219126000,,0x00001612,10.2.0.12,91.189.88.184,52,45818,443
1631696613.432072000,,0x00000000,169.254.169.254,10.2.0.12,5924,80,47666
1631696613.432161000,,0x0000c113,10.2.0.12,169.254.169.254,40,47666,80
1631696613.432520000,,0x0000c114,10.2.0.12,169.254.169.254,267,47666,80
1631696613.432597000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47666
1631696613.432689000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47666
1631696615.538324000,,0x00001132,10.2.0.12,74.125.204.95,52,60176,443
1631696615.539396000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60176
1631696615.794355000,,0x00008b38,10.2.0.12,74.125.204.95,52,60178,443
1631696615.795282000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60178
1631696616.562326000,,0x00005c12,10.2.0.12,74.125.204.95,52,60180,443
1631696616.563272000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60180
1631696625.725987000,,0x0000a6ef,10.2.0.12,169.254.169.254,76,,
1631696625.726292000,,0x00000000,169.254.169.254,10.2.0.12,76,,
1631696626.103789000,,0x00000000,169.254.169.254,10.2.0.12,5924,80,47676
1631696626.103915000,,0x0000ea70,10.2.0.12,169.254.169.254,40,47676,80
1631696626.104769000,,0x0000ea71,10.2.0.12,169.254.169.254,277,47676,80
1631696626.104872000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47676
1631696626.104872000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47676
1631696630.642363000,,0x00001133,10.2.0.12,74.125.204.95,52,60176,443
1631696630.643223000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60176
1631696630.898354000,,0x00008b39,10.2.0.12,74.125.204.95,52,60178,443
1631696630.899217000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60178
1631696631.666349000,,0x00005c13,10.2.0.12,74.125.204.95,52,60180,443
1631696631.667156000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60180
1631696645.234359000,,0x0000c115,10.2.0.12,169.254.169.254,40,47666,80
1631696645.234773000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47666
1631696645.746378000,,0x00001134,10.2.0.12,74.125.204.95,52,60176,443
1631696645.747282000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60176
1631696646.002325000,,0x00008b3a,10.2.0.12,74.125.204.95,52,60178,443
1631696646.004131000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60178
1631696646.770349000,,0x00005c14,10.2.0.12,74.125.204.95,52,60180,443
1631696646.771387000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60180
1631696657.522359000,,0x0000ea72,10.2.0.12,169.254.169.254,40,47676,80
1631696657.522734000,,0x00000000,169.254.169.254,10.2.0.12,40,80,47676
1631696660.850381000,,0x00001135,10.2.0.12,74.125.204.95,52,60176,443
1631696660.851205000,,0x00000000,74.125.204.95,10.2.0.12,52,443,60176
