frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632910231.670420000,,0x00003a89,10.0.0.255,10.1.0.11,52,36194,22
1632910231.674419000,,0x00003a8a,10.0.0.255,10.1.0.11,52,36194,22
1632910231.674457000,,0x00003a8b,10.0.0.255,10.1.0.11,88,36194,22
1632910231.674481000,,0x00003a8c,10.0.0.255,10.1.0.11,112,36194,22
1632910231.675294000,,0x00003a8d,10.0.0.255,10.1.0.11,52,36194,22
1632910231.708417000,,0x00003a8e,10.0.0.255,10.1.0.11,52,36194,22
1632910231.758088000,,0x00005a3b,10.1.0.11,169.254.169.254,78,,
1632910231.758189000,,0x00005a3c,10.1.0.11,169.254.169.254,78,,
1632910231.759921000,,0x00000000,169.254.169.254,10.1.0.11,174,,
1632910231.836617000,,0x00000000,169.254.169.254,10.1.0.11,134,,
1632910231.837164000,,0x0000f8b4,10.1.0.11,91.189.88.184,60,38256,443
1632910231.914713000,,0x00000000,91.189.88.184,10.1.0.11,60,443,38256
1632910231.914763000,0.077599000,0x0000f8b5,10.1.0.11,91.189.88.184,52,38256,443
1632910231.915209000,0.077599000,0x0000f8b6,10.1.0.11,91.189.88.184,569,38256,443
1632910231.992260000,0.077599000,0x000078a4,91.189.88.184,10.1.0.11,1460,443,38256
1632910231.992301000,0.077599000,0x0000f8b7,10.1.0.11,91.189.88.184,52,38256,443
1632910231.992317000,0.077599000,0x000078a5,91.189.88.184,10.1.0.11,1460,443,38256
1632910231.992324000,0.077599000,0x0000f8b8,10.1.0.11,91.189.88.184,52,38256,443
1632910231.997508000,0.077599000,0x000078a6,91.189.88.184,10.1.0.11,1845,443,38256
1632910231.997522000,0.077599000,0x0000f8b9,10.1.0.11,91.189.88.184,52,38256,443
1632910231.998213000,0.077599000,0x0000f8ba,10.1.0.11,91.189.88.184,132,38256,443
1632910231.998302000,0.077599000,0x0000f8bb,10.1.0.11,91.189.88.184,257,38256,443
1632910232.075129000,0.077599000,0x000078a8,91.189.88.184,10.1.0.11,323,443,38256
1632910232.075171000,0.077599000,0x0000f8bc,10.1.0.11,91.189.88.184,52,38256,443
1632910232.075636000,0.077599000,0x000078a9,91.189.88.184,10.1.0.11,2868,443,38256
1632910232.075647000,0.077599000,0x0000f8bd,10.1.0.11,91.189.88.184,52,38256,443
1632910232.080899000,0.077599000,0x000078ab,91.189.88.184,10.1.0.11,2786,443,38256
1632910232.080928000,0.077599000,0x0000f8be,10.1.0.11,91.189.88.184,52,38256,443
1632910232.081756000,,0x0000f8bf,10.1.0.11,91.189.88.184,52,38256,443
1632910232.335655000,,0x0000116e,10.1.0.11,8.8.8.8,60,,
1632910232.335709000,,0x0000116f,10.1.0.11,8.8.8.8,60,,
1632910232.336459000,,0x00002211,8.8.8.8,10.1.0.11,135,,
1632910232.336559000,,0x0000821a,8.8.8.8,10.1.0.11,135,,
1632910232.338337000,,0x00001170,10.1.0.11,8.8.8.8,60,,
1632910232.338400000,,0x00001171,10.1.0.11,8.8.8.8,60,,
1632910232.338820000,,0x0000ad28,8.8.8.8,10.1.0.11,135,,
1632910232.338919000,,0x0000af04,8.8.8.8,10.1.0.11,135,,
1632910232.708692000,,0x0000fba1,10.1.0.11,172.217.13.138,52,52742,443
1632910232.709204000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52742
1632910233.476698000,,0x00002f5f,10.1.0.11,169.254.169.254,40,33024,80
1632910233.476711000,,0x000095e1,10.1.0.11,169.254.169.254,40,33010,80
1632910233.476828000,,0x00000000,169.254.169.254,10.1.0.11,40,80,33024
1632910233.476828000,,0x00000000,169.254.169.254,10.1.0.11,40,80,33010
1632910237.335664000,,0x00001286,10.1.0.11,8.8.8.8,60,,
1632910237.335714000,,0x00001287,10.1.0.11,8.8.8.8,60,,
1632910237.336019000,,0x000090e0,8.8.8.8,10.1.0.11,135,,
1632910237.336019000,,0x0000effc,8.8.8.8,10.1.0.11,135,,
1632910237.337836000,,0x00001288,10.1.0.11,8.8.8.8,60,,
1632910237.337910000,,0x00001289,10.1.0.11,8.8.8.8,60,,
1632910237.338461000,,0x0000a77d,8.8.8.8,10.1.0.11,135,,
1632910237.338596000,,0x00002b10,8.8.8.8,10.1.0.11,135,,
1632910238.596695000,,0x00007e8a,10.1.0.11,172.217.13.138,52,52718,443
1632910238.597326000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52718
1632910239.620701000,,0x00009556,10.1.0.11,172.217.13.138,52,52720,443
1632910239.621350000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52720
1632910242.116786000,,0x000063de,10.1.0.11,169.254.169.254,76,,
1632910242.117019000,,0x00000000,169.254.169.254,10.1.0.11,76,,
1632910242.335664000,,0x00001453,10.1.0.11,8.8.8.8,60,,
1632910242.335712000,,0x00001454,10.1.0.11,8.8.8.8,60,,
1632910242.336120000,,0x0000721c,8.8.8.8,10.1.0.11,135,,
1632910242.336530000,,0x0000c9af,8.8.8.8,10.1.0.11,135,,
1632910242.338319000,,0x00001455,10.1.0.11,8.8.8.8,60,,
1632910242.338365000,,0x00001456,10.1.0.11,8.8.8.8,60,,
1632910242.338659000,,0x000087f2,8.8.8.8,10.1.0.11,135,,
1632910242.339063000,,0x00001472,8.8.8.8,10.1.0.11,135,,
1632910247.335688000,,0x0000155c,10.1.0.11,8.8.8.8,60,,
1632910247.335738000,,0x0000155d,10.1.0.11,8.8.8.8,60,,
1632910247.336059000,,0x00002d1f,8.8.8.8,10.1.0.11,135,,
1632910247.336059000,,0x00002d20,8.8.8.8,10.1.0.11,135,,
1632910247.337907000,,0x0000155e,10.1.0.11,8.8.8.8,60,,
1632910247.337971000,,0x0000155f,10.1.0.11,8.8.8.8,60,,
1632910247.338470000,,0x00005bc8,8.8.8.8,10.1.0.11,135,,
1632910247.338716000,,0x000039c5,8.8.8.8,10.1.0.11,135,,
1632910247.812697000,,0x0000fba2,10.1.0.11,172.217.13.138,52,52742,443
1632910247.813369000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52742
1632910252.335706000,,0x00001625,10.1.0.11,8.8.8.8,60,,
1632910252.335756000,,0x00001626,10.1.0.11,8.8.8.8,60,,
1632910252.336077000,,0x000000d9,8.8.8.8,10.1.0.11,135,,
1632910252.336077000,,0x0000410e,8.8.8.8,10.1.0.11,135,,
1632910252.337948000,,0x00001627,10.1.0.11,8.8.8.8,60,,
1632910252.337997000,,0x00001628,10.1.0.11,8.8.8.8,60,,
1632910252.338392000,,0x00003702,8.8.8.8,10.1.0.11,135,,
1632910252.338510000,,0x0000bd0a,8.8.8.8,10.1.0.11,135,,
1632910253.700688000,,0x00007e8b,10.1.0.11,172.217.13.138,52,52718,443
1632910253.701311000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52718
1632910254.724696000,,0x00009557,10.1.0.11,172.217.13.138,52,52720,443
1632910254.725237000,,0x00000000,172.217.13.138,10.1.0.11,52,443,52720
1632910257.335714000,,0x00001891,10.1.0.11,8.8.8.8,60,,
1632910257.335763000,,0x00001892,10.1.0.11,8.8.8.8,60,,
1632910257.336187000,,0x00003e11,8.8.8.8,10.1.0.11,135,,
1632910257.336338000,,0x00002be9,8.8.8.8,10.1.0.11,135,,
1632910257.338158000,,0x00001893,10.1.0.11,8.8.8.8,60,,
1632910257.338220000,,0x00001894,10.1.0.11,8.8.8.8,60,,
1632910257.338568000,,0x0000ba3c,8.8.8.8,10.1.0.11,135,,
1632910257.338568000,,0x0000b32b,8.8.8.8,10.1.0.11,135,,
1632910258.820693000,,,,,,,
1632910258.820847000,,,,,,,
1632910261.737173000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,33024
1632910261.737173000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,33024
1632910261.737173000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,33024
1632910261.737173000,,0x00000000,169.254.169.254,10.1.0.11,421,80,33024
