timestamp,cpu_util_experiment-syncmesh-with-latency-6-node-instance-2,io_read_experiment-syncmesh-with-latency-6-node-instance-2,io_write_experiment-syncmesh-with-latency-6-node-instance-2,iops_read_experiment-syncmesh-with-latency-6-node-instance-2,iops_write_experiment-syncmesh-with-latency-6-node-instance-2,cpu_util_experiment-syncmesh-with-latency-6-node-instance-6,io_read_experiment-syncmesh-with-latency-6-node-instance-6,io_write_experiment-syncmesh-with-latency-6-node-instance-6,iops_read_experiment-syncmesh-with-latency-6-node-instance-6,iops_write_experiment-syncmesh-with-latency-6-node-instance-6,cpu_util_experiment-syncmesh-with-latency-6-node-instance-4,io_read_experiment-syncmesh-with-latency-6-node-instance-4,io_write_experiment-syncmesh-with-latency-6-node-instance-4,iops_read_experiment-syncmesh-with-latency-6-node-instance-4,iops_write_experiment-syncmesh-with-latency-6-node-instance-4,cpu_util_experiment-syncmesh-with-latency-6-node-instance-3,io_read_experiment-syncmesh-with-latency-6-node-instance-3,io_write_experiment-syncmesh-with-latency-6-node-instance-3,iops_read_experiment-syncmesh-with-latency-6-node-instance-3,iops_write_experiment-syncmesh-with-latency-6-node-instance-3,cpu_util_experiment-syncmesh-with-latency-6-node-instance-1,io_read_experiment-syncmesh-with-latency-6-node-instance-1,io_write_experiment-syncmesh-with-latency-6-node-instance-1,iops_read_experiment-syncmesh-with-latency-6-node-instance-1,iops_write_experiment-syncmesh-with-latency-6-node-instance-1,cpu_util_experiment-syncmesh-with-latency-6-node-instance-5,io_read_experiment-syncmesh-with-latency-6-node-instance-5,io_write_experiment-syncmesh-with-latency-6-node-instance-5,iops_read_experiment-syncmesh-with-latency-6-node-instance-5,iops_write_experiment-syncmesh-with-latency-6-node-instance-5,cpu_util_experiment-syncmesh-with-latency-6-client-instance,io_read_experiment-syncmesh-with-latency-6-client-instance,io_write_experiment-syncmesh-with-latency-6-client-instance,iops_read_experiment-syncmesh-with-latency-6-client-instance,iops_write_experiment-syncmesh-with-latency-6-client-instance,cpu_util_experiment-syncmesh-with-latency-6-test-orchestrator,io_read_experiment-syncmesh-with-latency-6-test-orchestrator,io_write_experiment-syncmesh-with-latency-6-test-orchestrator,iops_read_experiment-syncmesh-with-latency-6-test-orchestrator,iops_write_experiment-syncmesh-with-latency-6-test-orchestrator
2021-09-29 10:50:00,0.03760609222749072,0.0,0.0,0.0,0.0,0.049606336208891356,0.0,0.0,0.0,0.0,0.04255066235743973,0.0,0.0,0.0,0.0,0.0548352314873919,0.0,0.0,0.0,0.0,0.05571966288215909,0.0,0.0,0.0,0.0,0.057931364959085366,0.0,0.0,0.0,0.0,0.020904267241166726,0.0,0.0,0.0,0.0,0.014941459656954,0.0,0.0,0.0,0.0
2021-09-29 10:49:00,0.02196506833280599,0.0,0.0,0.0,0.0,0.01858398985999325,0.0,0.0,0.0,0.0,0.01704729646089618,0.0,0.0,0.0,0.0,0.023084026629740607,0.0,0.0,0.0,0.0,0.013700997036511352,0.0,0.0,0.0,0.0,0.024712203187318,0.0,0.0,0.0,0.0,0.0014019089388834043,0.0,0.0,0.0,0.0,0.18250604478569674,0.0,0.0,0.0,0.0
2021-09-29 10:48:00,0.0339814961585238,0.0,0.0,0.0,0.0,0.02965565762944351,0.0,0.0,0.0,0.0,0.027696524997219283,0.0,0.0,0.0,0.0,0.035180433833317676,0.0,0.0,0.0,0.0,0.015288122667029806,0.0,0.0,0.0,0.0,0.034515247640087426,0.0,0.0,0.0,0.0,0.013541791099985072,0.0,0.0,0.0,0.0,0.5987192189884063,0.0,0.0,0.0,0.0
2021-09-29 10:47:00,0.026364311773807002,0.0,0.0,0.0,0.0,0.014715041048921289,0.0,0.0,0.0,0.0,0.030813664227005686,0.0,0.0,0.0,0.0,0.019649748355146813,0.0,0.0,0.0,0.0,0.03256940699294735,0.0,0.0,0.0,0.0,0.02029800593123904,0.0,0.0,0.0,0.0,0.011764501485381848,0.0,0.0,0.0,0.0,0.013549171290869447,0.0,0.0,0.0,0.0
2021-09-29 10:46:00,0.0189839893978269,0.0,0.0,0.0,0.0,0.01465518622510397,0.0,0.0,0.0,0.0,0.016666690349427426,0.0,0.0,0.0,0.0,0.01638024991682414,0.0,0.0,0.0,0.0,0.014538472199594803,0.0,0.0,0.0,0.0,0.016909703937787887,0.0,0.0,0.0,0.0,0.0037852476074988315,0.0,0.0,0.0,0.0,0.0029590100297319567,0.0,0.0,0.0,0.0
2021-09-29 10:45:00,0.020794693883972572,0.0,0.0,0.0,0.0,0.019687275149137425,0.0,0.0,0.0,0.0,0.0220572756365191,0.0,0.0,0.0,0.0,0.016806632509604923,0.0,0.0,0.0,0.0,0.015016209605214688,0.0,0.0,0.0,0.0,0.01750685838651691,0.0,0.0,0.0,0.0,0.0022155290430070805,0.0,0.0,0.0,0.0,0.0026167601602677354,0.0,0.0,0.0,0.0
2021-09-29 10:44:00,0.03408267463314634,0.0,0.0,0.0,0.0,0.03194004546781836,0.0,0.0,0.0,0.0,0.027070941461598372,0.0,0.0,0.0,0.0,0.034596413828316484,0.0,0.0,0.0,0.0,0.034317967950203844,0.0,0.0,0.0,0.0,0.035588978751879094,0.0,0.0,0.0,0.0,0.009998257710206815,0.0,0.0,0.0,0.0,0.003211680390678495,0.0,0.0,0.0,0.0
2021-09-29 10:43:00,0.0265888308448595,0.0,0.0,0.0,0.0,0.015272008658651259,0.0,0.0,0.0,0.0,0.02093092052968236,0.0,0.0,0.0,0.0,0.019962608008078555,0.0,0.0,0.0,0.0,0.014224131147220475,0.0,0.0,0.0,0.0,0.020777878048639783,0.0,0.0,0.0,0.0,0.011567381187215156,0.0,0.0,0.0,0.0,0.003633466345178249,0.0,0.0,0.0,0.0
2021-09-29 10:42:00,0.019028390329691548,0.0,0.0,0.0,0.0,0.01557811445003523,0.0,0.0,0.0,0.0,0.016875545024606708,0.0,0.0,0.0,0.0,0.01767727582351076,0.0,0.0,0.0,0.0,0.01515103088008658,0.0,0.0,0.0,0.0,0.01789228898449077,0.0,0.0,0.0,0.0,0.003991898092190145,0.0,0.0,0.0,0.0,0.008621594853981425,0.0,0.0,0.0,0.0
2021-09-29 10:41:00,0.09309392239035882,0.0,0.0,0.0,0.0,0.02924669573640036,0.0,0.0,0.0,0.0,0.04277296241439122,0.0,0.0,0.0,0.0,0.027330752007763692,0.0,0.0,0.0,0.0,0.019531858496629678,0.0,0.0,0.0,0.0,0.026425904906351622,0.0,0.0,0.0,0.0,0.05452667204216629,0.0,0.0,0.0,0.0,0.039526543329683625,0.0,0.0,0.0,0.0
2021-09-29 10:40:00,0.06294700095340222,0.0,0.0,0.0,0.0,0.06325822413220077,0.0,0.0,0.0,0.0,0.051549998822414976,0.0,0.0,0.0,0.0,0.1130971824500089,0.0,0.0,0.0,0.0,0.07066217128952607,0.0,0.0,0.0,0.0,0.06473764447329605,0.0,0.0,0.0,0.0,0.02926739281880657,0.0,0.0,0.0,0.0,0.0025117056892158965,0.0,0.0,0.0,0.0
2021-09-29 10:39:00,0.022797377942798864,0.0,0.0,0.0,0.0,0.014453482357852938,0.0,0.0,0.0,0.0,0.016783232334644536,0.0,0.0,0.0,0.0,0.034728721754037885,0.0,0.0,0.0,0.0,0.014495690676066885,0.0,0.0,0.0,0.0,0.025217734578193547,0.0,0.0,0.0,0.0,0.010237294259824855,0.0,0.0,0.0,0.0,0.002583952041907267,0.0,0.0,0.0,0.0
2021-09-29 10:38:00,0.019263579611273465,0.0,0.0,0.0,0.0,0.016846695729733577,0.0,0.0,0.0,0.0,0.01804223733506992,0.0,0.0,0.0,0.0,0.017449455305873586,0.0,0.0,0.0,0.0,0.01560299429705386,0.0,0.0,0.0,0.0,0.017103457431451828,0.0,0.0,0.0,0.0,0.003709264358545994,0.0,0.0,0.0,0.0,0.001965587065537259,0.0,0.0,0.0,0.0
2021-09-29 10:37:00,0.03180545951138877,0.0,0.0,0.0,0.0,0.02458036259665827,0.0,0.0,0.0,0.0,0.02406535334405883,0.0,0.0,0.0,0.0,0.03455114649333618,0.0,0.0,0.0,0.0,0.030528364723384036,0.0,0.0,0.0,0.0,0.031026639161529108,0.0,0.0,0.0,0.0,0.010239928160007376,0.0,0.0,0.0,0.0,0.002746962877036552,0.0,0.0,0.0,0.0
2021-09-29 10:36:00,0.02574186345144369,0.0,0.0,0.0,0.0,0.018623531917505903,0.0,0.0,0.0,0.0,0.02515643197411445,0.0,0.0,0.0,0.0,0.020556212954039192,0.0,0.0,0.0,0.0,0.014733692283568208,0.0,0.0,0.0,0.0,0.019697620010938027,0.0,0.0,0.0,0.0,0.010552567408156221,0.0,0.0,0.0,0.0,0.0027590853729734023,0.0,0.0,0.0,0.0
2021-09-29 10:35:00,0.018666173876627567,0.0,0.0,0.0,0.0,0.01479455776360652,0.0,0.0,0.0,0.0,0.017731177505974926,0.0,0.0,0.0,0.0,0.017330435501052933,0.0,0.0,0.0,0.0,0.0147310937173008,0.0,0.0,0.0,0.0,0.017159641464828703,0.0,0.0,0.0,0.0,0.0038716797455180083,0.0,0.0,0.0,0.0,0.002865220801520607,0.0,0.0,0.0,0.0
2021-09-29 10:34:00,0.023660978542884455,0.0,0.0,0.0,0.0,0.018600960822883886,0.0,0.0,0.0,0.0,0.023915936196552915,0.0,0.0,0.0,0.0,0.018293754398544592,0.0,0.0,0.0,0.0,0.01553769408360921,0.0,0.0,0.0,0.0,0.018734095019221304,0.0,0.0,0.0,0.0,0.0022788822993663397,0.0,0.0,0.0,0.0,0.0023998634084610635,0.0,0.0,0.0,0.0
2021-09-29 10:33:00,0.028592352988849257,0.0,0.0,0.0,0.0,0.02871765981355973,0.0,0.0,0.0,0.0,0.026809548134912594,0.0,0.0,0.0,0.0,0.03111712182973226,0.0,0.0,0.0,0.0,0.03115723176371811,0.0,0.0,0.0,0.0,0.02958884157576686,0.0,0.0,0.0,0.0,0.010197339410225699,0.0,0.0,0.0,0.0,0.0035897600157839566,0.0,0.0,0.0,0.0
2021-09-29 10:32:00,0.02242234704839537,0.0,0.0,0.0,0.0,0.016487836748079115,0.0,0.0,0.0,0.0,0.01806610114490468,0.0,0.0,0.0,0.0,0.020221482338652664,0.0,0.0,0.0,0.0,0.014987241299636385,0.0,0.0,0.0,0.0,0.020055810681261714,0.0,0.0,0.0,0.0,0.010961163673947756,0.0,0.0,0.0,0.0,0.009207459222525097,0.0,0.0,0.0,0.0
2021-09-29 10:31:00,0.04468583728772444,0.0,0.0,0.0,0.0,0.02919110186045562,0.0,0.0,0.0,0.0,0.035823856611591036,0.0,0.0,0.0,0.0,0.01803757671692286,0.0,0.0,0.0,0.0,0.021898941561738165,0.0,0.0,0.0,0.0,0.01759839705151194,0.0,0.0,0.0,0.0,0.05443040454855842,0.0,0.0,0.0,0.0,0.04082784634296684,0.0,0.0,0.0,0.0
2021-09-29 10:30:00,0.0701335244625876,0.0,0.0,0.0,0.0,0.07755172892892877,0.0,0.0,0.0,0.0,0.06353093927724558,0.0,0.0,0.0,0.0,0.08542501117373907,0.0,0.0,0.0,0.0,0.17606398913257473,0.0,0.0,0.0,0.0,0.09403145946585881,0.0,0.0,0.0,0.0,0.024119468417616474,0.0,0.0,0.0,0.0,0.002792306287113059,0.0,0.0,0.0,0.0
2021-09-29 10:29:00,0.08127491523868334,0.0,0.0,0.0,0.0,0.07278661312714926,0.0,0.0,0.0,0.0,0.06650073494991014,0.0,0.0,0.0,0.0,0.08715121182425871,0.0,0.0,0.0,0.0,0.31030895337093084,0.0,0.0,0.0,0.0,0.09356507679334906,0.0,0.0,0.0,0.0,0.007264855500120148,0.0,0.0,0.0,0.0,0.002088098742524972,0.0,0.0,0.0,0.0
2021-09-29 10:28:00,0.08150112661982405,0.0,0.0,0.0,0.0,0.06559587911546554,0.0,0.0,0.0,0.0,0.06388077218192194,0.0,0.0,0.0,0.0,0.0842979888015023,0.0,0.0,0.0,0.0,0.2954519648740676,0.0,0.0,0.0,0.0,0.0891316138137294,0.0,0.0,0.0,0.0,0.007751230823420959,0.0,0.0,0.0,0.0,0.0020090400846052366,0.0,0.0,0.0,0.0
2021-09-29 10:27:00,0.047163927632421124,0.0,0.0,0.0,0.0,0.042265945787221426,0.0,0.0,0.0,0.0,0.04109959993855057,0.0,0.0,0.0,0.0,0.03997138025823214,0.0,0.0,0.0,0.0,0.14068041277706791,0.0,0.0,0.0,0.0,0.04168274769228001,0.0,0.0,0.0,0.0,0.010574933172649991,0.0,0.0,0.0,0.0,0.0028225683509194967,0.0,0.0,0.0,0.0
2021-09-29 10:26:00,0.022706432575335594,0.0,0.0,0.0,0.0,0.016330504175086937,0.0,0.0,0.0,0.0,0.016465215855308676,0.0,0.0,0.0,0.0,0.01939681061597914,0.0,0.0,0.0,0.0,0.01445888420143575,0.0,0.0,0.0,0.0,0.01981821385706534,0.0,0.0,0.0,0.0,0.01004572873933185,0.0,0.0,0.0,0.0,0.0030229088565945973,0.0,0.0,0.0,0.0
2021-09-29 10:25:00,0.018819391817117528,0.0,0.0,0.0,0.0,0.02033509044495787,0.0,0.0,0.0,0.0,0.019539974380809136,0.0,0.0,0.0,0.0,0.01741859170486985,0.0,0.0,0.0,0.0,0.021287022658256185,0.0,0.0,0.0,0.0,0.016862214409534695,0.0,0.0,0.0,0.0,0.00399381906424073,0.0,0.0,0.0,0.0,0.0023314036350933283,0.0,0.0,0.0,0.0
2021-09-29 10:24:00,0.05487871891572761,0.0,0.0,0.0,0.0,0.042506972899991995,0.0,0.0,0.0,0.0,0.03994362318764407,0.0,0.0,0.0,0.0,0.05630306375793358,0.0,0.0,0.0,0.0,0.15962106689813613,0.0,0.0,0.0,0.0,0.048489710027973365,0.0,0.0,0.0,0.0,0.005142446023181672,0.0,0.0,0.0,0.0,0.002505251332123848,0.0,0.0,0.0,0.0
2021-09-29 10:23:00,0.07268926032717075,0.0,0.0,0.0,0.0,0.0616005044087629,0.0,0.0,0.0,0.0,0.05387856907710926,0.0,0.0,0.0,0.0,0.06867015090781715,0.0,0.0,0.0,0.0,0.25729256223487196,0.0,0.0,0.0,0.0,0.07169156902942528,0.0,0.0,0.0,0.0,0.013909613285509673,0.0,0.0,0.0,0.0,0.002680182660482681,0.0,0.0,0.0,0.0
2021-09-29 10:22:00,0.036592822624026175,0.0,0.0,0.0,0.0,0.03225596133899794,0.0,0.0,0.0,0.0,0.03205773089278712,0.0,0.0,0.0,0.0,0.029638625843523413,0.0,0.0,0.0,0.0,0.06742099910102865,0.0,0.0,0.0,0.0,0.02684372880292424,0.0,0.0,0.0,0.0,0.011457741262026625,0.0,0.0,0.0,0.0,0.00886438821486403,0.0,0.0,0.0,0.0
2021-09-29 10:21:00,0.04581022163623582,0.0,0.0,0.0,0.0,0.027123676068662422,0.0,0.0,0.0,0.0,0.035447506165046626,0.0,0.0,0.0,0.0,0.01803067477860907,0.0,0.0,0.0,0.0,0.01735669276720415,0.0,0.0,0.0,0.0,0.017272181353365567,0.0,0.0,0.0,0.0,0.05424673478631969,0.0,0.0,0.0,0.0,0.040129561655599964,0.0,0.0,0.0,0.0
2021-09-29 10:20:00,0.040106152368698626,0.0,0.0,0.0,0.0,0.05863378666747204,0.0,0.0,0.0,0.0,0.046910039565415215,0.0,0.0,0.0,0.0,0.0553494588492228,0.0,0.0,0.0,0.0,0.06249115411279623,0.0,0.0,0.0,0.0,0.0580306505499261,0.0,0.0,0.0,0.0,0.021863227452644907,0.0,0.0,0.0,0.0,0.00232819489217313,0.0,0.0,0.0,0.0
2021-09-29 10:19:00,0.0560172205033543,0.0,0.0,0.0,0.0,0.04270550854584911,0.0,0.0,0.0,0.0,0.0360635071192372,0.0,0.0,0.0,0.0,0.057110628884476475,0.0,0.0,0.0,0.0,0.1564924034329375,0.0,0.0,0.0,0.0,0.06203329929709535,0.0,0.0,0.0,0.0,0.00462280632449179,0.0,0.0,0.0,0.0,0.002391547073083444,0.0,0.0,0.0,0.0
2021-09-29 10:18:00,0.04540878942523202,0.0,0.0,0.0,0.0,0.04189278118449593,0.0,0.0,0.0,0.0,0.03428929206329888,0.0,0.0,0.0,0.0,0.03874572571721041,0.0,0.0,0.0,0.0,0.13013647075087723,0.0,0.0,0.0,0.0,0.039580440328672965,0.0,0.0,0.0,0.0,0.01078040116294332,0.0,0.0,0.0,0.0,0.002523615146836988,0.0,0.0,0.0,0.0
2021-09-29 10:17:00,0.023867679802411126,0.0,0.0,0.0,0.0,0.01598503800842958,0.0,0.0,0.0,0.0,0.017117549555901234,0.0,0.0,0.0,0.0,0.019240221073853783,0.0,0.0,0.0,0.0,0.014921437063464063,0.0,0.0,0.0,0.0,0.01985332483222682,0.0,0.0,0.0,0.0,0.010456551742652209,0.0,0.0,0.0,0.0,0.0030443881929707334,0.0,0.0,0.0,0.0
2021-09-29 10:16:00,0.019407565712767413,0.0,0.0,0.0,0.0,0.017385144727033956,0.0,0.0,0.0,0.0,0.017392765120837102,0.0,0.0,0.0,0.0,0.016789560480391923,0.0,0.0,0.0,0.0,0.015955615085230336,0.0,0.0,0.0,0.0,0.017324074587617845,0.0,0.0,0.0,0.0,0.004155613868899385,0.0,0.0,0.0,0.0,0.002188304766148619,0.0,0.0,0.0,0.0
2021-09-29 10:15:00,0.03723378397402684,0.0,0.0,0.0,0.0,0.023172720669082263,0.0,0.0,0.0,0.0,0.024862857518751724,0.0,0.0,0.0,0.0,0.035013917604718614,0.0,0.0,0.0,0.0,0.042396017668561825,0.0,0.0,0.0,0.0,0.035892555651683956,0.0,0.0,0.0,0.0,0.01090953762339216,0.0,0.0,0.0,0.0,0.003171488275801337,0.0,0.0,0.0,0.0
2021-09-29 10:14:00,0.02850651730106885,0.0,0.0,0.0,0.0,0.029887022594805045,0.0,0.0,0.0,0.0,0.027097436742324513,0.0,0.0,0.0,0.0,0.02105241987160724,0.0,0.0,0.0,0.0,0.03529183077380225,0.0,0.0,0.0,0.0,0.020564387267021308,0.0,0.0,0.0,0.0,0.010722986602770608,0.0,0.0,0.0,0.0,0.002839856544370534,0.0,0.0,0.0,0.0
2021-09-29 10:13:00,0.01980285310132596,0.0,0.0,0.0,0.0,0.016502478885433193,0.0,0.0,0.0,0.0,0.016984342818155796,0.0,0.0,0.0,0.0,0.016728465534135022,0.0,0.0,0.0,0.0,0.014380696401458929,0.0,0.0,0.0,0.0,0.016756237762914357,0.0,0.0,0.0,0.0,0.00419347078985434,0.0,0.0,0.0,0.0,0.0039405072918122855,0.0,0.0,0.0,0.0
2021-09-29 10:12:00,0.019234486092583818,0.0,0.0,0.0,0.0,0.02217362814784162,0.0,0.0,0.0,0.0,0.027561685704146063,0.0,0.0,0.0,0.0,0.017736939490973925,0.0,0.0,0.0,0.0,0.016139398724670666,0.0,0.0,0.0,0.0,0.017940276291138466,0.0,0.0,0.0,0.0,0.01870249728140223,0.0,0.0,0.0,0.0,0.03244295582118794,0.0,0.0,0.0,0.0
2021-09-29 10:11:00,0.06139268117610233,0.0,0.0,0.0,0.0,0.04539159236116058,0.0,0.0,0.0,0.0,0.04986434276865547,0.0,0.0,0.0,0.0,0.03649869815110473,0.0,0.0,0.0,0.0,0.03726372593294869,0.0,0.0,0.0,0.0,0.03812587129175616,0.0,0.0,0.0,0.0,0.057270141032404825,0.0,0.0,0.0,0.0,0.1447549015722815,0.0,0.0,0.0,0.0
2021-09-29 10:10:00,0.04573441430993412,0.0,0.0,0.0,0.0,0.05410534766907394,0.0,0.0,0.0,0.0,0.04281813025351985,0.0,0.0,0.0,0.0,0.060011167490658344,0.0,0.0,0.0,0.0,0.055433219926639764,0.0,0.0,0.0,0.0,0.06031650059924279,0.0,0.0,0.0,0.0,0.020723230411132457,0.0,0.0,0.0,0.0,0.0021068637803705196,0.0,0.0,0.0,0.0
2021-09-29 10:09:00,0.022222916158973524,0.0,0.0,0.0,0.0,0.016710466125461683,0.0,0.0,0.0,0.0,0.017206396200188104,0.0,0.0,0.0,0.0,0.023890828477572276,0.0,0.0,0.0,0.0,0.01460173106474798,0.0,0.0,0.0,0.0,0.024429832475084366,0.0,0.0,0.0,0.0,0.002003618101056759,0.0,0.0,0.0,0.0,0.0027236962854290782,0.0,0.0,0.0,0.0
2021-09-29 10:08:00,0.01901280113822897,0.0,0.0,0.0,0.0,0.01694411159815535,0.0,0.0,0.0,0.0,0.017210356537476202,0.0,0.0,0.0,0.0,0.016834774619054353,0.0,0.0,0.0,0.0,0.01441989996809904,0.0,0.0,0.0,0.0,0.016718082981129593,0.0,0.0,0.0,0.0,0.0014919061671508397,0.0,0.0,0.0,0.0,0.002293962925516446,0.0,0.0,0.0,0.0
2021-09-29 10:07:00,0.01869910427908768,0.0,0.0,0.0,0.0,0.016284175767076664,0.0,0.0,0.0,0.0,0.016999253312524113,0.0,0.0,0.0,0.0,0.016701861214010922,0.0,0.0,0.0,0.0,0.014485078999814742,0.0,0.0,0.0,0.0,0.016516086391645028,0.0,0.0,0.0,0.0,0.001369418798968051,0.0,0.0,0.0,0.0,0.001939747530710297,0.0,0.0,0.0,0.0
