timestamp           ,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-2 ,io_read_experiment-advanced-mongo-with-latency-3-node-instance-2 ,io_write_experiment-advanced-mongo-with-latency-3-node-instance-2 ,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-2 ,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_buffered_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_cached_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_free_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_slab_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_used_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_perc_free_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-node-instance-2 ,mem_perc_used_experiment-advanced-mongo-with-latency-3-node-instance-2 ,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-3 ,io_read_experiment-advanced-mongo-with-latency-3-node-instance-3 ,io_write_experiment-advanced-mongo-with-latency-3-node-instance-3 ,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-3 ,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_buffered_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_cached_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_free_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_slab_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_used_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_perc_free_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-node-instance-3 ,mem_perc_used_experiment-advanced-mongo-with-latency-3-node-instance-3 ,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-1 ,io_read_experiment-advanced-mongo-with-latency-3-node-instance-1 ,io_write_experiment-advanced-mongo-with-latency-3-node-instance-1 ,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-1 ,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_buffered_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_cached_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_free_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_slab_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_used_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_perc_free_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-node-instance-1 ,mem_perc_used_experiment-advanced-mongo-with-latency-3-node-instance-1 ,cpu_util_experiment-advanced-mongo-with-latency-3-test-orchestrator ,io_read_experiment-advanced-mongo-with-latency-3-test-orchestrator ,io_write_experiment-advanced-mongo-with-latency-3-test-orchestrator ,iops_read_experiment-advanced-mongo-with-latency-3-test-orchestrator ,iops_write_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_buffered_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_cached_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_free_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_slab_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_used_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_perc_free_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-test-orchestrator ,mem_perc_used_experiment-advanced-mongo-with-latency-3-test-orchestrator ,cpu_util_experiment-advanced-mongo-with-latency-3-client-instance ,io_read_experiment-advanced-mongo-with-latency-3-client-instance ,io_write_experiment-advanced-mongo-with-latency-3-client-instance ,iops_read_experiment-advanced-mongo-with-latency-3-client-instance ,iops_write_experiment-advanced-mongo-with-latency-3-client-instance ,mem_buffered_experiment-advanced-mongo-with-latency-3-client-instance ,mem_cached_experiment-advanced-mongo-with-latency-3-client-instance ,mem_free_experiment-advanced-mongo-with-latency-3-client-instance ,mem_slab_experiment-advanced-mongo-with-latency-3-client-instance ,mem_used_experiment-advanced-mongo-with-latency-3-client-instance ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-client-instance ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-client-instance ,mem_perc_free_experiment-advanced-mongo-with-latency-3-client-instance ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-client-instance ,mem_perc_used_experiment-advanced-mongo-with-latency-3-client-instance ,cpu_util_experiment-advanced-mongo-with-latency-3-central-server ,io_read_experiment-advanced-mongo-with-latency-3-central-server ,io_write_experiment-advanced-mongo-with-latency-3-central-server ,iops_read_experiment-advanced-mongo-with-latency-3-central-server ,iops_write_experiment-advanced-mongo-with-latency-3-central-server ,mem_buffered_experiment-advanced-mongo-with-latency-3-central-server ,mem_cached_experiment-advanced-mongo-with-latency-3-central-server ,mem_free_experiment-advanced-mongo-with-latency-3-central-server ,mem_slab_experiment-advanced-mongo-with-latency-3-central-server ,mem_used_experiment-advanced-mongo-with-latency-3-central-server ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-central-server ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-central-server ,mem_perc_free_experiment-advanced-mongo-with-latency-3-central-server ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-central-server ,mem_perc_used_experiment-advanced-mongo-with-latency-3-central-server ,cpu_util_experiment-advanced-mongo-with-latency-3-central-config-server ,io_read_experiment-advanced-mongo-with-latency-3-central-config-server ,io_write_experiment-advanced-mongo-with-latency-3-central-config-server ,iops_read_experiment-advanced-mongo-with-latency-3-central-config-server ,iops_write_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_buffered_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_cached_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_free_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_slab_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_used_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_perc_buffered_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_perc_cached_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_perc_free_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_perc_slab_experiment-advanced-mongo-with-latency-3-central-config-server ,mem_perc_used_experiment-advanced-mongo-with-latency-3-central-config-server
2021-09-29 21:14:00 ,0.021826017697515472                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52670464.0                                                            ,1611022336.0                                                        ,1822461952.0                                                      ,121495552.0                                                       ,247664640.0                                                       ,1.366178                                                                   ,41.787049                                                                ,47.271416                                                              ,3.151378                                                               ,6.423979                                                               ,0.024697686379209927                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52830208.0                                                            ,1609076736.0                                                        ,1819340800.0                                                      ,121643008.0                                                       ,252424192.0                                                       ,1.370321                                                                   ,41.736583                                                                ,47.190459                                                              ,3.155203                                                               ,6.547434                                                               ,0.027479979961746417                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,56537088.0                                                            ,1618755584.0                                                        ,1792872448.0                                                      ,122191872.0                                                       ,264966144.0                                                       ,1.466468                                                                   ,41.987546                                                                ,46.503818                                                              ,3.169433                                                               ,6.872735                                                               ,0.00245508807190807                                                 ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30859264.0                                                              ,628695040.0                                                           ,2988109824.0                                                        ,75735040.0                                                          ,131915776.0                                                         ,0.800434                                                                     ,16.307229                                                                  ,77.506244                                                                ,1.964432                                                                 ,3.42166                                                                  ,0.0023453434585055297                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43212800.0                                                            ,1585766400.0                                                        ,1982738432.0                                                      ,118661120.0                                                       ,124936192.0                                                       ,1.120863                                                                   ,41.131955                                                                ,51.428702                                                              ,3.077858                                                               ,3.240622                                                               ,0.006477877134030052                                             ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44978176.0                                                           ,1587908608.0                                                       ,1920892928.0                                                     ,119914496.0                                                      ,181620736.0                                                      ,1.166654                                                                  ,41.18752                                                                ,49.82454                                                              ,3.110368                                                              ,4.710918                                                              ,0.026158013936009656                                                    ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,56291328.0                                                                  ,1592111104.0                                                              ,1852338176.0                                                            ,119803904.0                                                             ,234770432.0                                                             ,1.460097                                                                         ,41.296525                                                                      ,48.046352                                                                    ,3.1075                                                                       ,6.089527
2021-09-29 21:13:00 ,0.021972966490569946                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52584448.0                                                            ,1610985472.0                                                        ,1822404608.0                                                      ,121495552.0                                                       ,247844864.0                                                       ,1.363947                                                                   ,41.786093                                                                ,47.269928                                                              ,3.151378                                                               ,6.428654                                                               ,0.028281234654466896                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52719616.0                                                            ,1609048064.0                                                        ,1819275264.0                                                      ,121651200.0                                                       ,252620800.0                                                       ,1.367453                                                                   ,41.73584                                                                 ,47.188759                                                              ,3.155415                                                               ,6.552533                                                               ,0.02751220147071649                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,56414208.0                                                            ,1618702336.0                                                        ,1792806912.0                                                      ,122171392.0                                                       ,265228288.0                                                       ,1.463281                                                                   ,41.986165                                                                ,46.502118                                                              ,3.168901                                                               ,6.879535                                                               ,0.0028391796568863962                                               ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30851072.0                                                              ,628686848.0                                                           ,2987847680.0                                                        ,75739136.0                                                          ,132190208.0                                                         ,0.800222                                                                     ,16.307017                                                                  ,77.499445                                                                ,1.964538                                                                 ,3.428778                                                                 ,0.002195120286016087                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43212800.0                                                            ,1585766400.0                                                        ,1982771200.0                                                      ,118661120.0                                                       ,124903424.0                                                       ,1.120863                                                                   ,41.131955                                                                ,51.429552                                                              ,3.077858                                                               ,3.239772                                                               ,0.0066794481861037975                                            ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44937216.0                                                           ,1587900416.0                                                       ,1921150976.0                                                     ,119914496.0                                                      ,181411840.0                                                      ,1.165591                                                                  ,41.187307                                                               ,49.831233                                                             ,3.110368                                                              ,4.7055                                                                ,0.027284844940737685                                                    ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,56119296.0                                                                  ,1592008704.0                                                              ,1852854272.0                                                            ,119803904.0                                                             ,234528768.0                                                             ,1.455635                                                                         ,41.293869                                                                      ,48.059738                                                                    ,3.1075                                                                       ,6.083258
2021-09-29 21:12:00 ,0.021961379974395356                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52486144.0                                                            ,1610866688.0                                                        ,1822728192.0                                                      ,121491456.0                                                       ,247742464.0                                                       ,1.361397                                                                   ,41.783012                                                                ,47.278321                                                              ,3.151272                                                               ,6.425998                                                               ,0.024903023136846513                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52592640.0                                                            ,1608937472.0                                                        ,1819566080.0                                                      ,121647104.0                                                       ,252571648.0                                                       ,1.364159                                                                   ,41.732971                                                                ,47.196302                                                              ,3.155309                                                               ,6.551259                                                               ,0.026712325148493695                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,56254464.0                                                            ,1618423808.0                                                        ,1793323008.0                                                      ,122183680.0                                                       ,265138176.0                                                       ,1.459137                                                                   ,41.978941                                                                ,46.515505                                                              ,3.16922                                                                ,6.877197                                                               ,0.0021427426493962304                                               ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30851072.0                                                              ,628686848.0                                                           ,2987683840.0                                                        ,75739136.0                                                          ,132354048.0                                                         ,0.800222                                                                     ,16.307017                                                                  ,77.495195                                                                ,1.964538                                                                 ,3.433028                                                                 ,0.0022281345103370618                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43212800.0                                                            ,1585766400.0                                                        ,1982771200.0                                                      ,118661120.0                                                       ,124903424.0                                                       ,1.120863                                                                   ,41.131955                                                                ,51.429552                                                              ,3.077858                                                               ,3.239772                                                               ,0.006879666138929489                                             ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44888064.0                                                           ,1587896320.0                                                       ,1921150976.0                                                     ,119910400.0                                                      ,181469184.0                                                      ,1.164316                                                                  ,41.187201                                                               ,49.831233                                                             ,3.110262                                                              ,4.706987                                                              ,0.026624516915974537                                                    ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,55865344.0                                                                  ,1591803904.0                                                              ,1854046208.0                                                            ,119795712.0                                                             ,233803776.0                                                             ,1.449047                                                                         ,41.288557                                                                      ,48.090655                                                                    ,3.107287                                                                     ,6.064453
2021-09-29 21:11:00 ,0.022218518669350828                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52359168.0                                                            ,1610743808.0                                                        ,1822986240.0                                                      ,121503744.0                                                       ,247721984.0                                                       ,1.358104                                                                   ,41.779824                                                                ,47.285015                                                              ,3.151591                                                               ,6.425467                                                               ,0.026731084842108052                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52432896.0                                                            ,1608814592.0                                                        ,1819566080.0                                                      ,121647104.0                                                       ,252854272.0                                                       ,1.360016                                                                   ,41.729784                                                                ,47.196302                                                              ,3.155309                                                               ,6.558589                                                               ,0.027890704483433143                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,56053760.0                                                            ,1618165760.0                                                        ,1793323008.0                                                      ,122191872.0                                                       ,265588736.0                                                       ,1.453932                                                                   ,41.972247                                                                ,46.515505                                                              ,3.169433                                                               ,6.888884                                                               ,0.0027669992790298656                                               ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30851072.0                                                              ,628686848.0                                                           ,2987421696.0                                                        ,75739136.0                                                          ,132616192.0                                                         ,0.800222                                                                     ,16.307017                                                                  ,77.488396                                                                ,1.964538                                                                 ,3.439828                                                                 ,0.002393412908764958                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43212800.0                                                            ,1585766400.0                                                        ,1982771200.0                                                      ,118661120.0                                                       ,124903424.0                                                       ,1.120863                                                                   ,41.131955                                                                ,51.429552                                                              ,3.077858                                                               ,3.239772                                                               ,0.007354339178997786                                             ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44834816.0                                                           ,1587892224.0                                                       ,1921183744.0                                                     ,119902208.0                                                      ,181501952.0                                                      ,1.162935                                                                  ,41.187095                                                               ,49.832083                                                             ,3.11005                                                               ,4.707837                                                              ,0.02763152535959345                                                     ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,55689216.0                                                                  ,1591615488.0                                                              ,1854013440.0                                                            ,119861248.0                                                             ,234135552.0                                                             ,1.444479                                                                         ,41.28367                                                                       ,48.089805                                                                    ,3.108987                                                                     ,6.073059
2021-09-29 21:10:00 ,0.02279340430194878                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52211712.0                                                            ,1610608640.0                                                        ,1821151232.0                                                      ,121524224.0                                                       ,249819136.0                                                       ,1.354279                                                                   ,41.776318                                                                ,47.237418                                                              ,3.152122                                                               ,6.479863                                                               ,0.024557578997011355                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52326400.0                                                            ,1608691712.0                                                        ,1817194496.0                                                      ,121700352.0                                                       ,255401984.0                                                       ,1.357254                                                                   ,41.726597                                                                ,47.134787                                                              ,3.15669                                                                ,6.624672                                                               ,0.03255826176321079                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,55808000.0                                                            ,1617907712.0                                                        ,1791508480.0                                                      ,122200064.0                                                       ,267898880.0                                                       ,1.447557                                                                   ,41.965554                                                                ,46.468439                                                              ,3.169645                                                               ,6.948805                                                               ,0.002930842960448388                                                ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30826496.0                                                              ,628690944.0                                                           ,2984935424.0                                                        ,75730944.0                                                          ,135131136.0                                                         ,0.799584                                                                     ,16.307123                                                                  ,77.423906                                                                ,1.964326                                                                 ,3.505061                                                                 ,0.002623354107154796                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43188224.0                                                            ,1585770496.0                                                        ,1980481536.0                                                      ,118657024.0                                                       ,127217664.0                                                       ,1.120226                                                                   ,41.132061                                                                ,51.370162                                                              ,3.077752                                                               ,3.2998                                                                 ,0.007462275526455641                                             ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44777472.0                                                           ,1587896320.0                                                       ,1919078400.0                                                     ,119930880.0                                                      ,183631872.0                                                      ,1.161448                                                                  ,41.187201                                                               ,49.777474                                                             ,3.110793                                                              ,4.763084                                                              ,0.03499661151918379                                                     ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,55427072.0                                                                  ,1591369728.0                                                              ,1853222912.0                                                            ,119894016.0                                                             ,235401216.0                                                             ,1.437679                                                                         ,41.277295                                                                      ,48.0693                                                                      ,3.109837                                                                     ,6.105888
2021-09-29 21:09:00 ,0.06935056107569769                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52072448.0                                                            ,1610489856.0                                                        ,1821409280.0                                                      ,121556992.0                                                       ,249786368.0                                                       ,1.350667                                                                   ,41.773237                                                                ,47.244111                                                              ,3.152972                                                               ,6.479013                                                               ,0.10017411017570434                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,52162560.0                                                            ,1608228864.0                                                        ,1818050560.0                                                      ,121634816.0                                                       ,255238144.0                                                       ,1.353004                                                                   ,41.714591                                                                ,47.156992                                                              ,3.15499                                                                ,6.620423                                                               ,0.09625206207428694                                               ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,55595008.0                                                            ,1617653760.0                                                        ,1792024576.0                                                      ,122187776.0                                                       ,267862016.0                                                       ,1.442032                                                                   ,41.958967                                                                ,46.481826                                                              ,3.169326                                                               ,6.947849                                                               ,0.046762811874939324                                                ,0.0                                                                ,0.0                                                                 ,0.0                                                                  ,0.0                                                                   ,30826496.0                                                              ,628682752.0                                                           ,2984673280.0                                                        ,75730944.0                                                          ,135401472.0                                                         ,0.799584                                                                     ,16.30691                                                                   ,77.417107                                                                ,1.964326                                                                 ,3.512073                                                                 ,0.030584271689060454                                              ,0.0                                                              ,0.0                                                               ,0.0                                                                ,0.0                                                                 ,43188224.0                                                            ,1585770496.0                                                        ,1980448768.0                                                      ,118661120.0                                                       ,127246336.0                                                       ,1.120226                                                                   ,41.132061                                                                ,51.369312                                                              ,3.077858                                                               ,3.300543                                                               ,0.04060266083858911                                              ,0.0                                                             ,0.0                                                              ,0.0                                                               ,0.0                                                                ,44728320.0                                                           ,1587888128.0                                                       ,1919045632.0                                                     ,119934976.0                                                      ,183717888.0                                                      ,1.160173                                                                  ,41.186989                                                               ,49.776624                                                             ,3.1109                                                                ,4.765315                                                              ,0.08148351836463756                                                     ,0.0                                                                    ,0.0                                                                     ,0.0                                                                      ,0.0                                                                       ,55226368.0                                                                  ,1591160832.0                                                              ,1853124608.0                                                            ,119865344.0                                                             ,235937792.0                                                             ,1.432474                                                                         ,41.271877                                                                      ,48.06675                                                                     ,3.109093                                                                     ,6.119806
