timestamp,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-2,io_read_experiment-advanced-mongo-with-latency-3-node-instance-2,io_write_experiment-advanced-mongo-with-latency-3-node-instance-2,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-2,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-2,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-3,io_read_experiment-advanced-mongo-with-latency-3-node-instance-3,io_write_experiment-advanced-mongo-with-latency-3-node-instance-3,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-3,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-3,cpu_util_experiment-advanced-mongo-with-latency-3-node-instance-1,io_read_experiment-advanced-mongo-with-latency-3-node-instance-1,io_write_experiment-advanced-mongo-with-latency-3-node-instance-1,iops_read_experiment-advanced-mongo-with-latency-3-node-instance-1,iops_write_experiment-advanced-mongo-with-latency-3-node-instance-1,cpu_util_experiment-advanced-mongo-with-latency-3-central-server,io_read_experiment-advanced-mongo-with-latency-3-central-server,io_write_experiment-advanced-mongo-with-latency-3-central-server,iops_read_experiment-advanced-mongo-with-latency-3-central-server,iops_write_experiment-advanced-mongo-with-latency-3-central-server,cpu_util_experiment-advanced-mongo-with-latency-3-client-instance,io_read_experiment-advanced-mongo-with-latency-3-client-instance,io_write_experiment-advanced-mongo-with-latency-3-client-instance,iops_read_experiment-advanced-mongo-with-latency-3-client-instance,iops_write_experiment-advanced-mongo-with-latency-3-client-instance,cpu_util_experiment-advanced-mongo-with-latency-3-test-orchestrator,io_read_experiment-advanced-mongo-with-latency-3-test-orchestrator,io_write_experiment-advanced-mongo-with-latency-3-test-orchestrator,iops_read_experiment-advanced-mongo-with-latency-3-test-orchestrator,iops_write_experiment-advanced-mongo-with-latency-3-test-orchestrator,cpu_util_experiment-advanced-mongo-with-latency-3-central-config-server,io_read_experiment-advanced-mongo-with-latency-3-central-config-server,io_write_experiment-advanced-mongo-with-latency-3-central-config-server,iops_read_experiment-advanced-mongo-with-latency-3-central-config-server,iops_write_experiment-advanced-mongo-with-latency-3-central-config-server
2021-09-26 12:39:00,0.020993537338648595,0.0,0.0,0.0,0.0,0.019990085465854672,0.0,0.0,0.0,0.0,0.029103956546226564,0.0,0.0,0.0,0.0,0.006061429497554371,0.0,0.0,0.0,0.0,0.0011724867798269163,0.0,0.0,0.0,0.0,0.0012047063947503507,0.0,0.0,0.0,0.0,0.022370987110429515,0.0,0.0,0.0,0.0
2021-09-26 12:38:00,0.021773022407653286,0.0,0.0,0.0,0.0,0.019554732437508448,0.0,0.0,0.0,0.0,0.02900538659172298,0.0,0.0,0.0,0.0,0.006255022513529695,0.0,0.0,0.0,0.0,0.0012385483407210056,0.0,0.0,0.0,0.0,0.0027199953024089987,0.0,0.0,0.0,0.0,0.022776794565205212,0.0,0.0,0.0,0.0
2021-09-26 12:37:00,0.039336817646331214,0.0,0.0,0.0,0.0,0.025759215581484796,0.0,0.0,0.0,0.0,0.036803364889243066,0.0,0.0,0.0,0.0,0.018428810002057833,0.0,0.0,0.0,0.0,0.013357736542242074,0.0,0.0,0.0,0.0,0.6284630719861732,0.0,0.0,0.0,0.0,0.02123619934597419,0.0,0.0,0.0,0.0
2021-09-26 12:36:00,0.027002473414948724,0.0,0.0,0.0,0.0,0.035309898083291574,0.0,0.0,0.0,0.0,0.04159890566882562,0.0,0.0,0.0,0.0,0.013761553156621413,0.0,0.0,0.0,0.0,0.010911499298921967,0.0,0.0,0.0,0.0,0.1111470976562894,0.0,0.0,0.0,0.0,0.022396364327832194,0.0,0.0,0.0,0.0
2021-09-26 12:35:00,0.02375492563644646,0.0,0.0,0.0,0.0,0.020211806805537927,0.0,0.0,0.0,0.0,0.029645959264220777,0.0,0.0,0.0,0.0,0.006724592842666273,0.0,0.0,0.0,0.0,0.0030955637456277904,0.0,0.0,0.0,0.0,0.002207835216525685,0.0,0.0,0.0,0.0,0.022084366421315355,0.0,0.0,0.0,0.0
2021-09-26 12:34:00,0.024064090768575377,0.0,0.0,0.0,0.0,0.025182172929532478,0.0,0.0,0.0,0.0,0.03609778978665095,0.0,0.0,0.0,0.0,0.008223259844947487,0.0,0.0,0.0,0.0,0.03035925633334197,0.0,0.0,0.0,0.0,0.0020094931436916617,0.0,0.0,0.0,0.0,0.022234638184281154,0.0,0.0,0.0,0.0
2021-09-26 12:33:00,0.03685979531076526,0.0,0.0,0.0,0.0,0.03457784958156035,0.0,0.0,0.0,0.0,0.04073904103914998,0.0,0.0,0.0,0.0,0.007840474340705584,0.0,0.0,0.0,0.0,0.10802341604387304,0.0,0.0,0.0,0.0,0.015999511556703656,0.0,0.0,0.0,0.0,0.02208099047179625,0.0,0.0,0.0,0.0
2021-09-26 12:32:00,0.023808409753802568,0.0,0.0,0.0,0.0,0.020530913109310708,0.0,0.0,0.0,0.0,0.028873338271629242,0.0,0.0,0.0,0.0,0.006448574077803452,0.0,0.0,0.0,0.0,0.03857271381747201,0.0,0.0,0.0,0.0,0.004731741732123022,0.0,0.0,0.0,0.0,0.02204015965975188,0.0,0.0,0.0,0.0
2021-09-26 12:31:00,0.020614584055930626,0.0,0.0,0.0,0.0,0.023692270013637065,0.0,0.0,0.0,0.0,0.031030954757977725,0.0,0.0,0.0,0.0,0.0060991410609406195,0.0,0.0,0.0,0.0,0.0031146717003802376,0.0,0.0,0.0,0.0,0.0017190093309016182,0.0,0.0,0.0,0.0,0.02156880034934048,0.0,0.0,0.0,0.0
2021-09-26 12:30:00,0.03495025098364977,0.0,0.0,0.0,0.0,0.02841243836835711,0.0,0.0,0.0,0.0,0.035724618829848016,0.0,0.0,0.0,0.0,0.008383699743970633,0.0,0.0,0.0,0.0,0.12776719953654048,0.0,0.0,0.0,0.0,0.01668942277533946,0.0,0.0,0.0,0.0,0.022560441514594014,0.0,0.0,0.0,0.0
2021-09-26 12:29:00,0.023261741147348875,0.0,0.0,0.0,0.0,0.023410686109331398,0.0,0.0,0.0,0.0,0.03325431916533953,0.0,0.0,0.0,0.0,0.0076364950252478065,0.0,0.0,0.0,0.0,0.0481635595777405,0.0,0.0,0.0,0.0,0.004985428594652319,0.0,0.0,0.0,0.0,0.022028455579680896,0.0,0.0,0.0,0.0
2021-09-26 12:28:00,0.021405628016473107,0.0,0.0,0.0,0.0,0.02300595716653788,0.0,0.0,0.0,0.0,0.028968015709530448,0.0,0.0,0.0,0.0,0.0064323453926412805,0.0,0.0,0.0,0.0,0.0031251249609672033,0.0,0.0,0.0,0.0,0.0024086453594723166,0.0,0.0,0.0,0.0,0.02167500385352241,0.0,0.0,0.0,0.0
2021-09-26 12:27:00,0.028358286810000286,0.0,0.0,0.0,0.0,0.022553127349809188,0.0,0.0,0.0,0.0,0.03280274586180288,0.0,0.0,0.0,0.0,0.008205361277333149,0.0,0.0,0.0,0.0,0.12802792653476444,0.0,0.0,0.0,0.0,0.016771087601888307,0.0,0.0,0.0,0.0,0.021508606057131865,0.0,0.0,0.0,0.0
2021-09-26 12:26:00,0.02337426157987276,0.0,0.0,0.0,0.0,0.026663260521631097,0.0,0.0,0.0,0.0,0.03552755093644085,0.0,0.0,0.0,0.0,0.007788194001094221,0.0,0.0,0.0,0.0,0.04844703495307243,0.0,0.0,0.0,0.0,0.011149930788997212,0.0,0.0,0.0,0.0,0.021334684572653372,0.0,0.0,0.0,0.0
2021-09-26 12:25:00,0.02115911193782267,0.0,0.0,0.0,0.0,0.020425452305160737,0.0,0.0,0.0,0.0,0.02905590687428088,0.0,0.0,0.0,0.0,0.00605948561301517,0.0,0.0,0.0,0.0,0.0031497300107616866,0.0,0.0,0.0,0.0,0.0027672127950131298,0.0,0.0,0.0,0.0,0.02155290096198167,0.0,0.0,0.0,0.0
2021-09-26 12:24:00,0.02300022408939431,0.0,0.0,0.0,0.0,0.021836467067495847,0.0,0.0,0.0,0.0,0.03077501558099461,0.0,0.0,0.0,0.0,0.007654001461751155,0.0,0.0,0.0,0.0,0.053132316425838155,0.0,0.0,0.0,0.0,0.0030843312850765987,0.0,0.0,0.0,0.0,0.021669647784467116,0.0,0.0,0.0,0.0
2021-09-26 12:23:00,0.024929564631708465,0.0,0.0,0.0,0.0,0.024746725016982888,0.0,0.0,0.0,0.0,0.03244495261865031,0.0,0.0,0.0,0.0,0.007635312167204233,0.0,0.0,0.0,0.0,0.09392836125001812,0.0,0.0,0.0,0.0,0.015542283552447718,0.0,0.0,0.0,0.0,0.02136498514635837,0.0,0.0,0.0,0.0
2021-09-26 12:22:00,0.02215425966831551,0.0,0.0,0.0,0.0,0.0210223705154173,0.0,0.0,0.0,0.0,0.028737913833244495,0.0,0.0,0.0,0.0,0.006362422359997785,0.0,0.0,0.0,0.0,0.03185493004231764,0.0,0.0,0.0,0.0,0.0047013917121791,0.0,0.0,0.0,0.0,0.02220434220553263,0.0,0.0,0.0,0.0
2021-09-26 12:21:00,0.02370795692455611,0.0,0.0,0.0,0.0,0.022149438388903302,0.0,0.0,0.0,0.0,0.0294912198565612,0.0,0.0,0.0,0.0,0.0058892473008465155,0.0,0.0,0.0,0.0,0.0032542231650576053,0.0,0.0,0.0,0.0,0.001704415295685872,0.0,0.0,0.0,0.0,0.021375767639417138,0.0,0.0,0.0,0.0
2021-09-26 12:20:00,0.03374709048574923,0.0,0.0,0.0,0.0,0.027369718379215157,0.0,0.0,0.0,0.0,0.0339609634740692,0.0,0.0,0.0,0.0,0.01732075772024165,0.0,0.0,0.0,0.0,0.4502724818185925,0.0,0.0,0.0,0.0,0.011072707092130625,0.0,0.0,0.0,0.0,0.02185583621425735,0.0,0.0,0.0,0.0
2021-09-26 12:19:00,0.0345674571697856,0.0,0.0,0.0,0.0,0.02992634017065825,0.0,0.0,0.0,0.0,0.036615157427850896,0.0,0.0,0.0,0.0,0.020753567421606316,0.0,0.0,0.0,0.0,0.5170269986620568,0.0,0.0,0.0,0.0,0.013498220151546114,0.0,0.0,0.0,0.0,0.022036964312986147,0.0,0.0,0.0,0.0
2021-09-26 12:18:00,0.026949431620806288,0.0,0.0,0.0,0.0,0.022718184710796643,0.0,0.0,0.0,0.0,0.031052482086588878,0.0,0.0,0.0,0.0,0.010777197152062238,0.0,0.0,0.0,0.0,0.12806685600547354,0.0,0.0,0.0,0.0,0.004367026224518374,0.0,0.0,0.0,0.0,0.022141916213982427,0.0,0.0,0.0,0.0
2021-09-26 12:17:00,0.023945094226624993,0.0,0.0,0.0,0.0,0.02052430771322946,0.0,0.0,0.0,0.0,0.029269807234670014,0.0,0.0,0.0,0.0,0.006168783280433606,0.0,0.0,0.0,0.0,0.0032105497295394987,0.0,0.0,0.0,0.0,0.0017377156260602433,0.0,0.0,0.0,0.0,0.021938889011825797,0.0,0.0,0.0,0.0
2021-09-26 12:16:00,0.026859592943193414,0.0,0.0,0.0,0.0,0.022835355725623667,0.0,0.0,0.0,0.0,0.03168495894535539,0.0,0.0,0.0,0.0,0.011059551315609895,0.0,0.0,0.0,0.0,0.1568162645020962,0.0,0.0,0.0,0.0,0.004824182706117656,0.0,0.0,0.0,0.0,0.021807958800121457,0.0,0.0,0.0,0.0
2021-09-26 12:15:00,0.029488994742625608,0.0,0.0,0.0,0.0,0.028625965847820584,0.0,0.0,0.0,0.0,0.034802733078016956,0.0,0.0,0.0,0.0,0.01507181972695785,0.0,0.0,0.0,0.0,0.359079133889675,0.0,0.0,0.0,0.0,0.013284391434247608,0.0,0.0,0.0,0.0,0.022395161630075933,0.0,0.0,0.0,0.0
2021-09-26 12:14:00,0.02293189941785935,0.0,0.0,0.0,0.0,0.02151255046587437,0.0,0.0,0.0,0.0,0.030323974676831254,0.0,0.0,0.0,0.0,0.009834881278212748,0.0,0.0,0.0,0.0,0.10808708752584195,0.0,0.0,0.0,0.0,0.004451666555173084,0.0,0.0,0.0,0.0,0.022083279814820618,0.0,0.0,0.0,0.0
2021-09-26 12:13:00,0.02193091659152723,0.0,0.0,0.0,0.0,0.019972947792574774,0.0,0.0,0.0,0.0,0.027822009734009612,0.0,0.0,0.0,0.0,0.006531149968923699,0.0,0.0,0.0,0.0,0.003176704539736619,0.0,0.0,0.0,0.0,0.0016822841593206424,0.0,0.0,0.0,0.0,0.021894398778299736,0.0,0.0,0.0,0.0
2021-09-26 12:12:00,0.024429645938242574,0.0,0.0,0.0,0.0,0.022817053290146796,0.0,0.0,0.0,0.0,0.0343100879520937,0.0,0.0,0.0,0.0,0.011758569079260895,0.0,0.0,0.0,0.0,0.15834797991832658,0.0,0.0,0.0,0.0,0.006129346389414832,0.0,0.0,0.0,0.0,0.021982335636958557,0.0,0.0,0.0,0.0
2021-09-26 12:11:00,0.02687499604408193,0.0,0.0,0.0,0.0,0.027459114680199074,0.0,0.0,0.0,0.0,0.03844623919921683,0.0,0.0,0.0,0.0,0.011904380903616622,0.0,0.0,0.0,0.0,0.19773649925609552,0.0,0.0,0.0,0.0,0.010639341063977289,0.0,0.0,0.0,0.0,0.023733623596465254,0.0,0.0,0.0,0.0
2021-09-26 12:10:00,0.02231341639066263,0.0,0.0,0.0,0.0,0.02023210977254403,0.0,0.0,0.0,0.0,0.028277938735420113,0.0,0.0,0.0,0.0,0.007884884187404377,0.0,0.0,0.0,0.0,0.054735387868021,0.0,0.0,0.0,0.0,0.0040506305777065306,0.0,0.0,0.0,0.0,0.021574237377268445,0.0,0.0,0.0,0.0
2021-09-26 12:09:00,0.021519631903125475,0.0,0.0,0.0,0.0,0.02093692773221202,0.0,0.0,0.0,0.0,0.02721265383098294,0.0,0.0,0.0,0.0,0.006489123244150837,0.0,0.0,0.0,0.0,0.006113054518327724,0.0,0.0,0.0,0.0,0.0021930545870985085,0.0,0.0,0.0,0.0,0.022075737418057885,0.0,0.0,0.0,0.0
2021-09-26 12:08:00,0.026100370251311726,0.0,0.0,0.0,0.0,0.022776522209065793,0.0,0.0,0.0,0.0,0.02977910075643611,0.0,0.0,0.0,0.0,0.009296659334560312,0.0,0.0,0.0,0.0,0.15050603041101737,0.0,0.0,0.0,0.0,0.011493741337027371,0.0,0.0,0.0,0.0,0.021285656507029908,0.0,0.0,0.0,0.0
2021-09-26 12:07:00,0.021628463053819758,0.0,0.0,0.0,0.0,0.022813478192659886,0.0,0.0,0.0,0.0,0.03159288965078607,0.0,0.0,0.0,0.0,0.008125458529268315,0.0,0.0,0.0,0.0,0.05588508012748861,0.0,0.0,0.0,0.0,0.0038470581509182367,0.0,0.0,0.0,0.0,0.020442790794622804,0.0,0.0,0.0,0.0
2021-09-26 12:06:00,0.021224593903214385,0.0,0.0,0.0,0.0,0.020663613824873056,0.0,0.0,0.0,0.0,0.027801495755371757,0.0,0.0,0.0,0.0,0.006786424901010216,0.0,0.0,0.0,0.0,0.003317703195658339,0.0,0.0,0.0,0.0,0.0017911839886939043,0.0,0.0,0.0,0.0,0.02102303649241861,0.0,0.0,0.0,0.0
2021-09-26 12:05:00,0.04135529849934585,0.0,0.0,0.0,0.0,0.026642056757667374,0.0,0.0,0.0,0.0,0.03808163709078987,0.0,0.0,0.0,0.0,0.02494034783726349,0.0,0.0,0.0,0.0,0.017926655278046155,0.0,0.0,0.0,0.0,0.003933403260890067,0.0,0.0,0.0,0.0,0.021369811394707956,0.0,0.0,0.0,0.0
2021-09-26 12:04:00,0.0243029069803228,0.0,0.0,0.0,0.0,0.03575113403825867,0.0,0.0,0.0,0.0,0.044243890443280046,0.0,0.0,0.0,0.0,0.017041271427125082,0.0,0.0,0.0,0.0,0.006797630185096656,0.0,0.0,0.0,0.0,0.0023159854926994685,0.0,0.0,0.0,0.0,0.020821850272161886,0.0,0.0,0.0,0.0
2021-09-26 12:03:00,0.020747837555753296,0.0,0.0,0.0,0.0,0.018892190217232496,0.0,0.0,0.0,0.0,0.027514197844485958,0.0,0.0,0.0,0.0,0.005979609405096653,0.0,0.0,0.0,0.0,0.0010859602193477257,0.0,0.0,0.0,0.0,0.001520678728557634,0.0,0.0,0.0,0.0,0.020715713062630432,0.0,0.0,0.0,0.0
2021-09-26 12:02:00,0.0210908571234782,0.0,0.0,0.0,0.0,0.01931385697298727,0.0,0.0,0.0,0.0,0.02744823012496293,0.0,0.0,0.0,0.0,0.0055846463830787245,0.0,0.0,0.0,0.0,0.0011598341528096985,0.0,0.0,0.0,0.0,0.0017385192337146785,0.0,0.0,0.0,0.0,0.021048934309699046,0.0,0.0,0.0,0.0
2021-09-26 12:01:00,0.021943716196342677,0.0,0.0,0.0,0.0,0.020069641747789763,0.0,0.0,0.0,0.0,0.029185220028484574,0.0,0.0,0.0,0.0,0.00909607526836685,0.0,0.0,0.0,0.0,0.0011243343458827344,0.0,0.0,0.0,0.0,0.0015561268912624845,0.0,0.0,0.0,0.0,0.020526012090824254,0.0,0.0,0.0,0.0
2021-09-26 12:00:00,0.021740407933382735,0.0,0.0,0.0,0.0,0.019080647826144787,0.0,0.0,0.0,0.0,0.02576036986870586,0.0,0.0,0.0,0.0,0.007700141624168092,0.0,0.0,0.0,0.0,0.0012923672499385455,0.0,0.0,0.0,0.0,0.0015675817709438415,0.0,0.0,0.0,0.0,0.0202379547987519,0.0,0.0,0.0,0.0
2021-09-26 11:59:00,0.01748482322516954,0.0,0.0,0.0,0.0,0.05618845329216171,0.0,0.0,0.0,0.0,0.0290954420648139,0.0,0.0,0.0,0.0,0.005719807923523963,0.0,0.0,0.0,0.0,0.0012794900442993178,0.0,0.0,0.0,0.0,0.001790822194368206,0.0,0.0,0.0,0.0,0.014972582592635793,0.0,0.0,0.0,0.0
2021-09-26 11:58:00,0.20446230934595538,0.0,0.0,0.0,0.0,0.13153870552759225,0.0,0.0,0.0,0.0,0.10739992915945891,0.0,0.0,0.0,0.0,0.006029691956364521,0.0,0.0,0.0,0.0,0.001383415155075814,0.0,0.0,0.0,0.0,0.001901734629139303,0.0,0.0,0.0,0.0,0.015336150603972953,0.0,0.0,0.0,0.0
2021-09-26 11:57:00,0.05870627183436122,0.0,0.0,0.0,0.0,0.05964595518943246,0.0,0.0,0.0,0.0,0.12964056538198698,0.0,0.0,0.0,0.0,0.0059564033254332575,0.0,0.0,0.0,0.0,0.0011884079706533158,0.0,0.0,0.0,0.0,0.0016316320911771598,0.0,0.0,0.0,0.0,0.014812314048913795,0.0,0.0,0.0,0.0
2021-09-26 11:56:00,0.14529430557387524,0.0,0.0,0.0,0.0,0.17881619491162154,0.0,0.0,0.0,0.0,0.29754449479875356,0.0,0.0,0.0,0.0,0.13881950694902323,0.0,0.0,0.0,0.0,0.001699929850938986,0.0,0.0,0.0,0.0,0.0018327020883451913,0.0,0.0,0.0,0.0,0.055149983961241135,0.0,0.0,0.0,0.0
2021-09-26 11:55:00,0.7074083505558915,0.0,0.0,0.0,0.0,0.6559365679416445,0.0,0.0,0.0,0.0,0.8156387440311583,0.0,0.0,0.0,0.0,0.6421493793872085,0.0,0.0,0.0,0.0,0.6218621012698303,0.0,0.0,0.0,0.0,0.002276463623469738,0.0,0.0,0.0,0.0,0.5178541455987097,0.0,0.0,0.0,0.0
2021-09-26 11:54:00,0.756367703944593,0.0,0.0,0.0,0.0,0.7915086800891628,0.0,0.0,0.0,0.0,0.7888419815135889,0.0,0.0,0.0,0.0,0.7737487176554659,0.0,0.0,0.0,0.0,0.7282706115038678,0.0,0.0,0.0,0.0,0.3437955118540567,0.0,0.0,0.0,0.0,0.6951341408128981,0.0,0.0,0.0,0.0
