frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632952388.701243000,,0x0000b733,10.0.0.4,10.2.0.12,289,43968,27017
1632952388.701549000,,0x0000553b,10.2.0.12,10.0.0.4,370,27017,43968
1632952388.744427000,,0x00004f80,10.6.0.16,10.2.0.12,137,57944,27017
1632952388.744734000,,0x000099bd,10.2.0.12,10.6.0.16,338,27017,57944
1632952388.794242000,,0x0000da61,10.1.0.11,10.2.0.12,137,55072,27017
1632952388.794499000,,0x00002c03,10.2.0.12,10.1.0.11,338,27017,55072
1632952388.818625000,,0x00008e96,10.0.0.255,10.2.0.12,52,38120,22
1632952388.818625000,,0x00008e97,10.0.0.255,10.2.0.12,88,38120,22
1632952388.830998000,,0x00000000,169.254.169.254,10.2.0.12,174,,
1632952388.831867000,,0x00001288,10.2.0.12,185.125.190.17,60,34928,443
1632952388.835164000,,0x00008e98,10.0.0.255,10.2.0.12,52,38120,22
1632952388.837346000,,0x00008e99,10.0.0.255,10.2.0.12,52,38120,22
1632952388.837367000,,0x00008e9a,10.0.0.255,10.2.0.12,88,38120,22
1632952388.837367000,,0x00008e9b,10.0.0.255,10.2.0.12,112,38120,22
1632952388.839266000,,0x00008e9c,10.0.0.255,10.2.0.12,52,38120,22
1632952388.851574000,,0x0000b734,10.0.0.4,10.2.0.12,52,43968,27017
1632952388.861481000,,0x00004f81,10.6.0.16,10.2.0.12,52,57944,27017
1632952388.978827000,,0x0000da62,10.1.0.11,10.2.0.12,52,55072,27017
1632952388.996799000,,0x00008e9d,10.0.0.255,10.2.0.12,52,38120,22
1632952389.064093000,,0x00000000,185.125.190.17,10.2.0.12,60,443,34928
1632952389.064150000,0.232283000,0x00001289,10.2.0.12,185.125.190.17,52,34928,443
1632952389.064701000,0.232283000,0x0000128a,10.2.0.12,185.125.190.17,569,34928,443
1632952389.297001000,0.232283000,0x0000d720,185.125.190.17,10.2.0.12,4148,443,34928
1632952389.297044000,0.232283000,0x0000128b,10.2.0.12,185.125.190.17,52,34928,443
1632952389.297168000,0.232283000,0x0000d723,185.125.190.17,10.2.0.12,565,443,34928
1632952389.297175000,0.232283000,0x0000128c,10.2.0.12,185.125.190.17,52,34928,443
1632952389.297982000,0.232283000,0x0000128d,10.2.0.12,185.125.190.17,132,34928,443
1632952389.298083000,0.232283000,0x0000128e,10.2.0.12,185.125.190.17,257,34928,443
1632952389.304859000,,0x00006b8b,10.2.0.12,10.3.0.13,756,27017,58988
1632952389.356907000,,0x00006dfa,10.2.0.12,10.6.0.16,756,27017,57952
1632952389.398691000,,0x0000b735,10.0.0.4,10.2.0.12,253,43968,27017
1632952389.400451000,,0x0000553c,10.2.0.12,10.0.0.4,2868,27017,43968
1632952389.400463000,,0x0000553e,10.2.0.12,10.0.0.4,2868,27017,43968
1632952389.400589000,,0x00005540,10.2.0.12,10.0.0.4,2868,27017,43968
1632952389.400593000,,0x00005542,10.2.0.12,10.0.0.4,2868,27017,43968
1632952389.401933000,,0x00005544,10.2.0.12,10.0.0.4,2868,27017,43968
1632952389.473282000,,0x000019d2,10.6.0.16,10.2.0.12,52,57952,27017
1632952389.529547000,0.232283000,0x0000d724,185.125.190.17,10.2.0.12,323,443,34928
1632952389.529594000,0.232283000,0x0000128f,10.2.0.12,185.125.190.17,52,34928,443
1632952389.529757000,0.232283000,0x0000d725,185.125.190.17,10.2.0.12,323,443,34928
1632952389.529764000,0.232283000,0x00001290,10.2.0.12,185.125.190.17,52,34928,443
1632952389.529895000,0.232283000,0x0000d726,185.125.190.17,10.2.0.12,5307,443,34928
