timestamp,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-2,io_read_experiment-advanced-mongo-with-latency-6-node-instance-2,io_write_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-2,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-2,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-6,io_read_experiment-advanced-mongo-with-latency-6-node-instance-6,io_write_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-6,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-6,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-4,io_read_experiment-advanced-mongo-with-latency-6-node-instance-4,io_write_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-4,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-4,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-3,io_read_experiment-advanced-mongo-with-latency-6-node-instance-3,io_write_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-3,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-3,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-1,io_read_experiment-advanced-mongo-with-latency-6-node-instance-1,io_write_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-1,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-1,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-5,io_read_experiment-advanced-mongo-with-latency-6-node-instance-5,io_write_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_buffered_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_cached_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_free_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_slab_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_used_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_perc_cached_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_perc_free_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_perc_slab_experiment-advanced-mongo-with-latency-6-node-instance-5,mem_perc_used_experiment-advanced-mongo-with-latency-6-node-instance-5,cpu_util_experiment-advanced-mongo-with-latency-6-central-config-server,io_read_experiment-advanced-mongo-with-latency-6-central-config-server,io_write_experiment-advanced-mongo-with-latency-6-central-config-server,iops_read_experiment-advanced-mongo-with-latency-6-central-config-server,iops_write_experiment-advanced-mongo-with-latency-6-central-config-server,mem_buffered_experiment-advanced-mongo-with-latency-6-central-config-server,mem_cached_experiment-advanced-mongo-with-latency-6-central-config-server,mem_free_experiment-advanced-mongo-with-latency-6-central-config-server,mem_slab_experiment-advanced-mongo-with-latency-6-central-config-server,mem_used_experiment-advanced-mongo-with-latency-6-central-config-server,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-central-config-server,mem_perc_cached_experiment-advanced-mongo-with-latency-6-central-config-server,mem_perc_free_experiment-advanced-mongo-with-latency-6-central-config-server,mem_perc_slab_experiment-advanced-mongo-with-latency-6-central-config-server,mem_perc_used_experiment-advanced-mongo-with-latency-6-central-config-server,cpu_util_experiment-advanced-mongo-with-latency-6-central-server,io_read_experiment-advanced-mongo-with-latency-6-central-server,io_write_experiment-advanced-mongo-with-latency-6-central-server,iops_read_experiment-advanced-mongo-with-latency-6-central-server,iops_write_experiment-advanced-mongo-with-latency-6-central-server,mem_buffered_experiment-advanced-mongo-with-latency-6-central-server,mem_cached_experiment-advanced-mongo-with-latency-6-central-server,mem_free_experiment-advanced-mongo-with-latency-6-central-server,mem_slab_experiment-advanced-mongo-with-latency-6-central-server,mem_used_experiment-advanced-mongo-with-latency-6-central-server,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-central-server,mem_perc_cached_experiment-advanced-mongo-with-latency-6-central-server,mem_perc_free_experiment-advanced-mongo-with-latency-6-central-server,mem_perc_slab_experiment-advanced-mongo-with-latency-6-central-server,mem_perc_used_experiment-advanced-mongo-with-latency-6-central-server,cpu_util_experiment-advanced-mongo-with-latency-6-client-instance,io_read_experiment-advanced-mongo-with-latency-6-client-instance,io_write_experiment-advanced-mongo-with-latency-6-client-instance,iops_read_experiment-advanced-mongo-with-latency-6-client-instance,iops_write_experiment-advanced-mongo-with-latency-6-client-instance,mem_buffered_experiment-advanced-mongo-with-latency-6-client-instance,mem_cached_experiment-advanced-mongo-with-latency-6-client-instance,mem_free_experiment-advanced-mongo-with-latency-6-client-instance,mem_slab_experiment-advanced-mongo-with-latency-6-client-instance,mem_used_experiment-advanced-mongo-with-latency-6-client-instance,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-client-instance,mem_perc_cached_experiment-advanced-mongo-with-latency-6-client-instance,mem_perc_free_experiment-advanced-mongo-with-latency-6-client-instance,mem_perc_slab_experiment-advanced-mongo-with-latency-6-client-instance,mem_perc_used_experiment-advanced-mongo-with-latency-6-client-instance,cpu_util_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_buffered_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_cached_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_free_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_slab_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_used_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_perc_buffered_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_perc_cached_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_perc_free_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_perc_slab_experiment-advanced-mongo-with-latency-6-test-orchestrator,mem_perc_used_experiment-advanced-mongo-with-latency-6-test-orchestrator
2021-09-29 22:39:00,0.02065274165668806,0.0,0.0,0.0,0.0,51724288.0,1605742592.0,1812283392.0,121032704.0,264531968.0,1.341636,41.650102,47.007402,3.139373,6.861488,0.01410725948440709,0.0,0.0,0.0,0.0,51023872.0,1605111808.0,1816256512.0,121180160.0,261742592.0,1.323468,41.63374,47.110458,3.143197,6.789136,0.014549474484978949,0.0,0.0,0.0,0.0,51245056.0,1602732032.0,1816530944.0,121278464.0,263528448.0,1.329205,41.572013,47.117576,3.145747,6.835458,0.018519006065650954,0.0,0.0,0.0,0.0,51400704.0,1604231168.0,1811636224.0,121618432.0,266428416.0,1.333243,41.610898,46.990616,3.154565,6.910678,0.023884420068449687,0.0,0.0,0.0,0.0,55734272.0,1612881920.0,1799553024.0,122187776.0,264966144.0,1.445645,41.835194,46.6771,3.169326,6.872735,0.016259895870359743,0.0,0.0,0.0,0.0,51310592.0,1605443584.0,1811705856.0,121319424.0,265535488.0,1.330905,41.642346,46.992422,3.14681,6.887517,0.020642089423391498,0.0,0.0,0.0,0.0,55021568.0,1588637696.0,1857482752.0,120340480.0,233832448.0,1.427161,41.206431,48.179793,3.121418,6.065197,0.006777502361956541,0.0,0.0,0.0,0.0,45285376.0,1592651776.0,1890902016.0,120098816.0,206385152.0,1.174619,41.310461,49.046525,3.115143,5.353252,0.002374755814894532,0.0,0.0,0.0,0.0,43102208.0,1587253248.0,1981239296.0,118743040.0,124977152.0,1.117994,41.170521,51.389817,3.079983,3.241685,0.0023908053633216277,0.0,0.0,0.0,0.0,31084544.0,652066816.0,2964402176.0,76394496.0,131366912.0,0.806278,16.913451,76.89131,1.981537,3.407424
2021-09-29 22:38:00,0.020282757200142023,0.0,0.0,0.0,0.0,51625984.0,1605709824.0,1812025344.0,121061376.0,264892416.0,1.339086,41.649252,47.000709,3.140116,6.870837,0.01411763567028809,0.0,0.0,0.0,0.0,50946048.0,1605070848.0,1815224320.0,121176064.0,262897664.0,1.32145,41.632678,47.083684,3.143091,6.819097,0.014912500576049106,0.0,0.0,0.0,0.0,51154944.0,1602666496.0,1816563712.0,121278464.0,263651328.0,1.326868,41.570313,47.118426,3.145747,6.838646,0.0174278650247435,0.0,0.0,0.0,0.0,51310592.0,1604198400.0,1811636224.0,121614336.0,266555392.0,1.330905,41.610048,46.990616,3.154459,6.913972,0.020837447464960707,0.0,0.0,0.0,0.0,55521280.0,1612726272.0,1799843840.0,122171392.0,265060352.0,1.44012,41.831157,46.684643,3.168901,6.875179,0.016270879723033243,0.0,0.0,0.0,0.0,51212288.0,1605410816.0,1812738048.0,121315328.0,264638464.0,1.328355,41.641496,47.019195,3.146703,6.86425,0.01944024050103555,0.0,0.0,0.0,0.0,54808576.0,1588510720.0,1858322432.0,120336384.0,233336832.0,1.421637,41.203138,48.201573,3.121311,6.052342,0.0068581624897926,0.0,0.0,0.0,0.0,45240320.0,1592647680.0,1890902016.0,120094720.0,206438400.0,1.173451,41.310355,49.046525,3.115036,5.354633,0.002372524618406639,0.0,0.0,0.0,0.0,43102208.0,1587253248.0,1981206528.0,118743040.0,125009920.0,1.117994,41.170521,51.388967,3.079983,3.242535,0.0027310764564333566,0.0,0.0,0.0,0.0,31084544.0,652066816.0,2963947520.0,76394496.0,131821568.0,0.806278,16.913451,76.879517,1.981537,3.419217
2021-09-29 22:37:00,0.021321289714902037,0.0,0.0,0.0,0.0,51535872.0,1605672960.0,1812058112.0,121032704.0,265015296.0,1.336749,41.648295,47.001559,3.139373,6.874025,0.014489118879531778,0.0,0.0,0.0,0.0,50810880.0,1605054464.0,1814966272.0,121208832.0,263274496.0,1.317944,41.632253,47.076991,3.143941,6.828871,0.01554545112306632,0.0,0.0,0.0,0.0,51064832.0,1602646016.0,1816498176.0,121274368.0,263831552.0,1.324531,41.569782,47.116726,3.145641,6.84332,0.018268507875016365,0.0,0.0,0.0,0.0,51195904.0,1604153344.0,1811861504.0,121626624.0,266477568.0,1.327931,41.608879,46.996459,3.154778,6.911953,0.02083224599075303,0.0,0.0,0.0,0.0,55316480.0,1612578816.0,1800228864.0,122167296.0,265031680.0,1.434808,41.827332,46.69463,3.168795,6.874435,0.016386637473977807,0.0,0.0,0.0,0.0,51130368.0,1605361664.0,1811415040.0,121311232.0,266096640.0,1.326231,41.640221,46.984878,3.146597,6.902073,0.01960121837595731,0.0,0.0,0.0,0.0,54644736.0,1588367360.0,1858224128.0,120340480.0,233738240.0,1.417387,41.199419,48.199023,3.121418,6.062753,0.006682265005878207,0.0,0.0,0.0,0.0,45203456.0,1592643584.0,1890869248.0,120094720.0,206512128.0,1.172495,41.310249,49.045675,3.115036,5.356545,0.0022112328864684135,0.0,0.0,0.0,0.0,43102208.0,1587253248.0,1981239296.0,118743040.0,124977152.0,1.117994,41.170521,51.389817,3.079983,3.241685,0.0028873481717454296,0.0,0.0,0.0,0.0,31076352.0,652066816.0,2963685376.0,76394496.0,132091904.0,0.806065,16.913451,76.872718,1.981537,3.426229
2021-09-29 22:36:00,0.020064452498657678,0.0,0.0,0.0,0.0,51458048.0,1605644288.0,1812025344.0,121040896.0,265146368.0,1.33473,41.647552,47.000709,3.139585,6.877424,0.0144563602015585,0.0,0.0,0.0,0.0,50733056.0,1605021696.0,1815449600.0,121204736.0,262905856.0,1.315925,41.631403,47.089528,3.143835,6.819309,0.015835871443245726,0.0,0.0,0.0,0.0,50974720.0,1602596864.0,1816272896.0,121270272.0,264200192.0,1.322193,41.568507,47.110883,3.145535,6.852882,0.018476601418040653,0.0,0.0,0.0,0.0,51105792.0,1604091904.0,1812185088.0,121602048.0,266330112.0,1.325593,41.607286,47.004852,3.15414,6.908129,0.023401247669415662,0.0,0.0,0.0,0.0,55095296.0,1612435456.0,1798422528.0,122183680.0,267186176.0,1.429071,41.823614,46.647777,3.16922,6.930319,0.017064713471080496,0.0,0.0,0.0,0.0,51011584.0,1605328896.0,1811640320.0,121311232.0,266022912.0,1.32315,41.639371,46.990722,3.146597,6.90016,0.020636088840382646,0.0,0.0,0.0,0.0,54427648.0,1588244480.0,1858985984.0,120336384.0,233320448.0,1.411756,41.196232,48.218784,3.121311,6.051917,0.006775786083918925,0.0,0.0,0.0,0.0,45166592.0,1592635392.0,1891061760.0,120094720.0,206364672.0,1.171538,41.310036,49.050668,3.115036,5.352721,0.002307477714403679,0.0,0.0,0.0,0.0,43102208.0,1587253248.0,1981206528.0,118743040.0,125009920.0,1.117994,41.170521,51.388967,3.079983,3.242535,0.002815182543748544,0.0,0.0,0.0,0.0,31076352.0,652066816.0,2963812352.0,76394496.0,131964928.0,0.806065,16.913451,76.876011,1.981537,3.422935
2021-09-29 22:35:00,0.020926972826553463,0.0,0.0,0.0,0.0,51331072.0,1605586944.0,1812025344.0,121024512.0,265347072.0,1.331437,41.646064,47.000709,3.13916,6.88263,0.014454711854291228,0.0,0.0,0.0,0.0,50597888.0,1604968448.0,1814900736.0,121204736.0,263643136.0,1.312419,41.630022,47.075291,3.143835,6.838433,0.014615325341705917,0.0,0.0,0.0,0.0,50847744.0,1602564096.0,1816338432.0,121270272.0,264294400.0,1.3189,41.567657,47.112582,3.145535,6.855326,0.01861710529095338,0.0,0.0,0.0,0.0,51019776.0,1604050944.0,1812086784.0,121626624.0,266530816.0,1.323362,41.606223,47.002302,3.154778,6.913334,0.023875519767254143,0.0,0.0,0.0,0.0,54927360.0,1612283904.0,1798615040.0,122216448.0,267280384.0,1.424715,41.819683,46.65277,3.17007,6.932762,0.016714287908821273,0.0,0.0,0.0,0.0,50905088.0,1605275648.0,1811189760.0,121311232.0,266633216.0,1.320387,41.63799,46.979035,3.146597,6.915991,0.021698227584053598,0.0,0.0,0.0,0.0,54263808.0,1588080640.0,1858256896.0,120356864.0,234356736.0,1.407506,41.191982,48.199873,3.121843,6.078796,0.007645376739147973,0.0,0.0,0.0,0.0,45109248.0,1592537088.0,1890897920.0,120098816.0,206680064.0,1.170051,41.307487,49.046419,3.115143,5.360901,0.0029040448502523,0.0,0.0,0.0,0.0,43094016.0,1587253248.0,1981239296.0,118743040.0,124985344.0,1.117782,41.170521,51.389817,3.079983,3.241897,0.0027782829156492994,0.0,0.0,0.0,0.0,31076352.0,652066816.0,2963517440.0,76394496.0,132259840.0,0.806065,16.913451,76.868362,1.981537,3.430585
2021-09-29 22:34:00,0.021496021662748888,0.0,0.0,0.0,0.0,51212288.0,1605541888.0,1809887232.0,121069568.0,267603968.0,1.328355,41.644896,46.94525,3.140329,6.94117,0.014461022181807929,0.0,0.0,0.0,0.0,50442240.0,1604902912.0,1812860928.0,121257984.0,265850880.0,1.308382,41.628322,47.022382,3.145216,6.895698,0.016135075442583493,0.0,0.0,0.0,0.0,50728960.0,1602494464.0,1813651456.0,121270272.0,267169792.0,1.315819,41.565851,47.042887,3.145535,6.929908,0.018300661022184764,0.0,0.0,0.0,0.0,50888704.0,1603985408.0,1810055168.0,121651200.0,268734464.0,1.319962,41.604523,46.949606,3.155415,6.970493,0.02365715265104882,0.0,0.0,0.0,0.0,54747136.0,1612140544.0,1796800512.0,122228736.0,269406208.0,1.42004,41.815964,46.605705,3.170389,6.987902,0.016700737610857174,0.0,0.0,0.0,0.0,50753536.0,1605234688.0,1808793600.0,121352192.0,269180928.0,1.316456,41.636927,46.916883,3.14766,6.982074,0.02360018725446859,0.0,0.0,0.0,0.0,54095872.0,1587970048.0,1857417216.0,120414208.0,235417600.0,1.403151,41.189113,48.178093,3.12333,6.106313,0.011235726491307692,0.0,0.0,0.0,0.0,45051904.0,1592541184.0,1888874496.0,120111104.0,208744448.0,1.168564,41.307593,48.993935,3.115461,5.414448,0.008467926581936543,0.0,0.0,0.0,0.0,43077632.0,1587257344.0,1978843136.0,118775808.0,127361024.0,1.117357,41.170627,51.327665,3.080833,3.303518,0.00910668450338458,0.0,0.0,0.0,0.0,31051776.0,652070912.0,2960748544.0,76431360.0,135012352.0,0.805428,16.913558,76.796542,1.982493,3.50198
2021-09-29 22:33:00,0.050417028821324074,0.0,0.0,0.0,0.0,51089408.0,1605517312.0,1809694720.0,121081856.0,267931648.0,1.325168,41.644258,46.940256,3.140648,6.94967,0.06535194690502284,0.0,0.0,0.0,0.0,50270208.0,1604915200.0,1812860928.0,121278464.0,265990144.0,1.30392,41.628641,47.022382,3.145747,6.89931,0.022013057541681272,0.0,0.0,0.0,0.0,50556928.0,1602510848.0,1813716992.0,121286656.0,267243520.0,1.311357,41.566276,47.044587,3.14596,6.931821,0.01888354069710658,0.0,0.0,0.0,0.0,50757632.0,1603956736.0,1810022400.0,121700352.0,268877824.0,1.316563,41.60378,46.948756,3.15669,6.974212,0.040096230518341255,0.0,0.0,0.0,0.0,54624256.0,1611976704.0,1796542464.0,122253312.0,269926400.0,1.416853,41.811715,46.599011,3.171026,7.001395,0.048341493000891946,0.0,0.0,0.0,0.0,50630656.0,1605246976.0,1808793600.0,121348096.0,269295616.0,1.313269,41.637246,46.916883,3.147553,6.985048,0.03997778948020851,0.0,0.0,0.0,0.0,53952512.0,1587818496.0,1857740800.0,120418304.0,235384832.0,1.399432,41.185183,48.186486,3.123436,6.105463,0.06742042872884706,0.0,0.0,0.0,0.0,45006848.0,1592537088.0,1888874496.0,120098816.0,208805888.0,1.167395,41.307487,48.993935,3.115143,5.416041,0.06585753392921372,0.0,0.0,0.0,0.0,43077632.0,1587257344.0,1978843136.0,118775808.0,127361024.0,1.117357,41.170627,51.327665,3.080833,3.303518,0.04599303819635262,0.0,0.0,0.0,0.0,31051776.0,652070912.0,2960551936.0,76431360.0,135208960.0,0.805428,16.913558,76.791442,1.982493,3.507079
2021-09-29 22:32:00,0.0864367999848568,0.0,0.0,0.0,0.0,50925568.0,1605472256.0,1809371136.0,121061376.0,268484608.0,1.320918,41.64309,46.931863,3.140116,6.964012,0.026668292187058757,0.0,0.0,0.0,0.0,50167808.0,1604861952.0,1812312064.0,121225216.0,266747904.0,1.301264,41.627259,47.008146,3.144366,6.918965,0.07141655410560949,0.0,0.0,0.0,0.0,50446336.0,1602465792.0,1813942272.0,121249792.0,267210752.0,1.308488,41.565107,47.05043,3.145004,6.930971,0.08892675123507464,0.0,0.0,0.0,0.0,50626560.0,1603923968.0,1810280448.0,121671680.0,268812288.0,1.313163,41.60293,46.955449,3.155947,6.972512,0.09419814593085883,0.0,0.0,0.0,0.0,54456320.0,1611837440.0,1796800512.0,122212352.0,270016512.0,1.412497,41.808102,46.605705,3.169964,7.003732,0.054069620696171224,0.0,0.0,0.0,0.0,50499584.0,1605197824.0,1809051648.0,121331712.0,269234176.0,1.309869,41.635971,46.923576,3.147128,6.983455,0.06588285258525464,0.0,0.0,0.0,0.0,53764096.0,1587683328.0,1858449408.0,120406016.0,235012096.0,1.394545,41.181676,48.204866,3.123118,6.095795,0.00688092048966998,0.0,0.0,0.0,0.0,44965888.0,1592532992.0,1888808960.0,120139776.0,208875520.0,1.166333,41.30738,48.992235,3.116205,5.417847,0.0020144766085365973,0.0,0.0,0.0,0.0,43077632.0,1587257344.0,1978843136.0,118775808.0,127361024.0,1.117357,41.170627,51.327665,3.080833,3.303518,0.002678002261845336,0.0,0.0,0.0,0.0,31051776.0,652070912.0,2960646144.0,76431360.0,135114752.0,0.805428,16.913558,76.793886,1.982493,3.504636
2021-09-29 22:31:00,0.028451768037563833,0.0,0.0,0.0,0.0,50761728.0,1605423104.0,1809403904.0,121102336.0,268623872.0,1.316669,41.641815,46.932713,3.141179,6.967625,0.014018208775535375,0.0,0.0,0.0,0.0,50061312.0,1604849664.0,1812340736.0,121262080.0,266801152.0,1.298501,41.626941,47.008889,3.145322,6.920346,0.015016758312663114,0.0,0.0,0.0,0.0,50319360.0,1602416640.0,1813712896.0,121278464.0,267587584.0,1.305195,41.563832,47.044481,3.145747,6.940745,0.02303881867068469,0.0,0.0,0.0,0.0,50515968.0,1603874816.0,1809502208.0,121696256.0,269725696.0,1.310294,41.601655,46.935263,3.156584,6.996204,0.02593964467769941,0.0,0.0,0.0,0.0,54317056.0,1611681792.0,1796603904.0,122232832.0,270487552.0,1.408885,41.804065,46.600605,3.170495,7.01595,0.0173564321595497,0.0,0.0,0.0,0.0,50393088.0,1605173248.0,1808273408.0,121372672.0,270102528.0,1.307107,41.635334,46.90339,3.148191,7.005978,0.02075303847171644,0.0,0.0,0.0,0.0,53592064.0,1587544064.0,1858768896.0,120426496.0,234983424.0,1.390083,41.178064,48.213153,3.123649,6.095051,0.007002688677072418,0.0,0.0,0.0,0.0,44924928.0,1592516608.0,1889062912.0,120139776.0,208678912.0,1.16527,41.306955,48.998822,3.116205,5.412748,0.00244142080328326,0.0,0.0,0.0,0.0,43077632.0,1587257344.0,1978875904.0,118775808.0,127328256.0,1.117357,41.170627,51.328515,3.080833,3.302668,0.051773266926711865,0.0,0.0,0.0,0.0,31051776.0,652070912.0,2960416768.0,76431360.0,135344128.0,0.805428,16.913558,76.787936,1.982493,3.510586
2021-09-29 22:30:00,0.02180107652752762,0.0,0.0,0.0,0.0,50626560.0,1605386240.0,1809629184.0,121049088.0,268623872.0,1.313163,41.640858,46.938557,3.139798,6.967625,0.014962678348520815,0.0,0.0,0.0,0.0,49975296.0,1604820992.0,1812566016.0,121217024.0,266735616.0,1.29627,41.626197,47.014733,3.144154,6.918647,0.01754494752470966,0.0,0.0,0.0,0.0,50216960.0,1602363392.0,1813970944.0,121241600.0,267522048.0,1.302538,41.562451,47.051174,3.144791,6.939045,0.01732042961745795,0.0,0.0,0.0,0.0,50409472.0,1603829760.0,1809534976.0,121667584.0,269873152.0,1.307532,41.600486,46.936113,3.15584,7.000029,0.026295259660078802,0.0,0.0,0.0,0.0,54149120.0,1611534336.0,1796595712.0,122200064.0,270843904.0,1.404529,41.80024,46.600392,3.169645,7.025193,0.017656359505900335,0.0,0.0,0.0,0.0,50298880.0,1605132288.0,1808498688.0,121348096.0,270036992.0,1.304663,41.634271,46.909233,3.147553,7.004278,0.020977479501275317,0.0,0.0,0.0,0.0,53362688.0,1587036160.0,1860075520.0,120303616.0,234536960.0,1.384133,41.16489,48.247045,3.120461,6.083471,0.008103112378483483,0.0,0.0,0.0,0.0,44871680.0,1592512512.0,1889316864.0,120131584.0,208490496.0,1.163889,41.306849,49.005409,3.115993,5.40786,0.0038720329990979963,0.0,0.0,0.0,0.0,43061248.0,1587257344.0,1978843136.0,118763520.0,127389696.0,1.116932,41.170627,51.327665,3.080514,3.304262,0.3910887700771298,0.0,0.0,0.0,0.0,31039488.0,652070912.0,2960220160.0,76439552.0,135544832.0,0.805109,16.913558,76.782836,1.982706,3.515791
