frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631272260.590974000,,0x0000d875,10.1.0.2,169.254.169.254,78,,
1631272260.591089000,,0x0000d876,10.1.0.2,169.254.169.254,78,,
1631272260.594091000,,0x00000000,169.254.169.254,10.1.0.2,134,,
1631272260.626625000,,0x00000000,169.254.169.254,10.1.0.2,142,,
1631272260.627201000,,0x0000f5cb,10.1.0.2,91.189.91.49,60,43768,443
1631272260.659767000,,0x00000000,91.189.91.49,10.1.0.2,60,443,43768
1631272260.659811000,0.032610000,0x0000f5cc,10.1.0.2,91.189.91.49,52,43768,443
1631272260.660385000,0.032610000,0x0000f5cd,10.1.0.2,91.189.91.49,569,43768,443
1631272260.692783000,0.032610000,0x0000f619,91.189.91.49,10.1.0.2,2868,443,43768
1631272260.692828000,0.032610000,0x0000f5ce,10.1.0.2,91.189.91.49,52,43768,443
1631272260.694829000,0.032610000,0x0000f61b,91.189.91.49,10.1.0.2,1845,443,43768
1631272260.694844000,0.032610000,0x0000f5cf,10.1.0.2,91.189.91.49,52,43768,443
1631272260.695689000,0.032610000,0x0000f5d0,10.1.0.2,91.189.91.49,132,43768,443
1631272260.695796000,0.032610000,0x0000f5d1,10.1.0.2,91.189.91.49,257,43768,443
1631272260.727683000,0.032610000,0x0000f61d,91.189.91.49,10.1.0.2,323,443,43768
1631272260.727714000,0.032610000,0x0000f5d2,10.1.0.2,91.189.91.49,52,43768,443
1631272260.727900000,0.032610000,0x0000f61e,91.189.91.49,10.1.0.2,323,443,43768
1631272260.727911000,0.032610000,0x0000f5d3,10.1.0.2,91.189.91.49,52,43768,443
1631272260.728245000,0.032610000,0x0000f61f,91.189.91.49,10.1.0.2,1460,443,43768
1631272260.728255000,0.032610000,0x0000f5d4,10.1.0.2,91.189.91.49,52,43768,443
1631272260.728542000,0.032610000,0x0000f620,91.189.91.49,10.1.0.2,1460,443,43768
1631272260.728547000,0.032610000,0x0000f5d5,10.1.0.2,91.189.91.49,52,43768,443
1631272260.730344000,0.032610000,0x0000f621,91.189.91.49,10.1.0.2,2515,443,43768
1631272260.730363000,0.032610000,0x0000f5d6,10.1.0.2,91.189.91.49,52,43768,443
1631272260.731298000,,0x0000f5d7,10.1.0.2,91.189.91.49,52,43768,443
1631272260.897056000,,0x0000493b,10.1.0.2,92.60.39.199,60,45988,443
1631272261.004685000,0.107629000,0x00000000,92.60.39.199,10.1.0.2,40,443,45988
1631272265.186747000,,0x0000feb9,10.1.0.2,209.85.147.95,52,37474,443
1631272265.187515000,,0x00000000,209.85.147.95,10.1.0.2,52,443,37474
1631272265.698743000,,0x00006896,10.1.0.2,209.85.147.95,52,37476,443
