frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631272259.406553000,,0x00000000,169.254.169.254,10.3.0.13,1460,80,40016
1631272259.406553000,,0x00000000,169.254.169.254,10.3.0.13,1460,80,40016
1631272259.406553000,,0x00000000,169.254.169.254,10.3.0.13,1385,80,40016
1631272259.406598000,,0x0000c5fb,10.3.0.13,169.254.169.254,40,40016,80
1631272259.406915000,,0x0000c5fc,10.3.0.13,169.254.169.254,267,40016,80
1631272259.407009000,,0x00000000,169.254.169.254,10.3.0.13,40,80,40016
1631272259.407044000,,0x00000000,169.254.169.254,10.3.0.13,40,80,40016
1631272260.039217000,,0x00000000,64.233.162.95,10.3.0.13,125,443,48668
1631272260.039259000,,0x00003505,10.3.0.13,64.233.162.95,52,48668,443
1631272260.039392000,,0x00003506,10.3.0.13,64.233.162.95,76,48668,443
1631272260.039414000,,0x00003507,10.3.0.13,64.233.162.95,52,48668,443
1631272260.039868000,,0x00006f17,10.3.0.13,169.254.169.254,79,,
1631272260.039942000,,0x00006f18,10.3.0.13,169.254.169.254,79,,
1631272260.039951000,,0x00000000,64.233.162.95,10.3.0.13,52,443,48668
1631272260.039971000,,0x00000000,64.233.162.95,10.3.0.13,52,443,48668
1631272260.039979000,,0x00003508,10.3.0.13,64.233.162.95,52,48668,443
1631272260.042758000,,0x00000000,169.254.169.254,10.3.0.13,95,,
1631272260.043353000,,0x00000000,169.254.169.254,10.3.0.13,107,,
1631272260.043618000,,0x00000c26,10.3.0.13,142.251.1.95,60,37118,443
1631272260.044453000,,0x00000000,142.251.1.95,10.3.0.13,60,443,37118
1631272260.044468000,0.000850000,0x00000c27,10.3.0.13,142.251.1.95,52,37118,443
1631272260.046253000,0.000850000,0x00000c28,10.3.0.13,142.251.1.95,339,37118,443
1631272260.046450000,0.000850000,0x00000000,142.251.1.95,10.3.0.13,52,443,37118
1631272260.046954000,0.000850000,0x00000000,142.251.1.95,10.3.0.13,3151,443,37118
1631272260.046962000,0.000850000,0x00000c29,10.3.0.13,142.251.1.95,52,37118,443
1631272260.047790000,0.000850000,0x00000c2a,10.3.0.13,142.251.1.95,116,37118,443
1631272260.047841000,0.000850000,0x00000c2b,10.3.0.13,142.251.1.95,129,37118,443
1631272260.048286000,0.000850000,0x00000000,142.251.1.95,10.3.0.13,114,443,37118
1631272260.048295000,0.000850000,0x00000c2c,10.3.0.13,142.251.1.95,52,37118,443
1631272260.048314000,0.000850000,0x00000000,142.251.1.95,10.3.0.13,83,443,37118
1631272260.048318000,0.000850000,0x00000c2d,10.3.0.13,142.251.1.95,52,37118,443
1631272260.048397000,0.000850000,0x00000c2e,10.3.0.13,142.251.1.95,83,37118,443
1631272260.052965000,0.000850000,0x00000000,142.251.1.95,10.3.0.13,52,443,37118
1631272260.422076000,,0x0000971c,10.3.0.13,8.8.8.8,60,,
1631272260.422125000,,0x0000971d,10.3.0.13,8.8.8.8,60,,
1631272260.422584000,,0x0000e2d6,8.8.8.8,10.3.0.13,135,,
1631272260.422620000,,0x0000f2da,8.8.8.8,10.3.0.13,135,,
1631272260.423302000,,0x0000971e,10.3.0.13,8.8.8.8,60,,
1631272260.423339000,,0x0000971f,10.3.0.13,8.8.8.8,60,,
1631272260.423765000,,0x00001480,8.8.8.8,10.3.0.13,135,,
1631272260.423811000,,0x0000b958,8.8.8.8,10.3.0.13,135,,
1631272262.492157000,,0x00000000,64.233.162.95,10.3.0.13,125,443,48674
1631272262.492196000,,0x000094d2,10.3.0.13,64.233.162.95,52,48674,443
1631272262.492378000,,0x000094d3,10.3.0.13,64.233.162.95,76,48674,443
1631272262.492399000,,0x000094d4,10.3.0.13,64.233.162.95,52,48674,443
1631272262.492813000,,0x00000000,64.233.162.95,10.3.0.13,52,443,48674
1631272262.492855000,,0x00000000,64.233.162.95,10.3.0.13,52,443,48674
1631272262.492862000,,0x000094d5,10.3.0.13,64.233.162.95,52,48674,443
1631272262.493218000,,0x0000753f,10.3.0.13,142.251.1.95,60,37124,443
1631272262.494017000,,0x00000000,142.251.1.95,10.3.0.13,60,443,37124
1631272262.494032000,0.000814000,0x00007540,10.3.0.13,142.251.1.95,52,37124,443
1631272262.494216000,0.000814000,0x00007541,10.3.0.13,142.251.1.95,339,37124,443
1631272262.494352000,0.000814000,0x00000000,142.251.1.95,10.3.0.13,52,443,37124
1631272262.494873000,0.000814000,0x00000000,142.251.1.95,10.3.0.13,3152,443,37124
1631272262.494880000,0.000814000,0x00007542,10.3.0.13,142.251.1.95,52,37124,443
1631272262.495762000,0.000814000,0x00007543,10.3.0.13,142.251.1.95,116,37124,443
1631272262.495846000,0.000814000,0x00007544,10.3.0.13,142.251.1.95,129,37124,443
1631272262.496110000,0.000814000,0x00000000,142.251.1.95,10.3.0.13,114,443,37124
1631272262.496119000,0.000814000,0x00007545,10.3.0.13,142.251.1.95,52,37124,443
1631272262.496147000,0.000814000,0x00000000,142.251.1.95,10.3.0.13,83,443,37124
1631272262.496150000,0.000814000,0x00007546,10.3.0.13,142.251.1.95,52,37124,443
1631272262.496197000,0.000814000,0x00007547,10.3.0.13,142.251.1.95,83,37124,443
1631272262.500636000,0.000814000,0x00000000,142.251.1.95,10.3.0.13,52,443,37124
1631272265.422079000,,0x000097b2,10.3.0.13,8.8.8.8,60,,
1631272265.422169000,,0x000097b3,10.3.0.13,8.8.8.8,60,,
1631272265.422608000,,0x0000ce3c,8.8.8.8,10.3.0.13,135,,
1631272265.422643000,,0x000050e3,8.8.8.8,10.3.0.13,135,,
1631272265.423384000,,0x000097b4,10.3.0.13,8.8.8.8,60,,
1631272265.423435000,,0x000097b5,10.3.0.13,8.8.8.8,60,,
1631272265.423869000,,0x0000ae4f,8.8.8.8,10.3.0.13,135,,
1631272265.424383000,,0x000088d6,8.8.8.8,10.3.0.13,135,,
1631272270.422141000,,0x000099e4,10.3.0.13,8.8.8.8,60,,
1631272270.422201000,,0x000099e5,10.3.0.13,8.8.8.8,60,,
1631272270.422594000,,0x00000d6b,8.8.8.8,10.3.0.13,135,,
1631272270.422721000,,0x00007a14,8.8.8.8,10.3.0.13,135,,
1631272270.423471000,,0x000099e6,10.3.0.13,8.8.8.8,60,,
1631272270.423520000,,0x000099e7,10.3.0.13,8.8.8.8,60,,
1631272270.423824000,,0x0000be8d,8.8.8.8,10.3.0.13,135,,
1631272270.424170000,,0x000066cd,8.8.8.8,10.3.0.13,135,,
1631272272.383614000,,0x0000a337,10.1.0.11,10.3.0.13,60,60176,8080
1631272272.383662000,,0x00000000,10.3.0.13,10.1.0.11,60,8080,60176
1631272272.510461000,0.126847000,0x0000a338,10.1.0.11,10.3.0.13,52,60176,8080
1631272272.510595000,0.126847000,0x0000a339,10.1.0.11,10.3.0.13,429,60176,8080
1631272272.510612000,0.126847000,0x0000413f,10.3.0.13,10.1.0.11,52,8080,60176
1631272272.511267000,,0x00009a5e,10.3.0.13,8.8.8.8,60,,
1631272272.511321000,,0x00009a5f,10.3.0.13,8.8.8.8,60,,
1631272272.511639000,,0x000037f6,8.8.8.8,10.3.0.13,135,,
1631272272.511654000,,0x0000998d,8.8.8.8,10.3.0.13,135,,
1631272272.515610000,,0x00009a60,10.3.0.13,8.8.8.8,60,,
1631272272.515659000,,0x00009a61,10.3.0.13,8.8.8.8,60,,
1631272272.516084000,,0x00003adf,8.8.8.8,10.3.0.13,135,,
1631272272.516258000,,0x0000a385,8.8.8.8,10.3.0.13,135,,
1631272272.521548000,,,,,,,
1631272272.521552000,,,,,,,
1631272272.521555000,,,,,,,
1631272272.521556000,,,,,,,
1631272272.521558000,,,,,,,
1631272272.521560000,,,,,,,
1631272272.521562000,,,,,,,
1631272272.521564000,,,,,,,
1631272272.521566000,,,,,,,
1631272272.521568000,,,,,,,
1631272272.521569000,,,,,,,
1631272272.521570000,,,,,,,
1631272272.521572000,,,,,,,
1631272272.521574000,,,,,,,
