frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631296123.883542000,,0x00000000,169.254.169.254,10.2.0.12,142,,
1631296123.914307000,,0x00000000,169.254.169.254,10.2.0.12,134,,
1631296123.914869000,,0x00006892,10.2.0.12,91.189.88.185,60,36248,443
1631296124.143829000,,0x00000000,91.189.88.185,10.2.0.12,60,443,36248
1631296124.143883000,0.229014000,0x00006893,10.2.0.12,91.189.88.185,52,36248,443
1631296124.144348000,0.229014000,0x00006894,10.2.0.12,91.189.88.185,569,36248,443
1631296124.373679000,0.229014000,0x00009240,91.189.88.185,10.2.0.12,2868,443,36248
1631296124.373730000,0.229014000,0x00006895,10.2.0.12,91.189.88.185,52,36248,443
1631296124.388681000,0.229014000,0x00009242,91.189.88.185,10.2.0.12,1845,443,36248
1631296124.388707000,0.229014000,0x00006896,10.2.0.12,91.189.88.185,52,36248,443
1631296124.389517000,0.229014000,0x00006897,10.2.0.12,91.189.88.185,132,36248,443
1631296124.389613000,0.229014000,0x00006898,10.2.0.12,91.189.88.185,257,36248,443
1631296124.618181000,0.229014000,0x00009244,91.189.88.185,10.2.0.12,323,443,36248
1631296124.618221000,0.229014000,0x00006899,10.2.0.12,91.189.88.185,52,36248,443
1631296124.619933000,0.229014000,0x00009245,91.189.88.185,10.2.0.12,2868,443,36248
1631296124.619952000,0.229014000,0x0000689a,10.2.0.12,91.189.88.185,52,36248,443
1631296124.635396000,0.229014000,0x00009247,91.189.88.185,10.2.0.12,2786,443,36248
1631296124.635436000,0.229014000,0x0000689b,10.2.0.12,91.189.88.185,52,36248,443
1631296124.636407000,,0x0000689c,10.2.0.12,91.189.88.185,52,36248,443
1631296125.780041000,,0x0000c012,10.2.0.12,8.8.8.8,60,,
1631296125.780120000,,0x0000c013,10.2.0.12,8.8.8.8,60,,
1631296125.780908000,,0x0000601f,8.8.8.8,10.2.0.12,135,,
1631296125.780981000,,0x0000be99,8.8.8.8,10.2.0.12,135,,
1631296125.782364000,,0x0000c014,10.2.0.12,8.8.8.8,60,,
1631296125.782435000,,0x0000c015,10.2.0.12,8.8.8.8,60,,
1631296125.783193000,,0x00006c7d,8.8.8.8,10.2.0.12,135,,
1631296125.783193000,,0x0000215f,8.8.8.8,10.2.0.12,135,,
1631296130.779940000,,0x0000c348,10.2.0.12,8.8.8.8,60,,
1631296130.779999000,,0x0000c349,10.2.0.12,8.8.8.8,60,,
1631296130.780672000,,0x0000c900,8.8.8.8,10.2.0.12,135,,
1631296130.780672000,,0x000078b5,8.8.8.8,10.2.0.12,135,,
1631296130.781754000,,0x0000c34a,10.2.0.12,8.8.8.8,60,,
1631296130.781815000,,0x0000c34b,10.2.0.12,8.8.8.8,60,,
1631296130.782256000,,0x000078b6,8.8.8.8,10.2.0.12,135,,
1631296130.782256000,,0x0000a633,8.8.8.8,10.2.0.12,135,,
1631296133.294715000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,46122
1631296133.294715000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,46122
1631296133.294715000,,0x00000000,169.254.169.254,10.2.0.12,1381,80,46122
1631296133.294868000,,0x00004be9,10.2.0.12,169.254.169.254,40,46122,80
1631296133.295323000,,0x00004bea,10.2.0.12,169.254.169.254,267,46122,80
1631296133.295491000,,0x00000000,169.254.169.254,10.2.0.12,40,80,46122
1631296133.295521000,,0x00000000,169.254.169.254,10.2.0.12,40,80,46122
1631296135.238763000,,0x000026e2,10.2.0.12,108.177.97.95,52,48134,443
1631296135.238786000,,0x00005a9a,10.2.0.12,108.177.97.95,52,48132,443
1631296135.239698000,,0x00000000,108.177.97.95,10.2.0.12,52,443,48134
1631296135.239699000,,0x00000000,108.177.97.95,10.2.0.12,52,443,48132
1631296135.780006000,,0x0000c606,10.2.0.12,8.8.8.8,60,,
1631296135.780067000,,0x0000c607,10.2.0.12,8.8.8.8,60,,
1631296135.780602000,,0x0000d95c,8.8.8.8,10.2.0.12,135,,
1631296135.780977000,,0x0000717d,8.8.8.8,10.2.0.12,135,,
1631296135.782248000,,0x0000c608,10.2.0.12,8.8.8.8,60,,
1631296135.782316000,,0x0000c609,10.2.0.12,8.8.8.8,60,,
1631296135.782726000,,0x00008734,8.8.8.8,10.2.0.12,135,,
1631296135.782856000,,0x00008735,8.8.8.8,10.2.0.12,135,,
1631296139.454855000,,0x00001f2c,10.2.0.12,169.254.169.254,76,,
1631296139.455267000,,0x00000000,169.254.169.254,10.2.0.12,76,,
1631296139.870826000,,0x0000c2f6,10.1.0.11,10.2.0.12,60,57612,8080
1631296139.870906000,,0x00000000,10.2.0.12,10.1.0.11,60,8080,57612
1631296140.024629000,0.153803000,0x0000c2f7,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.024887000,0.153803000,0x0000c2f8,10.1.0.11,10.2.0.12,429,57612,8080
1631296140.024909000,0.153803000,0x0000c508,10.2.0.12,10.1.0.11,52,8080,57612
1631296140.025753000,,0x0000c74a,10.2.0.12,8.8.8.8,60,,
1631296140.025814000,,0x0000c74b,10.2.0.12,8.8.8.8,60,,
1631296140.026332000,,0x00004a60,8.8.8.8,10.2.0.12,135,,
1631296140.026690000,,0x000065ac,8.8.8.8,10.2.0.12,135,,
1631296140.032318000,,0x0000c74c,10.2.0.12,8.8.8.8,60,,
1631296140.032386000,,0x0000c74d,10.2.0.12,8.8.8.8,60,,
1631296140.032833000,,0x0000ebaa,8.8.8.8,10.2.0.12,135,,
1631296140.033158000,,0x0000eb2c,8.8.8.8,10.2.0.12,135,,
1631296140.039061000,,,,,,,
1631296140.039070000,,,,,,,
1631296140.039075000,,,,,,,
1631296140.039077000,,,,,,,
1631296140.039079000,,,,,,,
1631296140.039081000,,,,,,,
1631296140.039084000,,,,,,,
1631296140.039086000,,,,,,,
1631296140.039088000,,,,,,,
1631296140.039090000,,,,,,,
1631296140.039092000,,,,,,,
1631296140.039096000,,,,,,,
1631296140.039105000,,,,,,,
1631296140.039108000,,,,,,,
1631296140.039140000,,,,,,,
1631296140.039140000,,,,,,,
1631296140.091269000,0.153803000,0x0000c509,10.2.0.12,10.1.0.11,2868,8080,57612
1631296140.091278000,0.153803000,0x0000c50b,10.2.0.12,10.1.0.11,2868,8080,57612
1631296140.091415000,0.153803000,0x0000c50d,10.2.0.12,10.1.0.11,338,8080,57612
1631296140.244653000,0.153803000,0x0000c2f9,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.244653000,0.153803000,0x0000c2fa,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.244653000,0.153803000,0x0000c2fb,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.652829000,0.153803000,0x0000c2fc,10.1.0.11,10.2.0.12,429,57612,8080
1631296140.652881000,0.153803000,0x0000c50e,10.2.0.12,10.1.0.11,52,8080,57612
1631296140.653481000,,0x0000c766,10.2.0.12,8.8.8.8,60,,
1631296140.653546000,,0x0000c767,10.2.0.12,8.8.8.8,60,,
1631296140.654556000,,0x0000d1c0,8.8.8.8,10.2.0.12,135,,
1631296140.654766000,,0x00004cb9,8.8.8.8,10.2.0.12,135,,
1631296140.711056000,0.153803000,0x0000c50f,10.2.0.12,10.1.0.11,2868,8080,57612
1631296140.711065000,0.153803000,0x0000c511,10.2.0.12,10.1.0.11,2868,8080,57612
1631296140.711213000,0.153803000,0x0000c513,10.2.0.12,10.1.0.11,338,8080,57612
1631296140.779902000,,0x0000c77d,10.2.0.12,8.8.8.8,60,,
1631296140.779961000,,0x0000c77e,10.2.0.12,8.8.8.8,60,,
1631296140.780423000,,0x000079cf,8.8.8.8,10.2.0.12,135,,
1631296140.780805000,,0x00005b88,8.8.8.8,10.2.0.12,135,,
1631296140.782062000,,0x0000c77f,10.2.0.12,8.8.8.8,60,,
1631296140.782141000,,0x0000c780,10.2.0.12,8.8.8.8,60,,
1631296140.782564000,,0x0000418c,8.8.8.8,10.2.0.12,135,,
1631296140.782699000,,0x00002e34,8.8.8.8,10.2.0.12,135,,
1631296140.864301000,0.153803000,0x0000c2fd,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.864301000,0.153803000,0x0000c2fe,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.864301000,0.153803000,0x0000c2ff,10.1.0.11,10.2.0.12,52,57612,8080
1631296140.969625000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,46132
1631296140.969625000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,46132
1631296140.969625000,,0x00000000,169.254.169.254,10.2.0.12,1381,80,46132
1631296140.969768000,,0x0000a168,10.2.0.12,169.254.169.254,40,46132,80
1631296140.970562000,,0x0000a169,10.2.0.12,169.254.169.254,277,46132,80
1631296140.970650000,,0x00000000,169.254.169.254,10.2.0.12,40,80,46132
1631296140.970702000,,0x00000000,169.254.169.254,10.2.0.12,40,80,46132
1631296141.130936000,0.153803000,0x0000c300,10.1.0.11,10.2.0.12,429,57612,8080
1631296141.130982000,0.153803000,0x0000c514,10.2.0.12,10.1.0.11,52,8080,57612
