frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1631296128.178439000,,0x0000953f,83.12.171.68,10.1.0.2,104,42261,22
1631296128.178828000,,0x00009540,83.12.171.68,10.1.0.2,52,42261,22
1631296128.315874000,,0x00009541,83.12.171.68,10.1.0.2,52,42261,22
1631296128.594851000,,0x00008011,10.1.0.2,169.254.169.254,78,,
1631296128.600398000,,0x00008012,10.1.0.2,169.254.169.254,78,,
1631296128.603831000,,0x00000000,169.254.169.254,10.1.0.2,134,,
1631296128.707177000,,0x00000000,169.254.169.254,10.1.0.2,142,,
1631296128.707638000,,0x0000cde6,10.1.0.2,91.189.88.184,60,56922,443
1631296128.816708000,,0x00000000,91.189.88.184,10.1.0.2,60,443,56922
1631296128.816735000,0.109097000,0x0000cde7,10.1.0.2,91.189.88.184,52,56922,443
1631296128.817122000,0.109097000,0x0000cde8,10.1.0.2,91.189.88.184,569,56922,443
1631296128.864056000,,0x0000b564,10.1.0.2,92.60.39.199,60,47136,443
1631296128.926534000,0.109097000,0x000036a8,91.189.88.184,10.1.0.2,2868,443,56922
1631296128.926572000,0.109097000,0x0000cde9,10.1.0.2,91.189.88.184,52,56922,443
1631296128.933939000,0.109097000,0x000036aa,91.189.88.184,10.1.0.2,1845,443,56922
1631296128.933961000,0.109097000,0x0000cdea,10.1.0.2,91.189.88.184,52,56922,443
1631296128.934804000,0.109097000,0x0000cdeb,10.1.0.2,91.189.88.184,132,56922,443
1631296128.934911000,0.109097000,0x0000cdec,10.1.0.2,91.189.88.184,257,56922,443
1631296128.972582000,0.108526000,0x00000000,92.60.39.199,10.1.0.2,40,443,47136
1631296129.043994000,0.109097000,0x000036ac,91.189.88.184,10.1.0.2,323,443,56922
1631296129.044033000,0.109097000,0x0000cded,10.1.0.2,91.189.88.184,52,56922,443
1631296129.044741000,0.109097000,0x000036ad,91.189.88.184,10.1.0.2,1460,443,56922
1631296129.044755000,0.109097000,0x0000cdee,10.1.0.2,91.189.88.184,52,56922,443
1631296129.044839000,0.109097000,0x000036ae,91.189.88.184,10.1.0.2,1460,443,56922
1631296129.044843000,0.109097000,0x0000cdef,10.1.0.2,91.189.88.184,52,56922,443
1631296129.052183000,0.109097000,0x000036af,91.189.88.184,10.1.0.2,2786,443,56922
1631296129.052219000,0.109097000,0x0000cdf0,10.1.0.2,91.189.88.184,52,56922,443
1631296129.053204000,,0x0000cdf1,10.1.0.2,91.189.88.184,52,56922,443
1631296135.239505000,,0x000034c5,118.195.146.113,10.1.0.2,64,58214,22
1631296137.124260000,,0x0000dda8,10.1.0.2,169.254.169.254,40,58364,80
1631296137.124613000,,0x00000000,169.254.169.254,10.1.0.2,40,80,58364
1631296137.892249000,,0x000026ff,10.1.0.2,172.217.212.95,52,52284,443
1631296137.893243000,,0x00000000,172.217.212.95,10.1.0.2,52,443,52284
1631296139.697611000,,0x0000696c,10.1.0.2,10.1.0.11,60,50624,8080
1631296139.699633000,,0x00000000,10.1.0.11,10.1.0.2,60,8080,50624
1631296139.699663000,0.002052000,0x0000696d,10.1.0.2,10.1.0.11,52,50624,8080
1631296139.699711000,0.002052000,0x0000696e,10.1.0.2,10.1.0.11,239,50624,8080
1631296139.699736000,0.002052000,0x0000696f,10.1.0.2,10.1.0.11,371,50624,8080
1631296139.699957000,0.002052000,0x0000823a,10.1.0.11,10.1.0.2,52,8080,50624
1631296139.699957000,0.002052000,0x0000823b,10.1.0.11,10.1.0.2,52,8080,50624
1631296140.452215000,,0x0000eebd,10.1.0.2,172.217.212.95,52,52286,443
1631296140.453067000,,0x00000000,172.217.212.95,10.1.0.2,52,443,52286
1631296140.501208000,0.002052000,0x0000823c,10.1.0.11,10.1.0.2,7092,8080,50624
1631296140.501208000,0.002052000,0x00008241,10.1.0.11,10.1.0.2,7092,8080,50624
