frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632914634.015616000,,0x0000e27b,10.0.0.255,10.1.0.11,52,58042,22
1632914634.021103000,,0x0000e27c,10.0.0.255,10.1.0.11,52,58042,22
1632914634.021143000,,0x0000e27d,10.0.0.255,10.1.0.11,88,58042,22
1632914634.021167000,,0x0000e27e,10.0.0.255,10.1.0.11,112,58042,22
1632914634.022923000,,0x0000e27f,10.0.0.255,10.1.0.11,52,58042,22
1632914634.055631000,,0x0000e280,10.0.0.255,10.1.0.11,52,58042,22
1632914634.149198000,,0x00009545,10.1.0.11,169.254.169.254,78,,
1632914634.149393000,,0x00009546,10.1.0.11,169.254.169.254,78,,
1632914634.165883000,,0x00000000,169.254.169.254,10.1.0.11,174,,
1632914634.227577000,,0x00000000,169.254.169.254,10.1.0.11,134,,
1632914634.228132000,,0x0000f4ce,10.1.0.11,91.189.91.49,60,33574,443
1632914634.242702000,,0x00000000,91.189.91.49,10.1.0.11,60,443,33574
1632914634.242747000,0.014615000,0x0000f4cf,10.1.0.11,91.189.91.49,52,33574,443
1632914634.243224000,0.014615000,0x0000f4d0,10.1.0.11,91.189.91.49,569,33574,443
1632914634.257073000,0.014615000,0x0000d8b1,91.189.91.49,10.1.0.11,2868,443,33574
1632914634.257116000,0.014615000,0x0000f4d1,10.1.0.11,91.189.91.49,52,33574,443
1632914634.257702000,0.014615000,0x0000d8b3,91.189.91.49,10.1.0.11,1845,443,33574
1632914634.257711000,0.014615000,0x0000f4d2,10.1.0.11,91.189.91.49,52,33574,443
1632914634.258373000,0.014615000,0x0000f4d3,10.1.0.11,91.189.91.49,132,33574,443
1632914634.258472000,0.014615000,0x0000f4d4,10.1.0.11,91.189.91.49,257,33574,443
1632914634.271927000,0.014615000,0x0000d8b5,91.189.91.49,10.1.0.11,323,443,33574
1632914634.271928000,0.014615000,0x0000d8b6,91.189.91.49,10.1.0.11,323,443,33574
1632914634.271963000,0.014615000,0x0000f4d5,10.1.0.11,91.189.91.49,52,33574,443
1632914634.271969000,0.014615000,0x0000f4d6,10.1.0.11,91.189.91.49,52,33574,443
1632914634.272177000,0.014615000,0x0000d8b7,91.189.91.49,10.1.0.11,2868,443,33574
1632914634.272182000,0.014615000,0x0000f4d7,10.1.0.11,91.189.91.49,52,33574,443
1632914634.273036000,0.014615000,0x0000d8b9,91.189.91.49,10.1.0.11,2515,443,33574
1632914634.273049000,0.014615000,0x0000f4d8,10.1.0.11,91.189.91.49,52,33574,443
1632914634.273965000,,0x0000f4d9,10.1.0.11,91.189.91.49,52,33574,443
1632914634.442552000,,0x0000204b,10.1.0.11,172.217.13.170,52,54310,443
1632914634.442563000,,0x0000bfe2,10.1.0.11,172.217.13.138,52,45200,443
