timestamp,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-2,io_read_experiment-advanced-mongo-with-latency-6-node-instance-2,io_write_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-2,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-2,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-6,io_read_experiment-advanced-mongo-with-latency-6-node-instance-6,io_write_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-6,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-6,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-4,io_read_experiment-advanced-mongo-with-latency-6-node-instance-4,io_write_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-4,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-4,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-3,io_read_experiment-advanced-mongo-with-latency-6-node-instance-3,io_write_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-3,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-3,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-1,io_read_experiment-advanced-mongo-with-latency-6-node-instance-1,io_write_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-1,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-1,cpu_util_experiment-advanced-mongo-with-latency-6-node-instance-5,io_read_experiment-advanced-mongo-with-latency-6-node-instance-5,io_write_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_read_experiment-advanced-mongo-with-latency-6-node-instance-5,iops_write_experiment-advanced-mongo-with-latency-6-node-instance-5,cpu_util_experiment-advanced-mongo-with-latency-6-central-config-server,io_read_experiment-advanced-mongo-with-latency-6-central-config-server,io_write_experiment-advanced-mongo-with-latency-6-central-config-server,iops_read_experiment-advanced-mongo-with-latency-6-central-config-server,iops_write_experiment-advanced-mongo-with-latency-6-central-config-server,cpu_util_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,io_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_read_experiment-advanced-mongo-with-latency-6-test-orchestrator,iops_write_experiment-advanced-mongo-with-latency-6-test-orchestrator,cpu_util_experiment-advanced-mongo-with-latency-6-client-instance,io_read_experiment-advanced-mongo-with-latency-6-client-instance,io_write_experiment-advanced-mongo-with-latency-6-client-instance,iops_read_experiment-advanced-mongo-with-latency-6-client-instance,iops_write_experiment-advanced-mongo-with-latency-6-client-instance,cpu_util_experiment-advanced-mongo-with-latency-6-central-server,io_read_experiment-advanced-mongo-with-latency-6-central-server,io_write_experiment-advanced-mongo-with-latency-6-central-server,iops_read_experiment-advanced-mongo-with-latency-6-central-server,iops_write_experiment-advanced-mongo-with-latency-6-central-server
2021-09-29 12:02:00,0.024555845838524704,0.0,0.0,0.0,0.0,0.01913095631193376,0.0,0.0,0.0,0.0,0.03550837868928056,0.0,0.0,0.0,0.0,0.034566690511939176,0.0,0.0,0.0,0.0,0.026301446661534555,0.0,0.0,0.0,0.0,0.03222784932455956,0.0,0.0,0.0,0.0,0.0018918144415810188,0.0,0.0,0.0,0.0,0.0015201240099329994,0.0,0.0,0.0,0.0,0.001621870822235157,0.0,0.0,0.0,0.0,0.0017486895786480734,0.0,0.0,0.0,0.0
2021-09-29 12:01:00,0.024301042104912084,0.0,0.0,0.0,0.0,0.017451795274545625,0.0,0.0,0.0,0.0,0.036216864328373316,0.0,0.0,0.0,0.0,0.0358674699836006,0.0,0.0,0.0,0.0,0.026266498818593692,0.0,0.0,0.0,0.0,0.03192733519339441,0.0,0.0,0.0,0.0,0.0017611085476676891,0.0,0.0,0.0,0.0,0.001489679150116056,0.0,0.0,0.0,0.0,0.00152897613104462,0.0,0.0,0.0,0.0,0.001718670215033787,0.0,0.0,0.0,0.0
2021-09-29 12:00:00,0.02456121978719352,0.0,0.0,0.0,0.0,0.019611928294228184,0.0,0.0,0.0,0.0,0.035817386663174015,0.0,0.0,0.0,0.0,0.035377783300719064,0.0,0.0,0.0,0.0,0.025628769602020894,0.0,0.0,0.0,0.0,0.03186920292340432,0.0,0.0,0.0,0.0,0.0016007035209257244,0.0,0.0,0.0,0.0,0.0016582609527224198,0.0,0.0,0.0,0.0,0.0018320164797943999,0.0,0.0,0.0,0.0,0.0015621741716149273,0.0,0.0,0.0,0.0
2021-09-29 11:59:00,0.024906901963373685,0.0,0.0,0.0,0.0,0.021990709639144748,0.0,0.0,0.0,0.0,0.036351142535105414,0.0,0.0,0.0,0.0,0.03544040147036753,0.0,0.0,0.0,0.0,0.025861574283442698,0.0,0.0,0.0,0.0,0.032553803499090365,0.0,0.0,0.0,0.0,0.001956609872817812,0.0,0.0,0.0,0.0,0.0017499748376607726,0.0,0.0,0.0,0.0,0.0019942187127853115,0.0,0.0,0.0,0.0,0.001735578007565645,0.0,0.0,0.0,0.0
2021-09-29 11:58:00,0.024588523400673523,0.0,0.0,0.0,0.0,0.02298065410313512,0.0,0.0,0.0,0.0,0.035671677396641614,0.0,0.0,0.0,0.0,0.03500754584512009,0.0,0.0,0.0,0.0,0.026005687516462216,0.0,0.0,0.0,0.0,0.0336676957124799,0.0,0.0,0.0,0.0,0.002339598416394987,0.0,0.0,0.0,0.0,0.0019058310937850819,0.0,0.0,0.0,0.0,0.001408076942717192,0.0,0.0,0.0,0.0,0.001887111916157025,0.0,0.0,0.0,0.0
2021-09-29 11:57:00,0.024556256235023947,0.0,0.0,0.0,0.0,0.023994531078871263,0.0,0.0,0.0,0.0,0.03490392189733124,0.0,0.0,0.0,0.0,0.03428638878082116,0.0,0.0,0.0,0.0,0.02575050632202931,0.0,0.0,0.0,0.0,0.03267785685143044,0.0,0.0,0.0,0.0,0.0018323830183710754,0.0,0.0,0.0,0.0,0.0018896407249279434,0.0,0.0,0.0,0.0,0.001391236870688554,0.0,0.0,0.0,0.0,0.001671382977564188,0.0,0.0,0.0,0.0
2021-09-29 11:56:00,0.024658734441722646,0.0,0.0,0.0,0.0,0.024891223769397185,0.0,0.0,0.0,0.0,0.03450211950383704,0.0,0.0,0.0,0.0,0.03620414145850788,0.0,0.0,0.0,0.0,0.025698979638889813,0.0,0.0,0.0,0.0,0.032971630079612166,0.0,0.0,0.0,0.0,0.00199166106375254,0.0,0.0,0.0,0.0,0.001630957989095568,0.0,0.0,0.0,0.0,0.0015988955770284954,0.0,0.0,0.0,0.0,0.0020935855898651804,0.0,0.0,0.0,0.0
2021-09-29 11:55:00,0.02488107213729999,0.0,0.0,0.0,0.0,0.029031661335241193,0.0,0.0,0.0,0.0,0.03662629933517157,0.0,0.0,0.0,0.0,0.03674144687570665,0.0,0.0,0.0,0.0,0.02588983191521663,0.0,0.0,0.0,0.0,0.032472990317235904,0.0,0.0,0.0,0.0,0.0017793693272872464,0.0,0.0,0.0,0.0,0.28743218918823743,0.0,0.0,0.0,0.0,0.017540596211476613,0.0,0.0,0.0,0.0,0.0021788579035141235,0.0,0.0,0.0,0.0
2021-09-29 11:54:00,0.0789563382390232,0.0,0.0,0.0,0.0,0.0934594134238111,0.0,0.0,0.0,0.0,0.11551818476048273,0.0,0.0,0.0,0.0,0.08286403222148095,0.0,0.0,0.0,0.0,0.05574186934791451,0.0,0.0,0.0,0.0,0.09975991103173812,0.0,0.0,0.0,0.0,0.03240937303229856,0.0,0.0,0.0,0.0,0.4272559576580248,0.0,0.0,0.0,0.0,0.038904053600487265,0.0,0.0,0.0,0.0,0.044252081181520235,0.0,0.0,0.0,0.0
2021-09-29 11:53:00,0.051171455644956156,0.0,0.0,0.0,0.0,0.017518128605595963,0.0,0.0,0.0,0.0,0.05565129786906861,0.0,0.0,0.0,0.0,0.08487909139870263,0.0,0.0,0.0,0.0,0.07763395155110875,0.0,0.0,0.0,0.0,0.052356330545101554,0.0,0.0,0.0,0.0,0.01983969171675047,0.0,0.0,0.0,0.0,0.11222569355642117,0.0,0.0,0.0,0.0,0.01438372809330725,0.0,0.0,0.0,0.0,0.01408755906122548,0.0,0.0,0.0,0.0
2021-09-29 11:52:00,0.02361848202735312,0.0,0.0,0.0,0.0,0.016690766452339762,0.0,0.0,0.0,0.0,0.03699880626668346,0.0,0.0,0.0,0.0,0.03403170971440422,0.0,0.0,0.0,0.0,0.025804575147740632,0.0,0.0,0.0,0.0,0.03120067275963455,0.0,0.0,0.0,0.0,0.0015964284419594558,0.0,0.0,0.0,0.0,0.0043114433317156175,0.0,0.0,0.0,0.0,0.006666956096720847,0.0,0.0,0.0,0.0,0.0016995006920752804,0.0,0.0,0.0,0.0
2021-09-29 11:51:00,0.023964843974659308,0.0,0.0,0.0,0.0,0.015873359336174057,0.0,0.0,0.0,0.0,0.03597669864124716,0.0,0.0,0.0,0.0,0.03344963364742928,0.0,0.0,0.0,0.0,0.025945881589523385,0.0,0.0,0.0,0.0,0.03213922438101472,0.0,0.0,0.0,0.0,0.004164402358473633,0.0,0.0,0.0,0.0,0.00895393583490976,0.0,0.0,0.0,0.0,0.05073268719926224,0.0,0.0,0.0,0.0,0.0017682957524783659,0.0,0.0,0.0,0.0
2021-09-29 11:50:00,0.024820786149282032,0.0,0.0,0.0,0.0,0.016193344731681235,0.0,0.0,0.0,0.0,0.03502948434946139,0.0,0.0,0.0,0.0,0.03399125038926532,0.0,0.0,0.0,0.0,0.026664595804786966,0.0,0.0,0.0,0.0,0.03225293165713386,0.0,0.0,0.0,0.0,0.003317978577845319,0.0,0.0,0.0,0.0,0.007801101361909228,0.0,0.0,0.0,0.0,0.10208362156672236,0.0,0.0,0.0,0.0,0.0018480271980429563,0.0,0.0,0.0,0.0
2021-09-29 11:49:00,0.02440932566633573,0.0,0.0,0.0,0.0,0.015751761919895083,0.0,0.0,0.0,0.0,0.03364496317391854,0.0,0.0,0.0,0.0,0.034326200105085525,0.0,0.0,0.0,0.0,0.026718993271621135,0.0,0.0,0.0,0.0,0.032567395411375814,0.0,0.0,0.0,0.0,0.0019108827008748126,0.0,0.0,0.0,0.0,0.002376525832103719,0.0,0.0,0.0,0.0,0.008288797078072936,0.0,0.0,0.0,0.0,0.0019471900979593688,0.0,0.0,0.0,0.0
2021-09-29 11:48:00,0.023874754258412168,0.0,0.0,0.0,0.0,0.014947028665793501,0.0,0.0,0.0,0.0,0.03401237334175941,0.0,0.0,0.0,0.0,0.033899842827797975,0.0,0.0,0.0,0.0,0.026395014283684286,0.0,0.0,0.0,0.0,0.03228433690772808,0.0,0.0,0.0,0.0,0.0018193046211217496,0.0,0.0,0.0,0.0,0.0027474361739672068,0.0,0.0,0.0,0.0,0.047471716598334976,0.0,0.0,0.0,0.0,0.001917856705319565,0.0,0.0,0.0,0.0
2021-09-29 11:47:00,0.023668576596919403,0.0,0.0,0.0,0.0,0.015899257811864704,0.0,0.0,0.0,0.0,0.032670495016743926,0.0,0.0,0.0,0.0,0.03420300343911483,0.0,0.0,0.0,0.0,0.02689977622971137,0.0,0.0,0.0,0.0,0.032383501687997786,0.0,0.0,0.0,0.0,0.0018077335118031593,0.0,0.0,0.0,0.0,0.00772724677685197,0.0,0.0,0.0,0.0,0.09386168808443761,0.0,0.0,0.0,0.0,0.0017862296849922169,0.0,0.0,0.0,0.0
2021-09-29 11:46:00,0.025181468620423194,0.0,0.0,0.0,0.0,0.017256190957968442,0.0,0.0,0.0,0.0,0.035287699923594575,0.0,0.0,0.0,0.0,0.03509859220135685,0.0,0.0,0.0,0.0,0.027209319810198924,0.0,0.0,0.0,0.0,0.032675970713403044,0.0,0.0,0.0,0.0,0.002639028636032729,0.0,0.0,0.0,0.0,0.007951151518824535,0.0,0.0,0.0,0.0,0.017386884377282995,0.0,0.0,0.0,0.0,0.002082935698792336,0.0,0.0,0.0,0.0
2021-09-29 11:45:00,0.025159036558831834,0.0,0.0,0.0,0.0,0.020107941801775078,0.0,0.0,0.0,0.0,0.040249323525584184,0.0,0.0,0.0,0.0,0.03542992703689312,0.0,0.0,0.0,0.0,0.02696256281824863,0.0,0.0,0.0,0.0,0.03317477230572526,0.0,0.0,0.0,0.0,0.002411057707334526,0.0,0.0,0.0,0.0,0.02285262877663463,0.0,0.0,0.0,0.0,0.022390306976520218,0.0,0.0,0.0,0.0,0.002289729223330757,0.0,0.0,0.0,0.0
2021-09-29 11:44:00,0.06745573063038487,0.0,0.0,0.0,0.0,0.07409558889679933,0.0,0.0,0.0,0.0,0.10695846208852183,0.0,0.0,0.0,0.0,0.07422293194246947,0.0,0.0,0.0,0.0,0.05012281532114618,0.0,0.0,0.0,0.0,0.0858639987440128,0.0,0.0,0.0,0.0,0.03140771441056517,0.0,0.0,0.0,0.0,0.03029147993345056,0.0,0.0,0.0,0.0,0.08190165426616644,0.0,0.0,0.0,0.0,0.03248435881674562,0.0,0.0,0.0,0.0
2021-09-29 11:43:00,0.045999222513221125,0.0,0.0,0.0,0.0,0.015773752409059226,0.0,0.0,0.0,0.0,0.03353930431666943,0.0,0.0,0.0,0.0,0.07673169664988251,0.0,0.0,0.0,0.0,0.0682198901005639,0.0,0.0,0.0,0.0,0.04775539258592024,0.0,0.0,0.0,0.0,0.019229519225246013,0.0,0.0,0.0,0.0,0.008387925024745968,0.0,0.0,0.0,0.0,0.10192699162856324,0.0,0.0,0.0,0.0,0.010678106779470061,0.0,0.0,0.0,0.0
2021-09-29 11:42:00,0.023451941185183973,0.0,0.0,0.0,0.0,0.016478231588377905,0.0,0.0,0.0,0.0,0.03529876612299792,0.0,0.0,0.0,0.0,0.035461078508009315,0.0,0.0,0.0,0.0,0.025784867895748676,0.0,0.0,0.0,0.0,0.03177361226434859,0.0,0.0,0.0,0.0,0.0015747651206950762,0.0,0.0,0.0,0.0,0.00319625745345391,0.0,0.0,0.0,0.0,0.006758070512994152,0.0,0.0,0.0,0.0,0.0020507551546316448,0.0,0.0,0.0,0.0
2021-09-29 11:41:00,0.02389657456903317,0.0,0.0,0.0,0.0,0.0178468530330188,0.0,0.0,0.0,0.0,0.03440697796920915,0.0,0.0,0.0,0.0,0.03676660008870461,0.0,0.0,0.0,0.0,0.02638121002983335,0.0,0.0,0.0,0.0,0.032256574998654246,0.0,0.0,0.0,0.0,0.0016057195295954803,0.0,0.0,0.0,0.0,0.006922867706106573,0.0,0.0,0.0,0.0,0.05066781434774891,0.0,0.0,0.0,0.0,0.0020007477993501037,0.0,0.0,0.0,0.0
2021-09-29 11:40:00,0.024656583821471165,0.0,0.0,0.0,0.0,0.01617929864435865,0.0,0.0,0.0,0.0,0.035223948116059486,0.0,0.0,0.0,0.0,0.03662927003267858,0.0,0.0,0.0,0.0,0.02677417267559245,0.0,0.0,0.0,0.0,0.0351617542498938,0.0,0.0,0.0,0.0,0.0016936457235998384,0.0,0.0,0.0,0.0,0.008091491700517513,0.0,0.0,0.0,0.0,0.1028712195474218,0.0,0.0,0.0,0.0,0.0017215821796836414,0.0,0.0,0.0,0.0
2021-09-29 11:39:00,0.024598037386392473,0.0,0.0,0.0,0.0,0.016378475785602593,0.0,0.0,0.0,0.0,0.03533972281842542,0.0,0.0,0.0,0.0,0.036213995366969697,0.0,0.0,0.0,0.0,0.026711007791335343,0.0,0.0,0.0,0.0,0.03323028477451307,0.0,0.0,0.0,0.0,0.0018958440344063613,0.0,0.0,0.0,0.0,0.002454371864118935,0.0,0.0,0.0,0.0,0.0072447479738369696,0.0,0.0,0.0,0.0,0.0018962075081793964,0.0,0.0,0.0,0.0
2021-09-29 11:38:00,0.024461391552602643,0.0,0.0,0.0,0.0,0.016020215078755486,0.0,0.0,0.0,0.0,0.036691229138204544,0.0,0.0,0.0,0.0,0.03485967134676713,0.0,0.0,0.0,0.0,0.02639990849608959,0.0,0.0,0.0,0.0,0.033410375232601555,0.0,0.0,0.0,0.0,0.0020327711312506363,0.0,0.0,0.0,0.0,0.006873867424977575,0.0,0.0,0.0,0.0,0.051540784853213256,0.0,0.0,0.0,0.0,0.0020309970914224114,0.0,0.0,0.0,0.0
2021-09-29 11:37:00,0.0237684000877465,0.0,0.0,0.0,0.0,0.016070545038225248,0.0,0.0,0.0,0.0,0.03587526159866172,0.0,0.0,0.0,0.0,0.034593169564421565,0.0,0.0,0.0,0.0,0.026347727973198214,0.0,0.0,0.0,0.0,0.032703235149827016,0.0,0.0,0.0,0.0,0.002003471535234406,0.0,0.0,0.0,0.0,0.008439537968142475,0.0,0.0,0.0,0.0,0.10391038281084164,0.0,0.0,0.0,0.0,0.001806752587598363,0.0,0.0,0.0,0.0
2021-09-29 11:36:00,0.023853845562801724,0.0,0.0,0.0,0.0,0.017862414521171387,0.0,0.0,0.0,0.0,0.03578563823047887,0.0,0.0,0.0,0.0,0.03732541597318667,0.0,0.0,0.0,0.0,0.026584275808659186,0.0,0.0,0.0,0.0,0.03243318695984243,0.0,0.0,0.0,0.0,0.0022632689645819917,0.0,0.0,0.0,0.0,0.0027918453052664677,0.0,0.0,0.0,0.0,0.006827430373755542,0.0,0.0,0.0,0.0,0.002150724843979882,0.0,0.0,0.0,0.0
2021-09-29 11:35:00,0.02452587191394571,0.0,0.0,0.0,0.0,0.02143336743973568,0.0,0.0,0.0,0.0,0.03690799510586373,0.0,0.0,0.0,0.0,0.03728079496794455,0.0,0.0,0.0,0.0,0.026089062034450685,0.0,0.0,0.0,0.0,0.032983865167634484,0.0,0.0,0.0,0.0,0.0019915702394258735,0.0,0.0,0.0,0.0,0.026327160428156898,0.0,0.0,0.0,0.0,0.06610200858947668,0.0,0.0,0.0,0.0,0.0022731870404232523,0.0,0.0,0.0,0.0
2021-09-29 11:34:00,0.06766582790981061,0.0,0.0,0.0,0.0,0.07889464638222753,0.0,0.0,0.0,0.0,0.11237344769928655,0.0,0.0,0.0,0.0,0.07415264800632855,0.0,0.0,0.0,0.0,0.05204016533181317,0.0,0.0,0.0,0.0,0.08788776040745555,0.0,0.0,0.0,0.0,0.03475250215461235,0.0,0.0,0.0,0.0,0.030572012283434685,0.0,0.0,0.0,0.0,0.13424030997230385,0.0,0.0,0.0,0.0,0.031111359933356297,0.0,0.0,0.0,0.0
2021-09-29 11:33:00,0.04566175650248188,0.0,0.0,0.0,0.0,0.018602218913783965,0.0,0.0,0.0,0.0,0.03456762801646912,0.0,0.0,0.0,0.0,0.07398998288300049,0.0,0.0,0.0,0.0,0.07136856616120563,0.0,0.0,0.0,0.0,0.04830518095723733,0.0,0.0,0.0,0.0,0.021338285951562477,0.0,0.0,0.0,0.0,0.0026514006323759293,0.0,0.0,0.0,0.0,0.006620921250135344,0.0,0.0,0.0,0.0,0.01019587775185163,0.0,0.0,0.0,0.0
2021-09-29 11:32:00,0.023747691552711576,0.0,0.0,0.0,0.0,0.018394977698946016,0.0,0.0,0.0,0.0,0.035549244237220515,0.0,0.0,0.0,0.0,0.03457602826324404,0.0,0.0,0.0,0.0,0.026289150094003826,0.0,0.0,0.0,0.0,0.031624438899329255,0.0,0.0,0.0,0.0,0.0015171097422007544,0.0,0.0,0.0,0.0,0.005270566648298096,0.0,0.0,0.0,0.0,0.050153961765908285,0.0,0.0,0.0,0.0,0.001622964633593682,0.0,0.0,0.0,0.0
