timestamp,cpu_util_experiment-baseline-with-latency-3-node-instance-2,io_read_experiment-baseline-with-latency-3-node-instance-2,io_write_experiment-baseline-with-latency-3-node-instance-2,iops_read_experiment-baseline-with-latency-3-node-instance-2,iops_write_experiment-baseline-with-latency-3-node-instance-2,mem_buffered_experiment-baseline-with-latency-3-node-instance-2,mem_cached_experiment-baseline-with-latency-3-node-instance-2,mem_free_experiment-baseline-with-latency-3-node-instance-2,mem_slab_experiment-baseline-with-latency-3-node-instance-2,mem_used_experiment-baseline-with-latency-3-node-instance-2,mem_perc_buffered_experiment-baseline-with-latency-3-node-instance-2,mem_perc_cached_experiment-baseline-with-latency-3-node-instance-2,mem_perc_free_experiment-baseline-with-latency-3-node-instance-2,mem_perc_slab_experiment-baseline-with-latency-3-node-instance-2,mem_perc_used_experiment-baseline-with-latency-3-node-instance-2,cpu_util_experiment-baseline-with-latency-3-node-instance-3,io_read_experiment-baseline-with-latency-3-node-instance-3,io_write_experiment-baseline-with-latency-3-node-instance-3,iops_read_experiment-baseline-with-latency-3-node-instance-3,iops_write_experiment-baseline-with-latency-3-node-instance-3,mem_buffered_experiment-baseline-with-latency-3-node-instance-3,mem_cached_experiment-baseline-with-latency-3-node-instance-3,mem_free_experiment-baseline-with-latency-3-node-instance-3,mem_slab_experiment-baseline-with-latency-3-node-instance-3,mem_used_experiment-baseline-with-latency-3-node-instance-3,mem_perc_buffered_experiment-baseline-with-latency-3-node-instance-3,mem_perc_cached_experiment-baseline-with-latency-3-node-instance-3,mem_perc_free_experiment-baseline-with-latency-3-node-instance-3,mem_perc_slab_experiment-baseline-with-latency-3-node-instance-3,mem_perc_used_experiment-baseline-with-latency-3-node-instance-3,cpu_util_experiment-baseline-with-latency-3-node-instance-1,io_read_experiment-baseline-with-latency-3-node-instance-1,io_write_experiment-baseline-with-latency-3-node-instance-1,iops_read_experiment-baseline-with-latency-3-node-instance-1,iops_write_experiment-baseline-with-latency-3-node-instance-1,mem_buffered_experiment-baseline-with-latency-3-node-instance-1,mem_cached_experiment-baseline-with-latency-3-node-instance-1,mem_free_experiment-baseline-with-latency-3-node-instance-1,mem_slab_experiment-baseline-with-latency-3-node-instance-1,mem_used_experiment-baseline-with-latency-3-node-instance-1,mem_perc_buffered_experiment-baseline-with-latency-3-node-instance-1,mem_perc_cached_experiment-baseline-with-latency-3-node-instance-1,mem_perc_free_experiment-baseline-with-latency-3-node-instance-1,mem_perc_slab_experiment-baseline-with-latency-3-node-instance-1,mem_perc_used_experiment-baseline-with-latency-3-node-instance-1,cpu_util_experiment-baseline-with-latency-3-central-server,io_read_experiment-baseline-with-latency-3-central-server,io_write_experiment-baseline-with-latency-3-central-server,iops_read_experiment-baseline-with-latency-3-central-server,iops_write_experiment-baseline-with-latency-3-central-server,mem_buffered_experiment-baseline-with-latency-3-central-server,mem_cached_experiment-baseline-with-latency-3-central-server,mem_free_experiment-baseline-with-latency-3-central-server,mem_slab_experiment-baseline-with-latency-3-central-server,mem_used_experiment-baseline-with-latency-3-central-server,mem_perc_buffered_experiment-baseline-with-latency-3-central-server,mem_perc_cached_experiment-baseline-with-latency-3-central-server,mem_perc_free_experiment-baseline-with-latency-3-central-server,mem_perc_slab_experiment-baseline-with-latency-3-central-server,mem_perc_used_experiment-baseline-with-latency-3-central-server,cpu_util_experiment-baseline-with-latency-3-test-orchestrator,io_read_experiment-baseline-with-latency-3-test-orchestrator,io_write_experiment-baseline-with-latency-3-test-orchestrator,iops_read_experiment-baseline-with-latency-3-test-orchestrator,iops_write_experiment-baseline-with-latency-3-test-orchestrator,mem_buffered_experiment-baseline-with-latency-3-test-orchestrator,mem_cached_experiment-baseline-with-latency-3-test-orchestrator,mem_free_experiment-baseline-with-latency-3-test-orchestrator,mem_slab_experiment-baseline-with-latency-3-test-orchestrator,mem_used_experiment-baseline-with-latency-3-test-orchestrator,mem_perc_buffered_experiment-baseline-with-latency-3-test-orchestrator,mem_perc_cached_experiment-baseline-with-latency-3-test-orchestrator,mem_perc_free_experiment-baseline-with-latency-3-test-orchestrator,mem_perc_slab_experiment-baseline-with-latency-3-test-orchestrator,mem_perc_used_experiment-baseline-with-latency-3-test-orchestrator,cpu_util_experiment-baseline-with-latency-3-client-instance,io_read_experiment-baseline-with-latency-3-client-instance,io_write_experiment-baseline-with-latency-3-client-instance,iops_read_experiment-baseline-with-latency-3-client-instance,iops_write_experiment-baseline-with-latency-3-client-instance,mem_buffered_experiment-baseline-with-latency-3-client-instance,mem_cached_experiment-baseline-with-latency-3-client-instance,mem_free_experiment-baseline-with-latency-3-client-instance,mem_slab_experiment-baseline-with-latency-3-client-instance,mem_used_experiment-baseline-with-latency-3-client-instance,mem_perc_buffered_experiment-baseline-with-latency-3-client-instance,mem_perc_cached_experiment-baseline-with-latency-3-client-instance,mem_perc_free_experiment-baseline-with-latency-3-client-instance,mem_perc_slab_experiment-baseline-with-latency-3-client-instance,mem_perc_used_experiment-baseline-with-latency-3-client-instance
2021-09-29 21:05:00,0.002507342985709234,0.0,0.0,0.0,0.0,31629312.0,1311600640.0,2292674560.0,94752768.0,124657664.0,0.820408,34.020584,59.467893,2.457718,3.233398,0.0058402713244494935,0.0,0.0,0.0,0.0,31358976.0,1311653888.0,2292920320.0,94855168.0,124526592.0,0.813396,34.021965,59.474267,2.460374,3.229998,0.0034342895820993627,0.0,0.0,0.0,0.0,31608832.0,1311887360.0,2291404800.0,94785536.0,125628416.0,0.819877,34.028021,59.434958,2.458568,3.258577,0.009292515109697775,0.0,0.0,0.0,0.0,54136832.0,1645719552.0,1786392576.0,121724928.0,247349248.0,1.40421,42.686942,46.335742,3.157321,6.415785,0.23336997217224606,0.0,0.0,0.0,0.0,31227904.0,605888512.0,3006283776.0,75370496.0,136544256.0,0.809996,15.715668,77.977644,1.954976,3.541715,0.0032270968203382227,0.0,0.0,0.0,0.0,43065344.0,1585999872.0,1983889408.0,118378496.0,123990016.0,1.117036,41.137923,51.458447,3.070521,3.216073
2021-09-29 21:04:00,0.019070932180186163,0.0,0.0,0.0,0.0,31629312.0,1311600640.0,2292674560.0,94752768.0,124657664.0,0.820408,34.020584,59.467893,2.457718,3.233398,0.01543343529736679,0.0,0.0,0.0,0.0,31358976.0,1311653888.0,2292887552.0,94851072.0,124563456.0,0.813396,34.021965,59.473417,2.460268,3.230954,0.016833267106363316,0.0,0.0,0.0,0.0,31608832.0,1311887360.0,2291404800.0,94793728.0,125620224.0,0.819877,34.028021,59.434958,2.45878,3.258365,0.0230923414158345,0.0,0.0,0.0,0.0,54042624.0,1645752320.0,1786290176.0,121724928.0,247513088.0,1.401766,42.687792,46.333086,3.157321,6.420035,0.48379828934058555,0.0,0.0,0.0,0.0,31211520.0,605888512.0,3005698048.0,75370496.0,137146368.0,0.809571,15.715668,77.962452,1.954976,3.557332,0.014349353719120472,0.0,0.0,0.0,0.0,43065344.0,1585999872.0,1983889408.0,118378496.0,123990016.0,1.117036,41.137923,51.458447,3.070521,3.216073
2021-09-29 21:03:00,0.004241100555946294,0.0,0.0,0.0,0.0,31629312.0,1311600640.0,2292641792.0,94756864.0,124686336.0,0.820408,34.020584,59.467043,2.457824,3.234141,0.0024692561873275545,0.0,0.0,0.0,0.0,31358976.0,1311653888.0,2292953088.0,94863360.0,124485632.0,0.813396,34.021965,59.475117,2.460587,3.228935,0.0027985125317859646,0.0,0.0,0.0,0.0,31608832.0,1311887360.0,2291695616.0,94773248.0,125349888.0,0.819877,34.028021,59.442501,2.458249,3.251353,0.0089588553464921,0.0,0.0,0.0,0.0,53977088.0,1645752320.0,1786318848.0,121724928.0,247549952.0,1.400067,42.687792,46.333829,3.157321,6.420991,0.0039110163470863785,0.0,0.0,0.0,0.0,31186944.0,605888512.0,3005792256.0,75370496.0,137076736.0,0.808934,15.715668,77.964895,1.954976,3.555526,0.013358628604539527,0.0,0.0,0.0,0.0,43061248.0,1585999872.0,1983889408.0,118378496.0,123994112.0,1.11693,41.137923,51.458447,3.070521,3.216179
2021-09-29 21:02:00,0.002473559693585988,0.0,0.0,0.0,0.0,31629312.0,1311600640.0,2292899840.0,94756864.0,124428288.0,0.820408,34.020584,59.473736,2.457824,3.227448,0.002808718514020825,0.0,0.0,0.0,0.0,31358976.0,1311653888.0,2292920320.0,94859264.0,124522496.0,0.813396,34.021965,59.474267,2.46048,3.229892,0.0023406504289904245,0.0,0.0,0.0,0.0,31608832.0,1311887360.0,2291662848.0,94773248.0,125382656.0,0.819877,34.028021,59.441651,2.458249,3.252203,0.01379792431371906,0.0,0.0,0.0,0.0,53932032.0,1645748224.0,1785749504.0,121724928.0,248168448.0,1.398898,42.687686,46.319062,3.157321,6.437034,0.0048711073753899825,0.0,0.0,0.0,0.0,30998528.0,601006080.0,2984271872.0,74907648.0,164130816.0,0.804047,15.589027,77.406695,1.942971,4.257261,0.00517162197918329,0.0,0.0,0.0,0.0,43053056.0,1585999872.0,1983725568.0,118378496.0,124166144.0,1.116717,41.137923,51.454197,3.070521,3.220642
2021-09-29 21:01:00,0.0033297003459509256,0.0,0.0,0.0,0.0,31596544.0,1311600640.0,2292932608.0,94756864.0,124428288.0,0.819558,34.020584,59.474586,2.457824,3.227448,0.006394150314423068,0.0,0.0,0.0,0.0,31334400.0,1311653888.0,2293178368.0,94838784.0,124309504.0,0.812759,34.021965,59.480961,2.459949,3.224367,0.003966875935739722,0.0,0.0,0.0,0.0,31588352.0,1311887360.0,2291695616.0,94773248.0,125370368.0,0.819346,34.028021,59.442501,2.458249,3.251884,0.11016515384753091,0.0,0.0,0.0,0.0,53878784.0,1645576192.0,1776562176.0,121913344.0,257392640.0,1.397517,42.683224,46.080759,3.162208,6.676292,0.013379463158896007,0.0,0.0,0.0,0.0,28340224.0,569720832.0,3053989888.0,68521984.0,134742016.0,0.735095,14.777543,79.215056,1.777338,3.494968,0.12703212418335283,0.0,0.0,0.0,0.0,43008000.0,1585840128.0,1975091200.0,118505472.0,132878336.0,1.115549,41.13378,51.230238,3.073814,3.44662
2021-09-29 21:00:00,0.01686883470647539,0.0,0.0,0.0,0.0,31539200.0,1311432704.0,2284040192.0,94883840.0,133419008.0,0.818071,34.016228,59.243933,2.461118,3.460651,0.01971397975097394,0.0,0.0,0.0,0.0,31293440.0,1311498240.0,2284064768.0,94973952.0,133484544.0,0.811696,34.017927,59.24457,2.463455,3.462351,0.017214552792222074,0.0,0.0,0.0,0.0,31522816.0,1311723520.0,2282594304.0,94932992.0,134541312.0,0.817646,34.023771,59.206429,2.462393,3.489762,0.4456887001589256,0.0,0.0,0.0,0.0,53788672.0,1645527040.0,1777233920.0,121909248.0,256864256.0,1.395179,42.681949,46.098183,3.162102,6.662587,0.019248898640590303,0.0,0.0,0.0,0.0,28315648.0,569720832.0,3054247936.0,68521984.0,134508544.0,0.734457,14.777543,79.221749,1.777338,3.488912,0.056900505770918625,0.0,0.0,0.0,0.0,42983424.0,1585799168.0,1975345152.0,118509568.0,132685824.0,1.114911,41.132717,51.236825,3.07392,3.441627
2021-09-29 20:59:00,0.0496096809251848,0.0,0.0,0.0,0.0,31502336.0,1311412224.0,2284232704.0,94875648.0,133292032.0,0.817114,34.015696,59.248926,2.460905,3.457358,0.029386498611878645,0.0,0.0,0.0,0.0,31277056.0,1311473664.0,2284032000.0,94961664.0,133570560.0,0.811271,34.01729,59.24372,2.463136,3.464582,0.04592937120761273,0.0,0.0,0.0,0.0,31494144.0,1311707136.0,2282561536.0,94945280.0,134606848.0,0.816902,34.023346,59.205579,2.462711,3.491462,0.07563873800426393,0.0,0.0,0.0,0.0,53735424.0,1644589056.0,1777426432.0,121921536.0,257650688.0,1.393798,42.657619,46.103177,3.162421,6.682986,0.0407284451099694,0.0,0.0,0.0,0.0,28307456.0,569720832.0,3054280704.0,68517888.0,134488064.0,0.734245,14.777543,79.222599,1.777232,3.488381,0.05751856881080925,0.0,0.0,0.0,0.0,42954752.0,1585786880.0,1975083008.0,118501376.0,132997120.0,1.114167,41.132399,51.230025,3.073708,3.449701
2021-09-29 20:58:00,0.006335254833249356,0.0,0.0,0.0,0.0,31473664.0,1311399936.0,2284232704.0,94879744.0,133328896.0,0.816371,34.015378,59.248926,2.461011,3.458314,0.020121902720081172,0.0,0.0,0.0,0.0,31260672.0,1311461376.0,2284064768.0,94961664.0,133566464.0,0.810846,34.016971,59.24457,2.463136,3.464476,0.0021106408661689595,0.0,0.0,0.0,0.0,31461376.0,1311682560.0,2282561536.0,94924800.0,134684672.0,0.816052,34.022708,59.205579,2.46218,3.49348,0.01282629951811458,0.0,0.0,0.0,0.0,51273728.0,1626255360.0,1805496320.0,121233408.0,251064320.0,1.329946,42.182077,46.831258,3.144572,6.512147,0.004719439632631861,0.0,0.0,0.0,0.0,28282880.0,569499648.0,3054764032.0,68513792.0,134254592.0,0.733608,14.771806,79.235136,1.777126,3.482325,0.02638902904683486,0.0,0.0,0.0,0.0,42901504.0,1585266688.0,1976086528.0,118444032.0,132624384.0,1.112786,41.118906,51.256055,3.072221,3.440033
2021-09-29 20:57:00,0.0026683011297753485,0.0,0.0,0.0,0.0,31436800.0,1311387648.0,2284232704.0,94879744.0,133378048.0,0.815415,34.015059,59.248926,2.461011,3.459589,0.0048171453358188876,0.0,0.0,0.0,0.0,31223808.0,1311449088.0,2284290048.0,94916608.0,133435392.0,0.80989,34.016653,59.250414,2.461968,3.461076,0.0033850036009601086,0.0,0.0,0.0,0.0,31416320.0,1311678464.0,2282561536.0,94904320.0,134754304.0,0.814883,34.022602,59.205579,2.461649,3.495287,0.08218452929398505,0.0,0.0,0.0,0.0,51154944.0,1625849856.0,1809149952.0,121040896.0,248127488.0,1.326865,42.171559,46.926026,3.139578,6.435971,0.011918215715068688,0.0,0.0,0.0,0.0,28209152.0,569188352.0,3054796800.0,68509696.0,134610944.0,0.731695,14.763732,79.235986,1.777019,3.491568,0.12718867395007388,0.0,0.0,0.0,0.0,42868736.0,1585250304.0,1975828480.0,118448128.0,132927488.0,1.111936,41.118481,51.249361,3.072327,3.447895
2021-09-29 20:56:00,0.013162432212538515,0.0,0.0,0.0,0.0,31395840.0,1311223808.0,2284564480.0,94814208.0,133316608.0,0.814352,34.010809,59.257532,2.459312,3.457995,0.010828112297951501,0.0,0.0,0.0,0.0,31182848.0,1311154176.0,2285072384.0,94924800.0,132980736.0,0.808828,34.009003,59.270706,2.46218,3.449283,0.010998294859104382,0.0,0.0,0.0,0.0,31367168.0,1311477760.0,2283401216.0,94879744.0,134189056.0,0.813608,34.017396,59.227359,2.461011,3.480625,0.2018518379643846,0.0,0.0,0.0,0.0,51089408.0,1625722880.0,1809117184.0,121044992.0,248348672.0,1.325165,42.168265,46.925176,3.139685,6.441708,0.009837312809668692,0.0,0.0,0.0,0.0,28172288.0,569176064.0,3056709632.0,68485120.0,132771840.0,0.730739,14.763413,79.285601,1.776382,3.443865,0.056663592948935575,0.0,0.0,0.0,0.0,42815488.0,1585184768.0,1978306560.0,118386688.0,130629632.0,1.110555,41.116781,51.313638,3.070733,3.388293
2021-09-29 20:55:00,0.0035896984770189986,0.0,0.0,0.0,0.0,31354880.0,1311031296.0,2286379008.0,94773248.0,131776512.0,0.81329,34.005816,59.304597,2.458249,3.418048,0.0026985028212450856,0.0,0.0,0.0,0.0,31145984.0,1311096832.0,2287476736.0,94883840.0,130711552.0,0.807871,34.007516,59.333071,2.461118,3.390425,0.002667504528694546,0.0,0.0,0.0,0.0,31313920.0,1311428608.0,2285957120.0,94867456.0,131747840.0,0.812227,34.016121,59.293654,2.460693,3.417304,0.00921719660777806,0.0,0.0,0.0,0.0,50266112.0,1619468288.0,1785053184.0,120852480.0,279683072.0,1.303811,42.006032,46.301,3.134691,7.254465,0.0035736416331609176,0.0,0.0,0.0,0.0,28164096.0,569176064.0,3056414720.0,68485120.0,133074944.0,0.730526,14.763413,79.277952,1.776382,3.451727,0.008681318788255983,0.0,0.0,0.0,0.0,42790912.0,1585164288.0,1978437632.0,118386688.0,130543616.0,1.109918,41.11625,51.317038,3.070733,3.386062
2021-09-29 20:54:00,0.0025070783371101395,0.0,0.0,0.0,0.0,31322112.0,1311014912.0,2285957120.0,94773248.0,132247552.0,0.81244,34.005391,59.293654,2.458249,3.430266,0.00464738736914209,0.0,0.0,0.0,0.0,31121408.0,1311084544.0,2287185920.0,94855168.0,131067904.0,0.807234,34.007197,59.325527,2.460374,3.399668,0.0029060887224327796,0.0,0.0,0.0,0.0,31293440.0,1311412224.0,2285924352.0,94896128.0,131788800.0,0.811696,34.015696,59.292804,2.461436,3.418367,0.017157843080141313,0.0,0.0,0.0,0.0,49672192.0,1616683008.0,1825705984.0,120754176.0,242507776.0,1.288405,41.933787,47.355459,3.132142,6.290206,0.006233635696216311,0.0,0.0,0.0,0.0,28131328.0,569024512.0,3056177152.0,68481024.0,133500928.0,0.729677,14.759482,79.27179,1.776276,3.462776,0.005588499201209629,0.0,0.0,0.0,0.0,42721280.0,1584304128.0,1978740736.0,118370304.0,131186688.0,1.108112,41.093939,51.3249,3.070308,3.402742
2021-09-29 20:53:00,0.012305432265142713,0.0,0.0,0.0,0.0,31272960.0,1311006720.0,2286006272.0,94773248.0,132255744.0,0.811165,34.005178,59.294929,2.458249,3.430478,0.010261644583304037,0.0,0.0,0.0,0.0,31080448.0,1310990336.0,2287456256.0,94871552.0,130916352.0,0.806171,34.004753,59.332539,2.460799,3.395737,0.01075252925156794,0.0,0.0,0.0,0.0,31252480.0,1311399936.0,2285957120.0,94855168.0,131850240.0,0.810634,34.015378,59.293654,2.460374,3.41996,0.14545366428710715,0.0,0.0,0.0,0.0,49606656.0,1616658432.0,1825673216.0,120754176.0,242630656.0,1.286706,41.93315,47.354609,3.132142,6.293394,0.016680259449063803,0.0,0.0,0.0,0.0,28090368.0,568651776.0,3054407680.0,68468736.0,135696384.0,0.728614,14.749814,79.225893,1.775957,3.519722,0.13432505679100662,0.0,0.0,0.0,0.0,42688512.0,1584287744.0,1978507264.0,118378496.0,131461120.0,1.107262,41.093514,51.318844,3.070521,3.40986
2021-09-29 20:52:00,0.0035320774804693165,0.0,0.0,0.0,0.0,31236096.0,1310904320.0,2285793280.0,94797824.0,132583424.0,0.810209,34.002522,59.289405,2.458887,3.438978,0.002457272532009824,0.0,0.0,0.0,0.0,31055872.0,1310961664.0,2287489024.0,94867456.0,130940928.0,0.805534,34.00401,59.333389,2.460693,3.396374,0.0020887619576152854,0.0,0.0,0.0,0.0,31195136.0,1311350784.0,2286215168.0,94887936.0,131665920.0,0.809146,34.014103,59.300348,2.461224,3.415179,0.008280718892309361,0.0,0.0,0.0,0.0,49496064.0,1615855616.0,1824116736.0,120770560.0,245084160.0,1.283837,41.912326,47.314237,3.132566,6.357033,0.0037855832378073254,0.0,0.0,0.0,0.0,28057600.0,568647680.0,3053948928.0,68468736.0,136192000.0,0.727764,14.749708,79.213993,1.775957,3.532578,0.06561584154378106,0.0,0.0,0.0,0.0,42639360.0,1584250880.0,1978433536.0,118370304.0,131629056.0,1.105987,41.092558,51.316932,3.070308,3.414216
2021-09-29 20:51:00,0.002765215427254001,0.0,0.0,0.0,0.0,31195136.0,1310867456.0,2285502464.0,94801920.0,132947968.0,0.809146,34.001566,59.281861,2.458993,3.448433,0.0028759181633423244,0.0,0.0,0.0,0.0,31014912.0,1310957568.0,2287722496.0,94838784.0,130781184.0,0.804472,34.003903,59.339445,2.459949,3.392231,0.002923248180199304,0.0,0.0,0.0,0.0,31162368.0,1311338496.0,2286116864.0,94846976.0,131850240.0,0.808296,34.013784,59.297798,2.460162,3.41996,0.009736270565769681,0.0,0.0,0.0,0.0,48857088.0,1611284480.0,1827819520.0,120627200.0,246734848.0,1.267263,41.79376,47.410281,3.128848,6.399849,0.003781518630841892,0.0,0.0,0.0,0.0,28041216.0,568651776.0,3051622400.0,68493312.0,138506240.0,0.727339,14.749814,79.153647,1.776594,3.592605,0.005672207620530874,0.0,0.0,0.0,0.0,42598400.0,1584238592.0,1975709696.0,118390784.0,134385664.0,1.104924,41.092239,51.24628,3.070839,3.485717
2021-09-29 20:50:00,0.002474462298667864,0.0,0.0,0.0,0.0,31145984.0,1310846976.0,2283659264.0,94826496.0,134836224.0,0.807871,34.001035,59.234052,2.45963,3.497411,0.022503181702524935,0.0,0.0,0.0,0.0,30982144.0,1310945280.0,2285375488.0,94867456.0,133144576.0,0.803622,34.003585,59.278568,2.460693,3.453533,0.010542138873779076,0.0,0.0,0.0,0.0,31117312.0,1311322112.0,2283491328.0,94892032.0,134492160.0,0.807128,34.013359,59.229696,2.46133,3.488487,0.017831011353477304,0.0,0.0,0.0,0.0,48799744.0,1611264000.0,1827622912.0,120635392.0,247001088.0,1.265776,41.793228,47.405181,3.12906,6.406754,0.024036605419915702,0.0,0.0,0.0,0.0,28008448.0,568193024.0,3049975808.0,68485120.0,140652544.0,0.726489,14.737915,79.110938,1.776382,3.648276,0.1318772132517419,0.0,0.0,0.0,0.0,42557440.0,1583902720.0,1974476800.0,118259712.0,136126464.0,1.103862,41.083527,51.214301,3.06744,3.53087
2021-09-29 20:49:00,0.10866048475855383,0.0,0.0,0.0,0.0,31088640.0,1310781440.0,2283401216.0,94834688.0,135208960.0,0.806384,33.999335,59.227359,2.459843,3.507079,0.07984787081876069,0.0,0.0,0.0,0.0,30957568.0,1310875648.0,2285150208.0,94912512.0,133419008.0,0.802984,34.001779,59.272725,2.461861,3.460651,0.10464892523752194,0.0,0.0,0.0,0.0,31076352.0,1311285248.0,2282999808.0,94928896.0,135024640.0,0.806065,34.012403,59.216947,2.462286,3.502299,0.14612036996291616,0.0,0.0,0.0,0.0,48738304.0,1611243520.0,1827684352.0,120635392.0,247021568.0,1.264182,41.792697,47.406775,3.12906,6.407286,0.09160197658511796,0.0,0.0,0.0,0.0,27983872.0,568188928.0,3049840640.0,68481024.0,140820480.0,0.725852,14.737808,79.107432,1.776276,3.652632,0.15902700200132547,0.0,0.0,0.0,0.0,42528768.0,1583869952.0,1974497280.0,118259712.0,136167424.0,1.103118,41.082677,51.214832,3.06744,3.531933
2021-09-29 20:48:00,0.011432546737787182,0.0,0.0,0.0,0.0,31055872.0,1310765056.0,2283835392.0,94830592.0,134828032.0,0.805534,33.99891,59.238621,2.459737,3.497199,0.017763399422508524,0.0,0.0,0.0,0.0,30941184.0,1310863360.0,2285375488.0,94896128.0,133238784.0,0.802559,34.00146,59.278568,2.461436,3.455977,0.002498187678797592,0.0,0.0,0.0,0.0,31055872.0,1311264768.0,2282737664.0,94928896.0,135327744.0,0.805534,34.011872,59.210147,2.462286,3.510161,0.00841597471170464,0.0,0.0,0.0,0.0,48660480.0,1611014144.0,1826926592.0,120672256.0,248049664.0,1.262163,41.786747,47.38712,3.130017,6.433953,0.0033345182105770496,0.0,0.0,0.0,0.0,27967488.0,568188928.0,3049156608.0,68489216.0,141512704.0,0.725427,14.737808,79.089689,1.776488,3.670587,0.04621091954018557,0.0,0.0,0.0,0.0,42516480.0,1583853568.0,1974108160.0,118255616.0,136589312.0,1.102799,41.082252,51.204739,3.067333,3.542876
2021-09-29 20:47:00,0.002628763296036614,0.0,0.0,0.0,0.0,31035392.0,1310752768.0,2283835392.0,94826496.0,134864896.0,0.805003,33.998591,59.238621,2.45963,3.498155,0.002713070545164934,0.0,0.0,0.0,0.0,30916608.0,1310846976.0,2285375488.0,94859264.0,133316608.0,0.801922,34.001035,59.278568,2.46048,3.457995,0.002318742347121372,0.0,0.0,0.0,0.0,31031296.0,1311252480.0,2282799104.0,94892032.0,135340032.0,0.804897,34.011553,59.211741,2.46133,3.510479,0.00999359669228615,0.0,0.0,0.0,0.0,48439296.0,1615446016.0,1823838208.0,120627200.0,246972416.0,1.256426,41.901702,47.307013,3.128848,6.406011,0.004960634674043736,0.0,0.0,0.0,0.0,27910144.0,568188928.0,3049410560.0,68489216.0,141316096.0,0.723939,14.737808,79.096276,1.776488,3.665488,0.02348606857345601,0.0,0.0,0.0,0.0,42471424.0,1583558656.0,1952792576.0,118300672.0,158199808.0,1.101631,41.074603,50.651852,3.068502,4.103412
2021-09-29 20:46:00,0.002521545394423204,0.0,0.0,0.0,0.0,30994432.0,1310736384.0,2283835392.0,94814208.0,134934528.0,0.80394,33.998166,59.238621,2.459312,3.499961,0.0024877600001734852,0.0,0.0,0.0,0.0,30867456.0,1310674944.0,2285899776.0,94859264.0,133013504.0,0.800647,33.996573,59.292167,2.46048,3.450133,0.002223653683356967,0.0,0.0,0.0,0.0,30998528.0,1311240192.0,2282602496.0,94875648.0,135598080.0,0.804047,34.011234,59.206641,2.460905,3.517173,0.05076421785884075,0.0,0.0,0.0,0.0,48373760.0,1615450112.0,1823866880.0,120623104.0,247009280.0,1.254726,41.901808,47.307756,3.128742,6.406967,0.013484427870578722,0.0,0.0,0.0,0.0,27848704.0,567717888.0,3049287680.0,68444160.0,142016512.0,0.722346,14.72559,79.093089,1.77532,3.683655,0.6677398217326441,0.0,0.0,0.0,0.0,42401792.0,1583140864.0,1975345152.0,118198272.0,136237056.0,1.099825,41.063766,51.236825,3.065846,3.533739
2021-09-29 20:45:00,0.004137301016406525,0.0,0.0,0.0,0.0,30912512.0,1310515200.0,2286469120.0,94785536.0,132632576.0,0.801815,33.992429,59.306935,2.458568,3.440253,0.005725158660977551,0.0,0.0,0.0,0.0,30797824.0,1310613504.0,2287583232.0,94826496.0,131493888.0,0.798841,33.994979,59.335833,2.45963,3.410717,0.003259496534483238,0.0,0.0,0.0,0.0,30928896.0,1311014912.0,2284056576.0,94887936.0,134426624.0,0.80224,34.005391,59.244358,2.461224,3.486787,0.47833029819439,0.0,0.0,0.0,0.0,48300032.0,1615429632.0,1824636928.0,120631296.0,246325248.0,1.252814,41.901277,47.32773,3.128954,6.389224,0.012283144060893866,0.0,0.0,0.0,0.0,27840512.0,567717888.0,3048570880.0,68444160.0,142741504.0,0.722133,14.72559,79.074496,1.77532,3.70246,0.38402833242000395,0.0,0.0,0.0,0.0,42369024.0,1583112192.0,1975533568.0,118190080.0,136118272.0,1.098975,41.063022,51.241712,3.065634,3.530658
2021-09-29 20:44:00,0.015533191899298514,0.0,0.0,0.0,0.0,30879744.0,1310502912.0,2286436352.0,94785536.0,132710400.0,0.800966,33.99211,59.306085,2.458568,3.442271,0.013624513349552102,0.0,0.0,0.0,0.0,30773248.0,1310597120.0,2287321088.0,94822400.0,131801088.0,0.798203,33.994554,59.329033,2.459524,3.418685,0.013764155282922274,0.0,0.0,0.0,0.0,30904320.0,1311006720.0,2283925504.0,94834688.0,134643712.0,0.801603,34.005178,59.240958,2.459843,3.492418,0.025949036075115353,0.0,0.0,0.0,0.0,48209920.0,1614270464.0,1823350784.0,120598528.0,248893440.0,1.250477,41.87121,47.29437,3.128104,6.455839,0.005463954135707164,0.0,0.0,0.0,0.0,27824128.0,567717888.0,3048894464.0,68452352.0,142426112.0,0.721708,14.72559,79.08289,1.775532,3.69428,0.049944215236682986,0.0,0.0,0.0,0.0,42328064.0,1583091712.0,1975488512.0,118194176.0,136220672.0,1.097912,41.062491,51.240543,3.06574,3.533314
