frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632657842.029669000,,0x00007cdf,10.0.0.2,169.254.169.254,40,39212,80
1632657842.030091000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39212
1632657842.037790000,,0x00004b5a,10.0.0.2,169.254.169.254,78,,
1632657842.037907000,,0x00004b5b,10.0.0.2,169.254.169.254,78,,
1632657842.040962000,,0x00000000,169.254.169.254,10.0.0.2,134,,
1632657842.044436000,,0x00000000,169.254.169.254,10.0.0.2,174,,
1632657842.044848000,,0x0000c6cd,10.0.0.2,91.189.91.49,60,34184,443
1632657842.077614000,,0x00000000,91.189.91.49,10.0.0.2,60,443,34184
1632657842.077657000,0.032809000,0x0000c6ce,10.0.0.2,91.189.91.49,52,34184,443
1632657842.078107000,0.032809000,0x0000c6cf,10.0.0.2,91.189.91.49,569,34184,443
1632657842.110807000,0.032809000,0x0000155c,91.189.91.49,10.0.0.2,2868,443,34184
1632657842.110846000,0.032809000,0x0000c6d0,10.0.0.2,91.189.91.49,52,34184,443
1632657842.112762000,0.032809000,0x0000155e,91.189.91.49,10.0.0.2,1845,443,34184
1632657842.112769000,0.032809000,0x0000c6d1,10.0.0.2,91.189.91.49,52,34184,443
1632657842.113484000,0.032809000,0x0000c6d2,10.0.0.2,91.189.91.49,132,34184,443
1632657842.113580000,0.032809000,0x0000c6d3,10.0.0.2,91.189.91.49,257,34184,443
1632657842.145748000,0.032809000,0x00001560,91.189.91.49,10.0.0.2,323,443,34184
1632657842.145788000,0.032809000,0x0000c6d4,10.0.0.2,91.189.91.49,52,34184,443
1632657842.145822000,0.032809000,0x00001561,91.189.91.49,10.0.0.2,323,443,34184
1632657842.145826000,0.032809000,0x0000c6d5,10.0.0.2,91.189.91.49,52,34184,443
1632657842.146312000,0.032809000,0x00001562,91.189.91.49,10.0.0.2,2868,443,34184
1632657842.146318000,0.032809000,0x0000c6d6,10.0.0.2,91.189.91.49,52,34184,443
1632657842.148308000,0.032809000,0x00001564,91.189.91.49,10.0.0.2,2515,443,34184
1632657842.148317000,0.032809000,0x0000c6d7,10.0.0.2,91.189.91.49,52,34184,443
1632657842.149108000,,0x0000c6d8,10.0.0.2,91.189.91.49,52,34184,443
1632657848.941700000,,0x00006fa4,10.0.0.2,74.125.201.95,52,48482,443
1632657848.942372000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48482
1632657849.197700000,,0x00000373,10.0.0.2,74.125.201.95,52,48484,443
1632657849.198282000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48484
1632657852.987554000,,,,,,,
1632657852.987570000,,,,,,,
1632657861.713066000,,0x00000000,169.254.169.254,10.0.0.2,4979,80,39202
1632657861.713139000,,0x0000dcfd,10.0.0.2,169.254.169.254,40,39202,80
1632657861.713614000,,0x0000dcfe,10.0.0.2,169.254.169.254,267,39202,80
1632657861.713731000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39202
1632657861.713827000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39202
1632657864.045709000,,0x00006fa5,10.0.0.2,74.125.201.95,52,48482,443
1632657864.046490000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48482
1632657864.301706000,,0x00000374,10.0.0.2,74.125.201.95,52,48484,443
1632657864.302231000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48484
1632657867.853857000,,0x000063ec,10.0.0.2,169.254.169.254,76,,
1632657867.854216000,,0x00000000,169.254.169.254,10.0.0.2,76,,
1632657871.991060000,,0x00000000,169.254.169.254,10.0.0.2,4979,80,39212
1632657871.991233000,,0x00007ce0,10.0.0.2,169.254.169.254,40,39212,80
1632657871.992099000,,0x00007ce1,10.0.0.2,169.254.169.254,277,39212,80
1632657871.992184000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39212
1632657871.992234000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39212
1632657879.149692000,,0x00006fa6,10.0.0.2,74.125.201.95,52,48482,443
1632657879.150379000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48482
1632657879.405694000,,0x00000375,10.0.0.2,74.125.201.95,52,48484,443
1632657879.406189000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48484
1632657893.229692000,,0x0000dcff,10.0.0.2,169.254.169.254,40,39202,80
1632657893.230029000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39202
1632657894.253709000,,0x00006fa7,10.0.0.2,74.125.201.95,52,48482,443
1632657894.254494000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48482
1632657894.509694000,,0x00000376,10.0.0.2,74.125.201.95,52,48484,443
1632657894.510282000,,0x00000000,74.125.201.95,10.0.0.2,52,443,48484
1632657898.349697000,,,,,,,
1632657898.349914000,,,,,,,
1632657903.469702000,,0x00007ce2,10.0.0.2,169.254.169.254,40,39212,80
1632657903.470032000,,0x00000000,169.254.169.254,10.0.0.2,40,80,39212
1632657909.357704000,,0x00006fa8,10.0.0.2,74.125.201.95,52,48482,443
