frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632972682.465699000,,0x0000b768,10.0.0.255,10.1.0.11,52,33174,22
1632972682.471469000,,0x0000b769,10.0.0.255,10.1.0.11,52,33174,22
1632972682.471469000,,0x0000b76a,10.0.0.255,10.1.0.11,88,33174,22
1632972682.471469000,,0x0000b76b,10.0.0.255,10.1.0.11,112,33174,22
1632972682.472931000,,0x0000b76c,10.0.0.255,10.1.0.11,52,33174,22
1632972682.505986000,,0x0000b76d,10.0.0.255,10.1.0.11,52,33174,22
1632972682.602419000,,0x00007aeb,10.1.0.11,169.254.169.254,78,,
1632972682.602526000,,0x00007aec,10.1.0.11,169.254.169.254,78,,
1632972682.620517000,,0x00000000,169.254.169.254,10.1.0.11,134,,
1632972682.620583000,,0x00000000,169.254.169.254,10.1.0.11,174,,
1632972682.621170000,,0x00005100,10.1.0.11,91.189.88.184,60,36820,443
1632972682.698603000,,0x00000000,91.189.88.184,10.1.0.11,60,443,36820
1632972682.698654000,0.077484000,0x00005101,10.1.0.11,91.189.88.184,52,36820,443
1632972682.699103000,0.077484000,0x00005102,10.1.0.11,91.189.88.184,569,36820,443
1632972682.775894000,0.077484000,0x00007fa7,91.189.88.184,10.1.0.11,2868,443,36820
1632972682.775940000,0.077484000,0x00005103,10.1.0.11,91.189.88.184,52,36820,443
1632972682.781076000,0.077484000,0x00007fa9,91.189.88.184,10.1.0.11,1845,443,36820
1632972682.781102000,0.077484000,0x00005104,10.1.0.11,91.189.88.184,52,36820,443
1632972682.781858000,0.077484000,0x00005105,10.1.0.11,91.189.88.184,132,36820,443
1632972682.781991000,0.077484000,0x00005106,10.1.0.11,91.189.88.184,257,36820,443
1632972682.858616000,0.077484000,0x00007fab,91.189.88.184,10.1.0.11,323,443,36820
1632972682.858659000,0.077484000,0x00005107,10.1.0.11,91.189.88.184,52,36820,443
1632972682.859099000,0.077484000,0x00007fac,91.189.88.184,10.1.0.11,1460,443,36820
1632972682.859111000,0.077484000,0x00005108,10.1.0.11,91.189.88.184,52,36820,443
1632972682.859131000,0.077484000,0x00007fad,91.189.88.184,10.1.0.11,1460,443,36820
1632972682.859137000,0.077484000,0x00005109,10.1.0.11,91.189.88.184,52,36820,443
1632972682.864332000,0.077484000,0x00007fae,91.189.88.184,10.1.0.11,1460,443,36820
1632972682.864355000,0.077484000,0x0000510a,10.1.0.11,91.189.88.184,52,36820,443
1632972682.864456000,0.077484000,0x00007faf,91.189.88.184,10.1.0.11,1378,443,36820
1632972682.865287000,0.077484000,0x0000510b,10.1.0.11,91.189.88.184,52,36820,443
1632972683.513258000,,0x00009249,10.1.0.11,172.217.13.106,52,58154,443
1632972683.514242000,,0x00000000,172.217.13.106,10.1.0.11,52,443,58154
1632972686.648778000,,0x000065e1,10.1.0.11,8.8.8.8,60,,
1632972686.648829000,,0x000065e2,10.1.0.11,8.8.8.8,60,,
1632972686.649294000,,0x0000ff33,8.8.8.8,10.1.0.11,135,,
1632972686.649294000,,0x00008611,8.8.8.8,10.1.0.11,135,,
1632972686.651649000,,0x000065e3,10.1.0.11,8.8.8.8,60,,
1632972686.651714000,,0x000065e4,10.1.0.11,8.8.8.8,60,,
1632972686.652103000,,0x0000bcbe,8.8.8.8,10.1.0.11,135,,
1632972686.652393000,,0x00003af0,8.8.8.8,10.1.0.11,135,,
1632972690.937271000,,0x00005f0b,10.1.0.11,172.217.13.106,52,58142,443
1632972690.938085000,,0x00000000,172.217.13.106,10.1.0.11,52,443,58142
1632972691.648791000,,0x00006665,10.1.0.11,8.8.8.8,60,,
1632972691.648879000,,0x00006666,10.1.0.11,8.8.8.8,60,,
1632972691.649334000,,0x0000a93a,8.8.8.8,10.1.0.11,135,,
1632972691.649517000,,0x0000a93b,8.8.8.8,10.1.0.11,135,,
1632972691.651273000,,0x00006667,10.1.0.11,8.8.8.8,60,,
1632972691.651329000,,0x00006668,10.1.0.11,8.8.8.8,60,,
1632972691.651625000,,0x00000a92,8.8.8.8,10.1.0.11,135,,
1632972691.651688000,,0x0000a6e1,8.8.8.8,10.1.0.11,135,,
1632972692.985281000,,0x00003c7e,10.1.0.11,172.217.13.106,52,58160,443
1632972692.985947000,,0x00000000,172.217.13.106,10.1.0.11,52,443,58160
1632972694.009256000,,0x0000e355,10.1.0.11,172.217.13.106,52,57420,443
1632972694.010289000,,0x00000000,172.217.13.106,10.1.0.11,52,443,57420
1632972696.648697000,,0x0000674c,10.1.0.11,8.8.8.8,60,,
1632972696.648751000,,0x0000674d,10.1.0.11,8.8.8.8,60,,
1632972696.649323000,,0x0000d005,8.8.8.8,10.1.0.11,135,,
1632972696.649547000,,0x00001900,8.8.8.8,10.1.0.11,135,,
1632972696.651519000,,0x0000674e,10.1.0.11,8.8.8.8,60,,
1632972696.651568000,,0x0000674f,10.1.0.11,8.8.8.8,60,,
