frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632056702.470794000,,0x0000e44a,10.1.0.3,169.254.169.254,78,,
1632056702.470881000,,0x0000e44b,10.1.0.3,169.254.169.254,78,,
1632056702.472757000,,0x00000000,169.254.169.254,10.1.0.3,134,,
1632056702.473166000,,0x00000000,169.254.169.254,10.1.0.3,142,,
1632056702.473453000,,0x0000aaaf,10.1.0.3,91.189.91.49,60,53854,443
1632056702.504943000,,0x00000000,91.189.91.49,10.1.0.3,60,443,53854
1632056702.504962000,0.031509000,0x0000aab0,10.1.0.3,91.189.91.49,52,53854,443
1632056702.505236000,0.031509000,0x0000aab1,10.1.0.3,91.189.91.49,569,53854,443
1632056702.536367000,0.031509000,0x00006ab7,91.189.91.49,10.1.0.3,2868,443,53854
1632056702.536383000,0.031509000,0x0000aab2,10.1.0.3,91.189.91.49,52,53854,443
1632056702.538500000,0.031509000,0x00006ab9,91.189.91.49,10.1.0.3,1845,443,53854
1632056702.538507000,0.031509000,0x0000aab3,10.1.0.3,91.189.91.49,52,53854,443
1632056702.539124000,0.031509000,0x0000aab4,10.1.0.3,91.189.91.49,132,53854,443
1632056702.539170000,0.031509000,0x0000aab5,10.1.0.3,91.189.91.49,257,53854,443
1632056702.570163000,0.031509000,0x00006abb,91.189.91.49,10.1.0.3,323,443,53854
1632056702.570177000,0.031509000,0x0000aab6,10.1.0.3,91.189.91.49,52,53854,443
1632056702.570294000,0.031509000,0x00006abc,91.189.91.49,10.1.0.3,323,443,53854
1632056702.570298000,0.031509000,0x0000aab7,10.1.0.3,91.189.91.49,52,53854,443
1632056702.570640000,0.031509000,0x00006abd,91.189.91.49,10.1.0.3,2868,443,53854
1632056702.570658000,0.031509000,0x0000aab8,10.1.0.3,91.189.91.49,52,53854,443
1632056702.572678000,0.031509000,0x00006abf,91.189.91.49,10.1.0.3,2515,443,53854
1632056702.572684000,0.031509000,0x0000aab9,10.1.0.3,91.189.91.49,52,53854,443
1632056702.573260000,,0x0000aaba,10.1.0.3,91.189.91.49,52,53854,443
1632056703.793189000,,0x00000c37,10.1.0.3,10.2.0.12,137,39716,27017
1632056703.944756000,,0x0000270e,10.2.0.12,10.1.0.3,338,27017,39716
1632056703.944784000,,0x00000c38,10.1.0.3,10.2.0.12,52,39716,27017
1632056704.175449000,,0x00009801,10.1.0.3,169.254.169.254,40,57512,80
1632056704.175706000,,0x00000000,169.254.169.254,10.1.0.3,40,80,57512
1632056704.649604000,,0x0000a95c,10.2.0.12,10.1.0.3,757,27017,39712
1632056704.649626000,,0x00001ff2,10.1.0.3,10.2.0.12,52,39712,27017
1632056707.362416000,,0x000068c7,10.1.0.3,10.1.0.4,434,52912,27017
1632056707.363645000,,0x000067b0,10.1.0.4,10.1.0.3,704,27017,52912
1632056707.363667000,,0x000068c8,10.1.0.3,10.1.0.4,52,52912,27017
1632056707.944092000,,0x0000f313,10.1.0.3,10.1.0.11,137,44908,27017
1632056707.945462000,,0x00009dd3,10.1.0.11,10.1.0.3,335,27017,44908
1632056707.945477000,,0x0000f314,10.1.0.3,10.1.0.11,52,44908,27017
1632056708.017636000,,0x0000266f,10.1.0.4,10.1.0.3,736,27017,52896
1632056708.017667000,,0x0000aadf,10.1.0.3,10.1.0.4,52,52896,27017
1632056708.272121000,,0x00009d74,10.1.0.3,10.3.0.13,137,42662,27017
1632056708.321506000,,0x0000ccc1,10.1.0.11,10.1.0.3,753,27017,44906
1632056708.321540000,,0x00003fcd,10.1.0.3,10.1.0.11,52,44906,27017
1632056708.398690000,,0x0000e786,10.3.0.13,10.1.0.3,340,27017,42662
1632056708.398721000,,0x00009d75,10.1.0.3,10.3.0.13,52,42662,27017
1632056708.527442000,,0x0000598b,10.1.0.3,142.250.125.95,52,54218,443
1632056708.527453000,,0x0000a705,10.1.0.3,142.250.125.95,52,54214,443
1632056708.528137000,,0x00000000,142.250.125.95,10.1.0.3,52,443,54218
1632056708.528181000,,0x00000000,142.250.125.95,10.1.0.3,52,443,54214
1632056708.837104000,,0x00004445,10.1.0.3,10.1.0.4,137,52898,27017
