frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632056697.249796000,,0x00000000,169.254.169.254,10.2.0.12,142,,
1632056697.291347000,,0x00000000,169.254.169.254,10.2.0.12,134,,
1632056697.291911000,,0x0000b96c,10.2.0.12,91.189.88.185,60,47620,443
1632056697.351049000,,0x00008b8f,10.1.0.4,10.2.0.12,254,48470,27017
1632056697.352334000,,0x0000938d,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.352342000,,0x0000938f,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.352500000,,0x00009391,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.352507000,,0x00009393,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.354411000,,0x00009395,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.500056000,,0x00008b90,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.500093000,,0x00009397,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.500099000,,0x00009399,10.2.0.12,10.1.0.4,1911,27017,48470
1632056697.500107000,,0x00008b91,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.500107000,,0x00008b92,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.500107000,,0x00008b93,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.501965000,,0x00008b94,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.524512000,,0x00000000,91.189.88.185,10.2.0.12,60,443,47620
1632056697.524556000,0.232645000,0x0000b96d,10.2.0.12,91.189.88.185,52,47620,443
1632056697.525053000,0.232645000,0x0000b96e,10.2.0.12,91.189.88.185,569,47620,443
1632056697.647877000,,0x00008b95,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.647877000,,0x00008b96,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.652498000,,0x00008b97,10.1.0.4,10.2.0.12,254,48470,27017
1632056697.653843000,,0x0000939b,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.653852000,,0x0000939d,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.653967000,,0x0000939f,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.653972000,,0x000093a1,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.655089000,,0x000093a3,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.655094000,,0x000093a5,10.2.0.12,10.1.0.4,2868,27017,48470
1632056697.656218000,,0x000093a7,10.2.0.12,10.1.0.4,1908,27017,48470
1632056697.758117000,0.232645000,0x0000677e,91.189.88.185,10.2.0.12,2868,443,47620
1632056697.758156000,0.232645000,0x0000b96f,10.2.0.12,91.189.88.185,52,47620,443
1632056697.773106000,0.232645000,0x00006780,91.189.88.185,10.2.0.12,1845,443,47620
1632056697.773130000,0.232645000,0x0000b970,10.2.0.12,91.189.88.185,52,47620,443
1632056697.773971000,0.232645000,0x0000b971,10.2.0.12,91.189.88.185,132,47620,443
1632056697.774086000,0.232645000,0x0000b972,10.2.0.12,91.189.88.185,257,47620,443
1632056697.801481000,,0x00008b98,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.801481000,,0x00008b99,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.801513000,,0x00008b9a,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.801513000,,0x00008b9b,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.802617000,,0x00008b9c,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.802617000,,0x00008b9d,10.1.0.4,10.2.0.12,52,48470,27017
1632056697.803816000,,0x00008b9e,10.1.0.4,10.2.0.12,52,48470,27017
1632056698.005976000,0.232645000,0x00006782,91.189.88.185,10.2.0.12,323,443,47620
1632056698.006013000,0.232645000,0x0000b973,10.2.0.12,91.189.88.185,52,47620,443
1632056698.007650000,0.232645000,0x00006783,91.189.88.185,10.2.0.12,2868,443,47620
1632056698.007677000,0.232645000,0x0000b974,10.2.0.12,91.189.88.185,52,47620,443
1632056698.023370000,0.232645000,0x00006785,91.189.88.185,10.2.0.12,2786,443,47620
1632056698.023411000,0.232645000,0x0000b975,10.2.0.12,91.189.88.185,52,47620,443
1632056698.024379000,,0x0000b976,10.2.0.12,91.189.88.185,52,47620,443
1632056698.077957000,,0x00008da8,10.1.0.11,10.2.0.12,617,54938,27017
