frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632056699.914710000,,0x00000000,91.189.88.185,10.3.0.13,60,443,49724
1632056699.914798000,,0x00003c67,10.3.0.13,91.189.88.185,52,49724,443
1632056699.915254000,,0x00003c68,10.3.0.13,91.189.88.185,569,49724,443
1632056699.961045000,,0x0000d3fc,91.189.88.185,10.3.0.13,2868,443,49724
1632056699.961079000,,0x00003c69,10.3.0.13,91.189.88.185,52,49724,443
1632056699.963554000,,0x0000d3fe,91.189.88.185,10.3.0.13,1845,443,49724
1632056699.963569000,,0x00003c6a,10.3.0.13,91.189.88.185,52,49724,443
1632056699.964356000,,0x00003c6b,10.3.0.13,91.189.88.185,132,49724,443
1632056699.964451000,,0x00003c6c,10.3.0.13,91.189.88.185,257,49724,443
1632056700.009400000,,0x0000d400,91.189.88.185,10.3.0.13,323,443,49724
1632056700.009440000,,0x00003c6d,10.3.0.13,91.189.88.185,52,49724,443
1632056700.009779000,,0x0000d401,91.189.88.185,10.3.0.13,323,443,49724
1632056700.009792000,,0x00003c6e,10.3.0.13,91.189.88.185,52,49724,443
1632056700.010786000,,0x0000d402,91.189.88.185,10.3.0.13,2868,443,49724
1632056700.010797000,,0x00003c6f,10.3.0.13,91.189.88.185,52,49724,443
1632056700.013189000,,0x0000d404,91.189.88.185,10.3.0.13,2515,443,49724
1632056700.013213000,,0x00003c70,10.3.0.13,91.189.88.185,52,49724,443
1632056700.014124000,,0x00003c71,10.3.0.13,91.189.88.185,52,49724,443
1632056700.777316000,,0x0000a2ce,10.1.0.4,10.3.0.13,281,45140,27017
1632056700.777576000,,0x0000a7e4,10.3.0.13,10.1.0.4,366,27017,45140
1632056700.902795000,,0x0000a2cf,10.1.0.4,10.3.0.13,52,45140,27017
1632056701.016688000,,0x00002c10,10.2.0.12,10.3.0.13,137,33910,27017
1632056701.016920000,,0x000088b0,10.3.0.13,10.2.0.12,334,27017,33910
1632056701.291818000,,0x00002c11,10.2.0.12,10.3.0.13,52,33910,27017
