frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632067172.265109000,,0x0000ee7d,10.1.0.11,169.254.169.254,78,,
1632067172.265211000,,0x0000ee7e,10.1.0.11,169.254.169.254,78,,
1632067172.268400000,,0x00000000,169.254.169.254,10.1.0.11,142,,
1632067172.268438000,,0x00000000,169.254.169.254,10.1.0.11,134,,
1632067172.268946000,,0x0000d657,10.1.0.11,91.189.88.184,60,55314,443
1632067173.279355000,,0x0000d658,10.1.0.11,91.189.88.184,60,55314,443
1632067173.305787000,,0x000088e8,10.1.0.11,8.8.8.8,60,,
1632067173.305859000,,0x000088e9,10.1.0.11,8.8.8.8,60,,
1632067173.598938000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34152
1632067173.598939000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34152
1632067173.598939000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34152
1632067173.598939000,,0x00000000,169.254.169.254,10.1.0.11,382,80,34152
1632067173.599042000,,0x0000a5a6,10.1.0.11,169.254.169.254,40,34152,80
1632067173.599374000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34162
1632067173.599374000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34162
1632067173.599374000,,0x00000000,169.254.169.254,10.1.0.11,1460,80,34162
1632067173.599374000,,0x00000000,169.254.169.254,10.1.0.11,382,80,34162
1632067173.599396000,,0x0000d4f4,10.1.0.11,169.254.169.254,40,34162,80
1632067173.599400000,,0x0000d4f5,10.1.0.11,169.254.169.254,40,34162,80
1632067173.599451000,,0x0000a5a7,10.1.0.11,169.254.169.254,267,34152,80
1632067173.599584000,,0x00000000,169.254.169.254,10.1.0.11,40,80,34152
1632067173.599593000,,0x00000000,169.254.169.254,10.1.0.11,40,80,34152
1632067173.600245000,,0x0000d4f6,10.1.0.11,169.254.169.254,277,34162,80
1632067173.600379000,,0x00000000,169.254.169.254,10.1.0.11,40,80,34162
1632067173.600379000,,0x00000000,169.254.169.254,10.1.0.11,40,80,34162
1632067175.295334000,,0x0000d659,10.1.0.11,91.189.88.184,60,55314,443
1632067176.306702000,,0x00008b25,10.1.0.11,8.8.8.8,60,,
1632067176.306776000,,0x00008b26,10.1.0.11,8.8.8.8,60,,
1632067179.307787000,,0x00008cd7,10.1.0.11,8.8.8.8,60,,
1632067179.307856000,,0x00008cd8,10.1.0.11,8.8.8.8,60,,
1632067179.391348000,,0x0000d65a,10.1.0.11,91.189.88.184,60,55314,443
1632067182.309024000,,0x00008ce6,10.1.0.11,8.8.8.8,60,,
1632067182.309100000,,0x00008ce7,10.1.0.11,8.8.8.8,60,,
1632067185.310303000,,0x00008f39,10.1.0.11,8.8.8.8,60,,
1632067185.310380000,,0x00008f3a,10.1.0.11,8.8.8.8,60,,
1632067187.583387000,,0x0000d65b,10.1.0.11,91.189.88.184,60,55314,443
