frame.time_epoch,tcp.analysis.initial_rtt,ip.id,ip.src,ip.dst,ip.len,tcp.srcport,tcp.dstport
1632067174.950142000,,0x00000000,169.254.169.254,10.2.0.12,142,,
1632067174.951585000,,0x00000000,169.254.169.254,10.2.0.12,134,,
1632067174.952039000,,0x0000e3a1,10.2.0.12,91.189.91.48,60,37286,443
1632067175.338488000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,34084
1632067175.338488000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,34084
1632067175.338488000,,0x00000000,169.254.169.254,10.2.0.12,1460,80,34084
1632067175.338488000,,0x00000000,169.254.169.254,10.2.0.12,384,80,34084
1632067175.338540000,,0x0000fbe3,10.2.0.12,169.254.169.254,40,34084,80
1632067175.338547000,,0x0000fbe4,10.2.0.12,169.254.169.254,40,34084,80
1632067175.338889000,,0x0000fbe5,10.2.0.12,169.254.169.254,267,34084,80
1632067175.339028000,,0x00000000,169.254.169.254,10.2.0.12,40,80,34084
1632067175.339050000,,0x00000000,169.254.169.254,10.2.0.12,40,80,34084
1632067175.969598000,,0x0000e3a2,10.2.0.12,91.189.91.48,60,37286,443
1632067176.268220000,,0x000022cc,10.2.0.12,8.8.8.8,60,,
1632067176.268380000,,0x000022cd,10.2.0.12,8.8.8.8,60,,
1632067177.985484000,,0x0000e3a3,10.2.0.12,91.189.91.48,60,37286,443
1632067179.269375000,,0x000023e7,10.2.0.12,8.8.8.8,60,,
1632067179.269490000,,0x000023e8,10.2.0.12,8.8.8.8,60,,
1632067182.113489000,,0x0000e3a4,10.2.0.12,91.189.91.48,60,37286,443
1632067182.270398000,,0x0000266c,10.2.0.12,8.8.8.8,60,,
1632067182.270494000,,0x0000266d,10.2.0.12,8.8.8.8,60,,
1632067185.271632000,,0x00002739,10.2.0.12,8.8.8.8,60,,
1632067185.271740000,,0x0000273a,10.2.0.12,8.8.8.8,60,,
1632067188.272725000,,0x00002885,10.2.0.12,8.8.8.8,60,,
1632067188.272834000,,0x00002886,10.2.0.12,8.8.8.8,60,,
1632067190.305494000,,0x0000e3a5,10.2.0.12,91.189.91.48,60,37286,443
1632067191.273879000,,0x00002941,10.2.0.12,8.8.8.8,60,,
1632067191.273972000,,0x00002942,10.2.0.12,8.8.8.8,60,,
1632067194.274966000,,0x00002bd9,10.2.0.12,8.8.8.8,60,,
1632067194.275069000,,0x00002bda,10.2.0.12,8.8.8.8,60,,
1632067194.972324000,,0x00008fe1,10.2.0.12,91.189.88.185,60,33630,443
1632067196.001481000,,0x00008fe2,10.2.0.12,91.189.88.185,60,33630,443
1632067197.276081000,,0x00002d44,10.2.0.12,8.8.8.8,60,,
1632067197.276177000,,0x00002d45,10.2.0.12,8.8.8.8,60,,
1632067198.017486000,,0x00008fe3,10.2.0.12,91.189.88.185,60,33630,443
1632067199.521498000,,,,,,,
1632067199.521498000,,,,,,,
1632067199.521595000,,,,,,,
1632067199.521597000,,,,,,,
1632067199.539368000,,0x000069bb,10.2.0.12,169.254.169.254,76,,
1632067199.539896000,,0x00000000,169.254.169.254,10.2.0.12,76,,
1632067200.277108000,,0x00002ef8,10.2.0.12,8.8.8.8,60,,
1632067200.277199000,,0x00002ef9,10.2.0.12,8.8.8.8,60,,
1632067202.081495000,,0x00008fe4,10.2.0.12,91.189.88.185,60,33630,443
1632067203.278261000,,0x000030e9,10.2.0.12,8.8.8.8,60,,
1632067203.278362000,,0x000030ea,10.2.0.12,8.8.8.8,60,,
1632067205.205561000,,,,,,,
1632067205.205579000,,,,,,,
1632067205.921527000,,0x0000fbe6,10.2.0.12,169.254.169.254,40,34084,80
1632067205.921543000,,0x0000eaf4,10.2.0.12,169.254.169.254,40,34094,80
1632067205.921969000,,0x00000000,169.254.169.254,10.2.0.12,40,80,34084
1632067205.921984000,,0x00000000,169.254.169.254,10.2.0.12,40,80,34094
1632067206.279393000,,0x000032b6,10.2.0.12,8.8.8.8,60,,
1632067206.279500000,,0x000032b7,10.2.0.12,8.8.8.8,60,,
1632067209.280493000,,0x0000338d,10.2.0.12,8.8.8.8,60,,
